"","X1_validation","X2_validation","Y_validation"
"26506",2639,278,3
"26507",676,194,3
"26508",2820,127,3
"26509",1891,870,4
"26510",2215,1029,4
"26511",2433,829,5
"26512",470,239,2
"26513",361,604,1
"26514",710,268,3
"26515",1370,786,4
"26516",2827,158,4
"26517",2201,189,5
"26518",1428,488,4
"26519",1435,225,2
"26520",1296,982,2
"26521",50,424,4
"26522",1266,356,4
"26523",1052,406,4
"26524",2283,180,3
"26525",376,57,3
"26526",1657,10,5
"26527",1939,333,1
"26528",28,573,4
"26529",473,908,4
"26530",2961,740,4
"26531",1350,58,3
"26532",2828,189,4
"26533",2666,811,5
"26534",1197,577,4
"26535",1294,835,2
"26536",191,899,2
"26537",1063,756,5
"26538",213,480,3
"26539",1417,166,4
"26540",2899,843,3
"26541",780,298,5
"26542",1092,655,4
"26543",1033,750,2
"26544",5,482,4
"26545",85,731,4
"26546",1139,627,3
"26547",1493,824,4
"26548",1839,950,5
"26549",1229,88,5
"26550",1217,726,4
"26551",2202,400,5
"26552",902,997,5
"26553",2350,30,4
"26554",349,372,3
"26555",2698,760,4
"26556",2804,124,4
"26557",2444,403,3
"26558",1644,223,4
"26559",2820,247,5
"26560",2076,834,3
"26561",1823,918,3
"26562",1101,635,4
"26563",549,254,3
"26564",1960,421,5
"26565",590,764,4
"26566",777,122,4
"26567",1132,574,3
"26568",1180,731,5
"26569",2142,1010,5
"26570",2500,625,4
"26571",686,85,4
"26572",2087,1014,5
"26573",973,780,4
"26574",116,652,2
"26575",999,630,5
"26576",2562,154,3
"26577",1933,37,5
"26578",85,189,5
"26579",48,866,3
"26580",294,297,3
"26581",770,808,5
"26582",2421,729,4
"26583",2279,83,3
"26584",1437,720,4
"26585",2821,573,3
"26586",635,332,3
"26587",396,8,4
"26588",340,605,3
"26589",1343,616,3
"26590",2597,164,3
"26591",806,743,1
"26592",2698,233,3
"26593",628,688,3
"26594",1479,513,3
"26595",2009,966,4
"26596",2124,932,4
"26597",482,928,3
"26598",2460,217,5
"26599",1091,169,4
"26600",2578,77,5
"26601",2289,861,4
"26602",468,496,3
"26603",272,977,5
"26604",748,2,5
"26605",1073,781,1
"26606",1643,533,3
"26607",78,367,3
"26608",1872,301,5
"26609",457,211,3
"26610",1250,814,4
"26611",110,492,4
"26612",2295,953,4
"26613",2547,895,5
"26614",139,820,5
"26615",1295,946,3
"26616",2889,542,4
"26617",1665,780,5
"26618",576,599,3
"26619",218,203,1
"26620",1679,886,4
"26621",575,747,4
"26622",2992,1002,2
"26623",937,253,2
"26624",2626,312,4
"26625",2219,79,4
"26626",1561,770,5
"26627",2602,591,2
"26628",2244,403,4
"26629",588,247,5
"26630",2339,298,5
"26631",2435,251,4
"26632",174,722,5
"26633",2828,764,3
"26634",1570,979,2
"26635",24,522,5
"26636",1101,900,4
"26637",21,1000,4
"26638",738,506,5
"26639",1294,525,3
"26640",72,177,1
"26641",2525,42,4
"26642",24,897,4
"26643",1181,310,4
"26644",2623,679,4
"26645",1485,1032,3
"26646",1095,846,3
"26647",866,564,3
"26648",100,545,5
"26649",2662,68,4
"26650",952,523,3
"26651",501,62,3
"26652",1378,577,3
"26653",542,947,4
"26654",1054,181,5
"26655",554,1003,3
"26656",1185,603,4
"26657",2861,736,4
"26658",2957,912,4
"26659",174,537,1
"26660",235,392,5
"26661",521,355,4
"26662",690,290,1
"26663",469,280,2
"26664",1715,251,4
"26665",2206,62,5
"26666",600,183,4
"26667",2584,368,4
"26668",1104,584,3
"26669",2431,960,4
"26670",1136,912,3
"26671",126,105,4
"26672",1879,237,5
"26673",2051,208,1
"26674",2897,699,2
"26675",2964,928,5
"26676",1517,112,5
"26677",1934,57,4
"26678",1694,743,3
"26679",2591,870,3
"26680",2368,335,2
"26681",2397,691,4
"26682",2027,532,4
"26683",1144,383,1
"26684",66,77,5
"26685",2087,929,4
"26686",525,870,5
"26687",2597,397,4
"26688",20,620,3
"26689",58,760,4
"26690",2370,694,3
"26691",2767,78,3
"26692",2224,230,2
"26693",1768,285,3
"26694",1547,101,4
"26695",48,872,4
"26696",1911,254,1
"26697",2027,286,3
"26698",2108,405,4
"26699",2237,233,3
"26700",2957,46,3
"26701",2205,230,3
"26702",1264,836,1
"26703",2744,247,4
"26704",178,203,4
"26705",882,45,5
"26706",2237,396,3
"26707",1295,642,4
"26708",594,995,4
"26709",1985,521,4
"26710",2947,875,4
"26711",1296,573,1
"26712",569,800,5
"26713",503,703,4
"26714",939,522,4
"26715",1145,853,4
"26716",1021,204,4
"26717",1642,173,4
"26718",952,246,3
"26719",1798,122,3
"26720",380,810,4
"26721",2076,453,5
"26722",2293,555,3
"26723",594,615,5
"26724",2107,521,4
"26725",941,593,4
"26726",2924,362,1
"26727",1609,214,5
"26728",1895,867,3
"26729",846,984,5
"26730",661,1007,4
"26731",2823,748,2
"26732",183,379,4
"26733",1999,19,1
"26734",2412,396,2
"26735",2190,613,2
"26736",843,772,4
"26737",1267,858,3
"26738",2844,211,5
"26739",1908,604,3
"26740",238,46,3
"26741",811,707,2
"26742",2151,135,2
"26743",2299,66,5
"26744",935,408,4
"26745",1312,674,5
"26746",2107,393,2
"26747",2902,672,3
"26748",2647,996,5
"26749",2370,44,5
"26750",27,149,4
"26751",1325,523,3
"26752",1262,777,5
"26753",153,130,4
"26754",1535,241,4
"26755",269,684,1
"26756",1183,488,3
"26757",2734,875,4
"26758",2033,441,2
"26759",793,221,3
"26760",199,607,3
"26761",1765,701,5
"26762",441,430,2
"26763",2751,703,2
"26764",2016,74,4
"26765",2207,994,3
"26766",1091,767,5
"26767",1760,515,4
"26768",407,308,4
"26769",1734,47,3
"26770",1188,206,3
"26771",2947,192,4
"26772",2272,249,5
"26773",174,438,3
"26774",1640,378,5
"26775",323,265,3
"26776",2988,725,3
"26777",2060,961,3
"26778",2960,868,5
"26779",1052,747,4
"26780",325,650,3
"26781",2964,703,2
"26782",2653,874,3
"26783",1382,553,3
"26784",2956,4,4
"26785",277,1029,5
"26786",408,293,4
"26787",1826,263,4
"26788",482,984,4
"26789",1003,390,2
"26790",2834,184,4
"26791",1867,289,3
"26792",2635,374,5
"26793",58,997,5
"26794",1096,134,4
"26795",2881,28,4
"26796",1043,964,2
"26797",2698,197,3
"26798",1941,628,4
"26799",2799,212,5
"26800",87,400,2
"26801",2462,442,5
"26802",1217,906,5
"26803",1595,207,4
"26804",181,992,4
"26805",561,55,3
"26806",1343,130,2
"26807",902,70,2
"26808",2109,148,5
"26809",793,789,3
"26810",2398,363,4
"26811",1985,191,4
"26812",2039,627,4
"26813",604,426,3
"26814",811,423,3
"26815",420,422,3
"26816",824,365,1
"26817",1765,241,4
"26818",982,468,4
"26819",1393,335,5
"26820",2948,62,4
"26821",1169,1031,3
"26822",2999,353,3
"26823",2808,773,4
"26824",951,318,5
"26825",1319,445,4
"26826",2277,580,5
"26827",1698,390,5
"26828",609,579,3
"26829",379,570,3
"26830",2185,458,3
"26831",1939,925,3
"26832",2957,421,4
"26833",2526,883,3
"26834",618,7,4
"26835",116,1030,4
"26836",24,932,2
"26837",2585,287,3
"26838",1899,607,4
"26839",588,858,3
"26840",411,792,5
"26841",503,145,5
"26842",2177,692,5
"26843",1262,639,3
"26844",864,1021,5
"26845",1715,908,3
"26846",1558,850,4
"26847",2156,530,2
"26848",1049,632,4
"26849",1927,469,5
"26850",564,67,2
"26851",2841,356,4
"26852",1493,6,5
"26853",11,7,4
"26854",2426,62,4
"26855",2189,609,4
"26856",1674,523,3
"26857",123,704,3
"26858",2214,605,5
"26859",334,126,5
"26860",708,811,5
"26861",2702,379,4
"26862",1312,480,5
"26863",1810,583,4
"26864",513,297,3
"26865",88,15,4
"26866",211,350,4
"26867",2703,772,3
"26868",2298,1003,2
"26869",1941,716,4
"26870",2549,809,4
"26871",3,167,3
"26872",1908,221,3
"26873",2764,28,4
"26874",2350,66,5
"26875",291,314,5
"26876",367,815,3
"26877",131,194,4
"26878",630,37,5
"26879",414,764,5
"26880",282,674,5
"26881",2363,1006,4
"26882",2983,247,4
"26883",664,444,4
"26884",106,296,2
"26885",2373,446,5
"26886",1410,1006,4
"26887",266,249,5
"26888",48,857,3
"26889",87,946,3
"26890",1267,960,5
"26891",481,403,5
"26892",1502,522,4
"26893",116,800,5
"26894",1043,835,3
"26895",768,947,4
"26896",441,821,3
"26897",1476,725,4
"26898",561,136,3
"26899",808,604,5
"26900",1737,291,3
"26901",1341,306,3
"26902",408,297,2
"26903",279,249,3
"26904",1266,426,4
"26905",1073,112,2
"26906",1559,408,4
"26907",1201,107,4
"26908",296,725,5
"26909",1708,526,4
"26910",2623,297,3
"26911",1098,399,2
"26912",2475,725,2
"26913",2994,48,5
"26914",1574,820,4
"26915",126,480,3
"26916",1407,829,4
"26917",2657,593,5
"26918",574,593,3
"26919",889,687,4
"26920",1333,770,5
"26921",588,515,3
"26922",552,668,4
"26923",537,1024,4
"26924",2862,217,2
"26925",2615,35,4
"26926",1692,593,4
"26927",48,390,4
"26928",1248,617,3
"26929",1516,746,5
"26930",1807,867,5
"26931",60,345,4
"26932",1229,906,5
"26933",106,126,5
"26934",33,247,4
"26935",700,492,3
"26936",1361,526,2
"26937",902,68,5
"26938",1526,277,3
"26939",291,922,3
"26940",1069,616,5
"26941",252,688,3
"26942",1091,335,5
"26943",762,681,5
"26944",2614,350,4
"26945",780,110,3
"26946",1021,1028,5
"26947",1288,965,4
"26948",1941,879,3
"26949",2050,217,4
"26950",161,270,3
"26951",2998,724,4
"26952",1984,1018,4
"26953",2694,973,4
"26954",2085,1029,5
"26955",1689,484,4
"26956",92,725,4
"26957",625,688,3
"26958",1602,579,4
"26959",1465,251,5
"26960",1965,445,4
"26961",348,189,2
"26962",1543,717,3
"26963",1468,703,4
"26964",1255,87,5
"26965",540,191,3
"26966",1815,861,2
"26967",2107,806,4
"26968",638,519,4
"26969",2448,315,3
"26970",2868,346,4
"26971",2381,808,4
"26972",2636,399,4
"26973",2426,388,5
"26974",2554,492,5
"26975",831,228,3
"26976",2388,364,5
"26977",2574,398,5
"26978",169,881,2
"26979",1957,89,5
"26980",345,195,3
"26981",1369,822,5
"26982",1221,904,4
"26983",2594,724,4
"26984",2524,4,4
"26985",964,613,4
"26986",1944,904,4
"26987",2074,181,5
"26988",1855,867,4
"26989",2446,350,3
"26990",114,29,4
"26991",1224,916,4
"26992",2361,592,5
"26993",2207,179,3
"26994",564,115,3
"26995",587,850,4
"26996",586,139,5
"26997",2890,585,3
"26998",459,558,4
"26999",567,874,3
"27000",268,51,5
"27001",1230,209,4
"27002",708,198,4
"27003",376,509,4
"27004",2940,357,4
"27005",2644,952,5
"27006",2969,711,4
"27007",2005,1024,5
"27008",2937,69,3
"27009",591,985,5
"27010",2584,120,4
"27011",584,832,4
"27012",1089,208,4
"27013",1417,973,5
"27014",1911,601,5
"27015",1388,310,5
"27016",809,514,5
"27017",1840,318,3
"27018",1089,261,1
"27019",992,607,5
"27020",2986,39,3
"27021",1797,989,3
"27022",40,255,4
"27023",1040,681,4
"27024",1822,549,4
"27025",2060,433,3
"27026",411,614,4
"27027",1091,542,3
"27028",361,724,2
"27029",1867,958,1
"27030",2100,445,2
"27031",113,216,3
"27032",1255,806,4
"27033",2202,918,4
"27034",1056,940,4
"27035",490,67,4
"27036",2425,943,5
"27037",2041,506,5
"27038",113,917,3
"27039",2060,958,3
"27040",1874,1006,4
"27041",1085,268,3
"27042",2488,521,4
"27043",2643,34,4
"27044",2800,526,2
"27045",2040,297,2
"27046",2615,940,5
"27047",1765,630,3
"27048",1339,927,4
"27049",771,166,4
"27050",1176,324,3
"27051",2507,119,4
"27052",2613,627,4
"27053",1396,166,1
"27054",997,944,5
"27055",2677,110,5
"27056",1693,630,3
"27057",2373,308,2
"27058",1043,137,3
"27059",33,720,4
"27060",2462,650,4
"27061",50,937,4
"27062",2715,805,5
"27063",2748,330,4
"27064",266,353,4
"27065",1920,825,4
"27066",174,866,3
"27067",185,135,3
"27068",301,634,2
"27069",2097,406,5
"27070",2047,851,4
"27071",222,830,2
"27072",2639,9,3
"27073",1290,286,5
"27074",2201,37,4
"27075",2493,230,5
"27076",2246,800,5
"27077",1016,186,5
"27078",584,806,5
"27079",501,687,4
"27080",272,920,3
"27081",2568,5,4
"27082",1396,904,1
"27083",2097,251,5
"27084",2741,448,1
"27085",1320,942,2
"27086",1863,33,3
"27087",2038,984,4
"27088",61,688,4
"27089",312,852,3
"27090",2992,184,3
"27091",2598,800,3
"27092",2828,400,3
"27093",2654,1001,1
"27094",493,399,5
"27095",1651,630,4
"27096",1144,984,5
"27097",2306,363,5
"27098",2304,174,4
"27099",286,670,3
"27100",2698,994,2
"27101",44,572,3
"27102",1382,751,5
"27103",618,41,5
"27104",102,352,2
"27105",601,800,5
"27106",1365,294,3
"27107",2662,688,2
"27108",2362,999,3
"27109",73,104,5
"27110",1299,333,4
"27111",195,169,4
"27112",1589,435,4
"27113",329,870,5
"27114",2060,678,3
"27115",2050,515,4
"27116",2046,62,4
"27117",2025,419,5
"27118",1111,337,5
"27119",2516,763,5
"27120",2938,353,1
"27121",1051,900,4
"27122",2316,87,4
"27123",2924,993,1
"27124",2612,917,5
"27125",1602,145,4
"27126",902,1016,5
"27127",1439,838,5
"27128",1043,587,3
"27129",1951,601,4
"27130",279,990,3
"27131",129,941,4
"27132",178,573,3
"27133",2961,241,4
"27134",2419,977,5
"27135",809,203,4
"27136",1351,353,1
"27137",2980,978,3
"27138",570,731,3
"27139",1897,7,5
"27140",1729,601,3
"27141",493,817,3
"27142",2735,74,4
"27143",1593,632,4
"27144",586,595,4
"27145",1356,585,4
"27146",1693,746,4
"27147",2704,800,5
"27148",696,408,3
"27149",1734,884,4
"27150",2219,852,4
"27151",376,607,3
"27152",1220,300,3
"27153",1831,1010,4
"27154",2515,595,5
"27155",2643,680,4
"27156",540,687,3
"27157",2022,447,5
"27158",1104,153,4
"27159",1706,340,4
"27160",2594,192,4
"27161",2343,411,2
"27162",23,1000,3
"27163",2716,310,4
"27164",2736,233,4
"27165",2036,869,3
"27166",2985,366,5
"27167",808,421,5
"27168",839,664,1
"27169",2558,941,4
"27170",103,355,2
"27171",1694,701,3
"27172",2091,973,4
"27173",1580,870,3
"27174",2517,1006,4
"27175",1063,355,5
"27176",1121,189,3
"27177",2427,607,4
"27178",1111,577,3
"27179",378,297,5
"27180",1010,883,3
"27181",1229,1020,3
"27182",1288,979,3
"27183",1985,538,4
"27184",1781,419,4
"27185",1319,557,5
"27186",1694,209,2
"27187",1904,209,4
"27188",1109,740,3
"27189",1972,605,2
"27190",2166,452,3
"27191",1261,555,4
"27192",683,135,5
"27193",136,717,3
"27194",181,158,4
"27195",1188,416,4
"27196",1380,403,4
"27197",980,183,5
"27198",2287,608,3
"27199",72,978,4
"27200",222,74,3
"27201",1680,564,1
"27202",2689,104,4
"27203",1136,528,2
"27204",745,563,3
"27205",1930,897,3
"27206",367,939,4
"27207",130,242,4
"27208",906,681,3
"27209",1333,738,4
"27210",1602,584,4
"27211",950,627,4
"27212",2231,732,2
"27213",672,813,5
"27214",321,249,5
"27215",2809,180,1
"27216",256,321,3
"27217",2308,611,4
"27218",979,836,4
"27219",2948,250,5
"27220",2014,221,3
"27221",2993,1015,4
"27222",1229,952,5
"27223",565,608,4
"27224",2650,505,3
"27225",23,304,3
"27226",1121,491,2
"27227",2924,846,4
"27228",1606,335,5
"27229",1391,57,4
"27230",1971,808,5
"27231",1886,814,1
"27232",2725,69,4
"27233",746,45,2
"27234",1564,335,3
"27235",583,433,3
"27236",457,160,2
"27237",2827,626,3
"27238",2912,337,4
"27239",2833,369,1
"27240",209,836,4
"27241",15,223,3
"27242",107,873,5
"27243",2813,109,5
"27244",2994,126,5
"27245",1660,109,3
"27246",1644,555,5
"27247",1550,274,3
"27248",2405,60,4
"27249",1255,506,4
"27250",2240,925,4
"27251",1531,533,3
"27252",1740,806,2
"27253",831,794,5
"27254",862,342,2
"27255",517,999,3
"27256",791,582,4
"27257",469,552,4
"27258",2201,32,5
"27259",2475,278,3
"27260",72,91,4
"27261",854,674,5
"27262",1352,575,5
"27263",810,580,1
"27264",1042,407,4
"27265",214,904,2
"27266",2245,92,3
"27267",2886,385,3
"27268",2903,391,3
"27269",1351,519,4
"27270",2107,699,3
"27271",2000,1010,3
"27272",28,90,5
"27273",2924,235,3
"27274",68,848,3
"27275",2803,1016,3
"27276",2073,297,4
"27277",1190,669,3
"27278",523,497,5
"27279",1177,85,5
"27280",2094,962,4
"27281",2467,327,4
"27282",592,196,4
"27283",1332,1008,5
"27284",2920,433,4
"27285",1918,790,3
"27286",2020,400,4
"27287",786,545,3
"27288",23,886,3
"27289",48,507,5
"27290",110,953,4
"27291",2593,394,5
"27292",42,958,4
"27293",2555,97,5
"27294",1907,630,5
"27295",197,540,2
"27296",1999,829,4
"27297",373,532,3
"27298",1990,587,3
"27299",2473,824,4
"27300",789,214,3
"27301",1095,884,3
"27302",371,393,5
"27303",481,487,5
"27304",2902,860,2
"27305",2879,450,4
"27306",562,691,4
"27307",2993,669,4
"27308",411,439,3
"27309",411,542,3
"27310",1574,87,2
"27311",2515,777,5
"27312",114,40,1
"27313",2922,214,4
"27314",1659,806,3
"27315",200,645,1
"27316",951,16,4
"27317",60,884,2
"27318",958,196,5
"27319",2097,835,5
"27320",1908,993,3
"27321",1240,445,5
"27322",116,236,3
"27323",2389,328,5
"27324",1287,821,5
"27325",1629,1009,4
"27326",2826,377,5
"27327",2316,718,5
"27328",441,707,1
"27329",2700,867,5
"27330",670,157,3
"27331",1853,645,3
"27332",1366,947,4
"27333",1927,829,2
"27334",2963,408,5
"27335",1698,507,4
"27336",880,333,5
"27337",562,191,3
"27338",2271,511,2
"27339",1216,996,3
"27340",1272,250,4
"27341",1605,881,3
"27342",564,763,4
"27343",2764,63,5
"27344",239,121,3
"27345",675,147,5
"27346",313,801,4
"27347",762,735,3
"27348",794,515,5
"27349",1457,933,4
"27350",266,971,3
"27351",667,836,5
"27352",1225,911,4
"27353",379,382,5
"27354",1778,765,3
"27355",694,848,3
"27356",908,995,4
"27357",70,895,4
"27358",1161,35,4
"27359",266,590,5
"27360",324,48,3
"27361",2468,309,3
"27362",2164,780,2
"27363",945,937,4
"27364",1186,433,3
"27365",764,806,4
"27366",2600,703,3
"27367",2069,853,3
"27368",1932,104,4
"27369",2208,872,4
"27370",1013,820,5
"27371",83,576,3
"27372",2054,447,3
"27373",524,372,3
"27374",749,1003,3
"27375",1821,963,5
"27376",594,145,4
"27377",991,233,3
"27378",2584,935,5
"27379",1147,435,5
"27380",2769,62,4
"27381",457,846,4
"27382",67,1030,1
"27383",2983,503,4
"27384",665,35,4
"27385",1740,720,3
"27386",2249,368,4
"27387",2057,925,3
"27388",356,590,4
"27389",811,893,4
"27390",1855,405,4
"27391",160,126,5
"27392",1859,644,4
"27393",207,906,5
"27394",2691,17,5
"27395",2839,873,5
"27396",2022,929,5
"27397",457,858,3
"27398",2309,239,3
"27399",1075,947,5
"27400",2642,811,5
"27401",510,635,4
"27402",23,788,4
"27403",2526,542,4
"27404",1180,1028,4
"27405",2505,74,3
"27406",305,304,2
"27407",2471,701,3
"27408",951,922,3
"27409",925,58,3
"27410",2427,194,4
"27411",2644,1021,5
"27412",1467,598,3
"27413",411,969,5
"27414",2259,168,5
"27415",638,609,3
"27416",2012,241,5
"27417",1830,324,3
"27418",2329,652,5
"27419",1059,687,3
"27420",848,82,5
"27421",583,310,2
"27422",317,635,5
"27423",862,667,3
"27424",2304,259,5
"27425",1500,432,3
"27426",1171,342,4
"27427",2208,924,3
"27428",1484,407,3
"27429",467,176,5
"27430",1580,607,4
"27431",1924,693,4
"27432",2208,63,4
"27433",1444,555,4
"27434",1517,735,5
"27435",1320,937,3
"27436",1621,726,5
"27437",2099,506,5
"27438",96,899,3
"27439",453,135,4
"27440",33,408,4
"27441",2850,406,4
"27442",323,338,4
"27443",833,421,4
"27444",615,783,3
"27445",2613,836,3
"27446",2198,789,5
"27447",2393,1013,5
"27448",2954,70,4
"27449",2250,44,5
"27450",1298,418,5
"27451",1356,297,1
"27452",1798,961,3
"27453",1082,983,4
"27454",834,174,4
"27455",2594,816,3
"27456",1872,294,4
"27457",2622,950,3
"27458",2674,122,3
"27459",1572,197,1
"27460",1908,126,5
"27461",303,641,3
"27462",796,770,4
"27463",2005,839,3
"27464",559,691,4
"27465",2986,186,5
"27466",2304,236,3
"27467",2606,386,4
"27468",564,806,4
"27469",470,404,4
"27470",1343,150,5
"27471",1198,530,5
"27472",1119,872,3
"27473",1535,579,4
"27474",421,298,5
"27475",1874,906,3
"27476",1098,510,3
"27477",2028,307,5
"27478",1821,199,5
"27479",1927,912,2
"27480",1259,668,5
"27481",580,115,4
"27482",1214,526,4
"27483",2734,947,5
"27484",1298,753,4
"27485",1869,731,3
"27486",2280,1030,3
"27487",2803,545,1
"27488",1955,811,4
"27489",2438,56,5
"27490",1095,354,5
"27491",2609,296,4
"27492",1872,257,5
"27493",685,102,4
"27494",1890,563,1
"27495",798,688,5
"27496",70,666,4
"27497",1657,1009,4
"27498",1521,908,3
"27499",1380,553,4
"27500",2628,810,3
"27501",726,743,4
"27502",2225,1007,4
"27503",2570,1020,3
"27504",1159,394,2
"27505",495,655,3
"27506",600,60,4
"27507",1296,5,4
"27508",614,846,4
"27509",1417,492,5
"27510",2722,829,4
"27511",2523,513,4
"27512",1358,733,3
"27513",1769,1032,2
"27514",323,438,3
"27515",2895,418,3
"27516",1182,62,5
"27517",2305,172,3
"27518",1220,651,4
"27519",1365,233,3
"27520",2202,767,4
"27521",1040,78,4
"27522",2833,607,4
"27523",693,7,3
"27524",2465,311,4
"27525",1191,701,4
"27526",1869,6,4
"27527",621,29,1
"27528",1762,581,3
"27529",345,371,5
"27530",1987,203,3
"27531",2065,569,2
"27532",2842,669,5
"27533",1639,663,5
"27534",2964,8,3
"27535",1880,678,5
"27536",2790,679,3
"27537",2531,626,5
"27538",23,962,4
"27539",207,935,4
"27540",524,995,3
"27541",2653,146,4
"27542",1542,21,4
"27543",152,507,4
"27544",2992,393,3
"27545",2796,251,4
"27546",2906,865,4
"27547",178,611,3
"27548",540,700,3
"27549",964,285,4
"27550",960,110,5
"27551",1927,989,3
"27552",2660,557,5
"27553",1609,547,2
"27554",982,203,1
"27555",2119,346,4
"27556",941,199,5
"27557",129,333,3
"27558",609,143,3
"27559",825,259,3
"27560",207,922,3
"27561",1042,730,5
"27562",2249,274,4
"27563",2140,60,4
"27564",1119,892,4
"27565",1684,681,5
"27566",2846,28,5
"27567",2265,1015,5
"27568",2100,35,3
"27569",2650,113,2
"27570",708,285,3
"27571",2692,321,5
"27572",1481,908,3
"27573",2738,887,5
"27574",1131,764,5
"27575",1188,118,5
"27576",1322,947,3
"27577",2503,791,1
"27578",2151,801,2
"27579",2609,732,5
"27580",2244,76,5
"27581",1155,601,4
"27582",2823,68,4
"27583",1829,198,3
"27584",1963,430,4
"27585",2272,365,4
"27586",1169,631,4
"27587",1408,510,2
"27588",1703,310,5
"27589",519,455,3
"27590",2062,972,2
"27591",2355,422,3
"27592",2071,97,4
"27593",773,445,3
"27594",2227,241,3
"27595",653,908,2
"27596",1051,858,4
"27597",839,330,4
"27598",1419,789,4
"27599",226,576,5
"27600",1449,337,4
"27601",1343,408,4
"27602",2810,228,3
"27603",2426,22,3
"27604",1091,1017,4
"27605",1933,416,4
"27606",2622,1007,2
"27607",559,146,4
"27608",2691,1013,4
"27609",866,947,4
"27610",2289,445,5
"27611",116,206,2
"27612",326,545,3
"27613",415,347,3
"27614",2807,287,5
"27615",312,78,3
"27616",1517,1017,4
"27617",608,622,4
"27618",2769,189,3
"27619",2793,248,3
"27620",2282,972,5
"27621",2128,746,4
"27622",135,860,5
"27623",2386,15,4
"27624",655,780,5
"27625",1907,405,1
"27626",1737,230,4
"27627",2215,622,4
"27628",2364,306,3
"27629",1690,888,4
"27630",2245,794,5
"27631",1295,329,5
"27632",171,561,2
"27633",2087,597,3
"27634",1065,261,3
"27635",869,748,3
"27636",2900,585,1
"27637",669,632,5
"27638",1385,237,3
"27639",787,1033,3
"27640",299,678,5
"27641",1676,120,2
"27642",2233,270,4
"27643",2166,914,3
"27644",2751,376,2
"27645",324,241,3
"27646",789,154,2
"27647",2970,643,1
"27648",1840,648,1
"27649",1908,72,3
"27650",1644,596,4
"27651",1395,842,2
"27652",1266,11,4
"27653",470,627,4
"27654",749,641,3
"27655",902,374,4
"27656",100,324,5
"27657",1401,414,5
"27658",2407,752,5
"27659",2205,697,3
"27660",1290,926,3
"27661",1478,1008,3
"27662",1283,595,3
"27663",873,888,5
"27664",885,1018,4
"27665",2457,668,5
"27666",306,937,5
"27667",1161,401,3
"27668",2922,672,1
"27669",2021,674,4
"27670",2819,18,5
"27671",459,1030,3
"27672",2233,564,3
"27673",1256,279,3
"27674",2352,900,3
"27675",1929,150,4
"27676",1624,20,3
"27677",2060,1018,4
"27678",2889,588,3
"27679",1888,69,3
"27680",2177,95,2
"27681",438,124,5
"27682",479,463,3
"27683",866,709,3
"27684",902,632,5
"27685",2613,681,4
"27686",1271,285,3
"27687",2004,557,4
"27688",618,310,5
"27689",2671,634,5
"27690",1654,296,4
"27691",1135,89,4
"27692",2115,91,5
"27693",2375,985,5
"27694",2674,29,5
"27695",1387,958,3
"27696",862,822,5
"27697",2008,510,2
"27698",1344,553,3
"27699",2208,328,5
"27700",1076,751,4
"27701",287,945,3
"27702",116,376,4
"27703",1358,338,3
"27704",2067,193,4
"27705",1867,599,3
"27706",1485,999,2
"27707",468,137,3
"27708",1707,148,3
"27709",1855,979,4
"27710",1393,1024,4
"27711",419,563,4
"27712",1439,9,5
"27713",2800,412,4
"27714",839,659,3
"27715",514,928,4
"27716",762,944,4
"27717",1940,658,5
"27718",279,145,4
"27719",2804,102,4
"27720",1299,406,5
"27721",1016,234,4
"27722",348,156,4
"27723",509,1000,4
"27724",2211,15,3
"27725",2245,262,2
"27726",1082,297,4
"27727",367,430,4
"27728",2448,927,2
"27729",1550,654,2
"27730",92,716,5
"27731",376,682,4
"27732",2207,529,4
"27733",2364,61,5
"27734",982,519,5
"27735",1500,451,3
"27736",1830,860,3
"27737",199,80,3
"27738",1418,296,5
"27739",1378,207,4
"27740",173,377,1
"27741",801,521,5
"27742",2488,329,3
"27743",839,849,4
"27744",2276,501,4
"27745",2799,442,4
"27746",364,229,3
"27747",2488,322,3
"27748",326,494,3
"27749",546,372,1
"27750",2990,792,5
"27751",35,656,2
"27752",647,226,2
"27753",1214,328,4
"27754",1443,863,2
"27755",841,458,5
"27756",1723,609,4
"27757",2085,546,4
"27758",1718,1007,3
"27759",1124,311,5
"27760",1553,959,3
"27761",2156,99,1
"27762",2383,573,4
"27763",493,353,5
"27764",135,768,4
"27765",1625,652,4
"27766",2606,936,3
"27767",1753,106,4
"27768",2549,823,3
"27769",615,140,2
"27770",617,709,5
"27771",2072,251,3
"27772",2613,871,4
"27773",689,697,3
"27774",2397,601,5
"27775",2645,627,3
"27776",796,158,3
"27777",1108,627,4
"27778",1313,335,2
"27779",1239,486,5
"27780",2697,584,5
"27781",1287,479,5
"27782",2447,614,5
"27783",2276,734,5
"27784",2408,949,5
"27785",614,992,3
"27786",1589,451,3
"27787",1171,744,3
"27788",149,381,2
"27789",539,112,4
"27790",759,601,3
"27791",2237,1010,3
"27792",2911,422,5
"27793",592,460,4
"27794",2745,274,4
"27795",502,347,3
"27796",2671,572,2
"27797",1234,61,5
"27798",1514,560,3
"27799",1722,101,4
"27800",311,709,2
"27801",2113,622,1
"27802",1225,395,2
"27803",2653,979,4
"27804",1010,14,3
"27805",1814,952,5
"27806",2860,154,4
"27807",1719,797,3
"27808",317,900,3
"27809",2868,338,3
"27810",291,836,5
"27811",1480,813,1
