"","X1_validation","X2_validation","Y_validation"
"17135",128,677,4
"17136",1114,513,3
"17137",1718,232,5
"17138",34,961,3
"17139",64,422,4
"17140",609,759,3
"17141",970,107,4
"17142",897,523,5
"17143",1241,446,4
"17144",1904,748,3
"17145",236,503,4
"17146",584,407,4
"17147",2444,10,3
"17148",2311,1000,3
"17149",1058,419,5
"17150",1532,99,2
"17151",2720,702,5
"17152",2898,543,4
"17153",1804,50,5
"17154",694,1029,4
"17155",110,355,4
"17156",1271,137,3
"17157",1256,626,4
"17158",435,392,3
"17159",1545,115,4
"17160",2841,249,4
"17161",2569,249,5
"17162",2776,743,2
"17163",2774,966,4
"17164",2686,994,3
"17165",2075,1021,4
"17166",338,57,4
"17167",2086,164,4
"17168",2954,954,4
"17169",2488,258,4
"17170",696,775,3
"17171",2788,110,3
"17172",2748,674,4
"17173",176,684,3
"17174",1894,903,4
"17175",2396,751,4
"17176",118,145,4
"17177",1498,609,5
"17178",148,542,4
"17179",2863,873,4
"17180",2704,126,4
"17181",1464,540,5
"17182",847,162,2
"17183",1589,283,4
"17184",2070,710,5
"17185",2682,481,4
"17186",2558,770,3
"17187",320,414,5
"17188",1262,725,3
"17189",1224,376,5
"17190",2856,499,4
"17191",426,229,2
"17192",1786,656,4
"17193",156,392,3
"17194",2126,1001,1
"17195",2545,304,4
"17196",477,638,3
"17197",1575,162,3
"17198",720,973,4
"17199",303,50,5
"17200",1292,764,4
"17201",465,377,5
"17202",196,98,5
"17203",43,393,4
"17204",1047,394,4
"17205",748,888,2
"17206",781,866,3
"17207",188,829,4
"17208",900,183,5
"17209",1541,404,3
"17210",623,729,3
"17211",1300,619,3
"17212",1205,517,4
"17213",593,775,2
"17214",2016,73,5
"17215",2113,744,3
"17216",1512,667,5
"17217",276,791,5
"17218",1958,243,4
"17219",1017,393,5
"17220",2043,801,4
"17221",2511,40,2
"17222",1867,522,4
"17223",275,940,2
"17224",1039,709,2
"17225",2090,688,4
"17226",1191,523,3
"17227",3000,954,3
"17228",155,461,4
"17229",2916,769,3
"17230",2407,687,5
"17231",1490,669,4
"17232",2882,1009,2
"17233",735,372,4
"17234",507,97,5
"17235",1085,399,2
"17236",1979,720,4
"17237",2953,528,2
"17238",1120,161,5
"17239",2454,269,3
"17240",509,1033,3
"17241",1456,166,3
"17242",312,668,5
"17243",1849,682,4
"17244",2373,652,3
"17245",427,183,3
"17246",1420,1016,3
"17247",2148,350,2
"17248",885,57,5
"17249",1601,739,5
"17250",381,663,5
"17251",2818,119,4
"17252",2282,900,4
"17253",1051,56,5
"17254",1191,431,3
"17255",109,848,5
"17256",2540,805,4
"17257",1007,688,2
"17258",3,439,4
"17259",682,737,3
"17260",1498,979,3
"17261",1609,703,2
"17262",1966,291,4
"17263",2003,426,4
"17264",2896,708,5
"17265",2423,293,2
"17266",1731,251,3
"17267",2705,184,4
"17268",1603,601,5
"17269",90,228,4
"17270",2912,475,4
"17271",2515,275,3
"17272",737,640,3
"17273",2752,275,3
"17274",836,97,3
"17275",414,869,3
"17276",1038,910,4
"17277",2412,289,2
"17278",815,854,5
"17279",1276,624,5
"17280",2581,145,5
"17281",2192,103,5
"17282",1353,422,5
"17283",1003,743,3
"17284",2532,856,2
"17285",2354,915,3
"17286",1897,618,5
"17287",2967,634,5
"17288",1439,839,2
"17289",281,256,4
"17290",447,393,4
"17291",869,791,5
"17292",1856,379,2
"17293",2915,415,1
"17294",876,64,3
"17295",1213,948,3
"17296",188,921,3
"17297",1570,778,4
"17298",2925,894,5
"17299",2844,540,4
"17300",1044,533,4
"17301",1907,325,4
"17302",65,271,2
"17303",2891,215,4
"17304",2185,43,4
"17305",2692,217,3
"17306",1828,69,4
"17307",2039,499,3
"17308",1650,808,2
"17309",1775,729,3
"17310",1921,28,5
"17311",2139,882,4
"17312",1570,189,4
"17313",2928,938,2
"17314",2252,298,3
"17315",1936,45,5
"17316",725,597,3
"17317",2887,21,3
"17318",1141,808,4
"17319",225,370,2
"17320",1225,652,2
"17321",2532,951,2
"17322",793,192,4
"17323",2844,186,5
"17324",539,502,5
"17325",573,115,2
"17326",625,554,3
"17327",1454,250,3
"17328",2745,976,4
"17329",2407,898,1
"17330",2193,645,3
"17331",879,17,3
"17332",1045,380,4
"17333",2885,481,3
"17334",2957,925,1
"17335",2467,978,4
"17336",1233,233,3
"17337",1922,228,3
"17338",2726,650,3
"17339",809,658,5
"17340",638,332,3
"17341",156,525,3
"17342",2361,426,4
"17343",2198,648,3
"17344",527,746,3
"17345",2208,557,5
"17346",1432,348,2
"17347",1110,608,4
"17348",1884,342,4
"17349",2104,446,5
"17350",1198,54,3
"17351",2910,820,5
"17352",2277,609,5
"17353",2280,60,4
"17354",2118,854,5
"17355",2934,822,5
"17356",1535,183,3
"17357",939,516,5
"17358",2158,979,4
"17359",595,958,4
"17360",2387,229,3
"17361",176,248,3
"17362",1281,438,4
"17363",2413,445,4
"17364",2906,369,3
"17365",2189,273,5
"17366",2585,1031,3
"17367",1700,735,4
"17368",2303,130,4
"17369",298,578,3
"17370",2821,790,3
"17371",808,58,2
"17372",1329,798,3
"17373",1851,121,3
"17374",918,365,5
"17375",1006,904,3
"17376",1244,808,5
"17377",2882,1012,3
"17378",1136,473,3
"17379",2714,856,3
"17380",2350,694,3
"17381",1549,121,3
"17382",363,650,4
"17383",14,181,4
"17384",1664,941,4
"17385",1517,829,5
"17386",1877,506,5
"17387",2647,338,4
"17388",1759,67,5
"17389",1343,334,2
"17390",2320,764,5
"17391",1680,536,3
"17392",937,641,4
"17393",462,199,4
"17394",1594,593,4
"17395",2390,766,4
"17396",2318,878,5
"17397",871,5,5
"17398",1837,635,4
"17399",366,22,3
"17400",1075,634,5
"17401",236,507,4
"17402",282,807,2
"17403",2061,787,5
"17404",1803,753,3
"17405",2245,68,3
"17406",2659,187,3
"17407",1728,450,5
"17408",811,99,5
"17409",1434,287,3
"17410",649,126,5
"17411",2390,860,4
"17412",1099,331,3
"17413",425,949,4
"17414",2245,325,2
"17415",2620,315,4
"17416",34,284,5
"17417",2578,728,3
"17418",1406,546,4
"17419",272,78,5
"17420",1828,576,4
"17421",1330,254,3
"17422",417,546,2
"17423",2276,551,3
"17424",579,304,3
"17425",1766,977,5
"17426",2038,146,3
"17427",829,986,4
"17428",810,806,4
"17429",2629,304,3
"17430",81,69,2
"17431",1104,168,3
"17432",2090,652,3
"17433",360,927,5
"17434",458,664,2
"17435",137,674,4
"17436",693,992,5
"17437",2173,720,5
"17438",119,150,2
"17439",1003,35,4
"17440",2469,202,3
"17441",962,179,4
"17442",1281,372,3
"17443",1201,423,4
"17444",1086,549,4
"17445",1398,822,5
"17446",643,875,3
"17447",259,643,5
"17448",953,563,1
"17449",84,966,5
"17450",2969,734,4
"17451",1148,393,3
"17452",133,220,1
"17453",1629,78,5
"17454",501,58,3
"17455",831,514,3
"17456",847,101,4
"17457",269,100,2
"17458",932,590,5
"17459",1411,476,3
"17460",630,110,2
"17461",1890,218,5
"17462",46,875,5
"17463",1515,379,3
"17464",2841,176,5
"17465",2916,6,3
"17466",2592,562,4
"17467",1965,1007,5
"17468",2733,899,5
"17469",519,888,4
"17470",1054,258,5
"17471",8,587,3
"17472",2766,218,3
"17473",1409,1029,2
"17474",1296,419,4
"17475",2434,1013,2
"17476",2967,284,4
"17477",2430,930,5
"17478",2270,179,3
"17479",169,18,5
"17480",302,568,4
"17481",1292,390,4
"17482",596,1016,4
"17483",2315,997,1
"17484",2321,343,4
"17485",2022,390,3
"17486",1448,494,3
"17487",119,856,4
"17488",1815,881,1
"17489",290,883,4
"17490",2064,725,5
"17491",1327,321,3
"17492",2711,2,5
"17493",2025,629,3
"17494",235,297,5
"17495",2062,872,3
"17496",2166,578,3
"17497",523,650,3
"17498",2706,461,4
"17499",334,6,4
"17500",1006,891,2
"17501",239,333,4
"17502",249,755,2
"17503",2899,53,4
"17504",1249,658,4
"17505",684,480,3
"17506",2154,509,4
"17507",391,824,5
"17508",725,846,4
"17509",2312,21,5
"17510",2368,54,4
"17511",2492,830,2
"17512",508,480,4
"17513",1087,90,4
"17514",2524,439,4
"17515",1412,241,5
"17516",247,703,2
"17517",1416,460,4
"17518",1967,891,4
"17519",580,167,5
"17520",902,331,2
"17521",109,257,5
"17522",670,17,4
"17523",2308,878,3
"17524",1466,688,4
"17525",2934,405,4
"17526",2077,509,3
"17527",1255,408,5
"17528",110,233,4
"17529",2262,314,4
"17530",2311,617,4
"17531",439,618,3
"17532",2338,193,3
"17533",2024,420,4
"17534",2416,603,2
"17535",1129,875,3
"17536",600,56,3
"17537",1265,387,5
"17538",2452,144,2
"17539",2987,923,3
"17540",2234,137,3
"17541",2290,222,1
"17542",1629,305,4
"17543",766,119,4
"17544",2254,532,3
"17545",1402,608,3
"17546",856,74,4
"17547",1285,605,4
"17548",2797,808,4
"17549",119,873,2
"17550",334,519,5
"17551",344,618,4
"17552",281,900,3
"17553",2433,327,5
"17554",629,860,4
"17555",2623,227,3
"17556",2382,503,2
"17557",2856,492,4
"17558",2726,703,3
"17559",2492,57,4
"17560",2707,90,5
"17561",2235,607,5
"17562",2283,382,4
"17563",1723,965,5
"17564",1545,377,4
"17565",2129,882,3
"17566",1416,631,1
"17567",558,156,5
"17568",2336,242,4
"17569",447,231,2
"17570",1084,626,5
"17571",2221,355,4
"17572",1090,846,5
"17573",69,885,3
"17574",1038,342,5
"17575",80,145,1
"17576",736,266,3
"17577",1195,847,3
"17578",2590,443,4
"17579",83,96,1
"17580",2967,587,4
"17581",1099,910,4
"17582",274,635,4
"17583",1821,896,4
"17584",2666,888,3
"17585",721,89,4
"17586",1216,502,4
"17587",464,94,3
"17588",838,97,5
"17589",1710,4,4
"17590",1750,905,4
"17591",1861,484,3
"17592",871,454,4
"17593",2892,241,4
"17594",14,544,3
"17595",132,137,2
"17596",2048,702,4
"17597",1639,247,4
"17598",2555,1007,5
"17599",373,279,3
"17600",1461,159,4
"17601",31,23,4
"17602",1114,881,2
"17603",1650,772,3
"17604",2492,617,3
"17605",1046,732,3
"17606",1553,13,2
"17607",2298,481,5
"17608",839,860,4
"17609",2896,1006,3
"17610",1486,436,4
"17611",2079,553,5
"17612",1571,933,4
"17613",193,187,4
"17614",2043,434,3
"17615",1442,297,5
"17616",81,251,5
"17617",2458,355,2
"17618",1887,226,2
"17619",1508,566,5
"17620",179,542,5
"17621",1101,147,5
"17622",1218,845,3
"17623",1025,725,2
"17624",2767,866,3
"17625",862,135,3
"17626",280,659,3
"17627",2653,408,5
"17628",2262,398,5
"17629",337,289,5
"17630",1340,730,4
"17631",635,189,5
"17632",19,458,4
"17633",1961,590,4
"17634",1904,839,3
"17635",10,579,4
"17636",2744,277,4
"17637",1941,103,4
"17638",637,96,5
"17639",2114,408,5
"17640",2590,911,3
"17641",2986,189,3
"17642",1147,423,5
"17643",2967,928,4
"17644",236,123,3
"17645",1997,864,5
"17646",495,761,4
"17647",2756,695,4
"17648",1423,503,3
"17649",2016,303,5
"17650",2217,36,2
"17651",2211,331,3
"17652",1096,634,4
"17653",2989,662,3
"17654",2297,268,3
"17655",1822,1028,2
"17656",425,390,4
"17657",815,319,4
"17658",2213,848,2
"17659",434,683,3
"17660",1551,886,3
"17661",894,736,3
"17662",1897,217,3
"17663",1388,560,3
"17664",203,925,4
"17665",1817,725,2
"17666",1272,966,3
"17667",2091,608,5
"17668",1611,837,4
"17669",1736,969,5
"17670",750,53,5
"17671",1805,239,5
"17672",112,585,3
"17673",1060,321,4
"17674",34,274,5
"17675",2070,335,3
"17676",1706,970,4
"17677",2022,241,4
"17678",2436,196,5
"17679",2600,547,3
"17680",861,678,4
"17681",1041,992,3
"17682",2252,501,5
"17683",2132,1033,4
"17684",1383,102,2
"17685",2912,300,4
"17686",767,643,5
"17687",860,696,3
"17688",2143,70,4
"17689",1817,208,4
"17690",23,630,3
"17691",909,43,3
"17692",1212,995,4
"17693",2305,541,4
"17694",925,431,5
"17695",315,342,3
"17696",2081,386,3
"17697",1201,908,2
"17698",299,819,5
"17699",359,514,5
"17700",894,59,4
"17701",2618,302,5
"17702",127,997,2
"17703",137,134,4
"17704",1288,53,4
"17705",435,136,2
"17706",108,372,5
"17707",1600,520,3
"17708",868,416,3
"17709",660,828,3
"17710",1737,816,4
"17711",2077,445,5
"17712",213,158,3
"17713",3,396,4
"17714",2291,243,5
"17715",2727,810,3
"17716",700,211,5
"17717",2511,789,4
"17718",2494,1003,4
"17719",1114,430,4
"17720",1344,981,4
"17721",2562,997,3
"17722",2883,654,4
"17723",1464,350,3
"17724",504,364,5
"17725",2424,174,5
"17726",560,483,5
"17727",1553,229,4
"17728",941,354,4
"17729",1224,607,5
"17730",2410,298,5
"17731",125,423,5
"17732",1136,668,3
"17733",1848,955,4
"17734",1256,17,5
"17735",410,218,2
"17736",1216,630,2
"17737",11,764,3
"17738",110,509,3
"17739",445,624,4
"17740",526,167,3
"17741",2363,634,4
"17742",1207,953,3
"17743",420,911,5
"17744",435,318,3
"17745",767,327,4
"17746",2366,706,4
"17747",564,596,4
"17748",155,870,3
"17749",1061,334,4
"17750",736,704,3
"17751",758,520,2
"17752",936,492,4
"17753",1638,618,3
"17754",81,762,4
"17755",2904,883,4
"17756",1900,89,3
"17757",287,1027,4
"17758",2760,870,2
"17759",694,44,5
"17760",2391,679,4
"17761",996,275,3
"17762",726,757,4
"17763",342,555,4
"17764",2188,870,4
"17765",383,981,3
"17766",1087,789,4
"17767",1017,422,5
"17768",2279,926,3
"17769",1310,33,2
"17770",2185,809,3
"17771",660,447,3
"17772",1350,547,5
"17773",1390,811,4
"17774",2189,764,4
"17775",1823,981,4
"17776",733,712,5
"17777",1096,297,4
"17778",2596,898,5
"17779",2337,389,3
"17780",2391,897,4
"17781",837,598,2
"17782",760,481,4
"17783",2146,291,4
"17784",1599,679,4
"17785",1398,560,5
"17786",806,631,5
"17787",1654,781,5
"17788",847,82,5
"17789",1230,693,2
"17790",462,735,3
"17791",2722,99,4
"17792",2165,664,2
"17793",1958,605,1
"17794",335,233,4
"17795",103,618,5
"17796",29,322,5
"17797",2525,198,3
"17798",1144,589,2
"17799",2741,277,3
"17800",249,113,4
"17801",408,563,3
"17802",2360,332,4
"17803",430,850,5
"17804",1019,288,4
"17805",1253,47,4
"17806",1556,331,1
"17807",450,213,5
"17808",2106,241,5
"17809",1276,850,5
"17810",2502,18,4
"17811",142,952,4
"17812",941,196,4
"17813",1462,789,3
"17814",1128,641,2
"17815",164,799,2
"17816",670,446,2
"17817",2627,548,4
"17818",800,862,4
"17819",697,715,4
"17820",2306,44,5
"17821",24,46,3
"17822",1440,996,5
"17823",2248,545,4
"17824",1604,410,4
"17825",2351,126,1
"17826",2690,875,3
"17827",1440,203,3
"17828",1904,943,4
"17829",2636,542,4
"17830",1136,85,4
"17831",313,587,4
"17832",2292,348,4
"17833",2109,439,5
"17834",2271,601,4
"17835",2002,87,5
"17836",992,835,3
"17837",833,707,4
"17838",548,379,3
"17839",362,646,3
"17840",1860,221,4
"17841",1541,169,4
"17842",2111,774,5
"17843",2540,916,5
"17844",156,473,4
"17845",2133,792,3
"17846",416,275,4
"17847",1561,61,4
"17848",392,70,3
"17849",183,310,5
"17850",1861,361,3
"17851",2200,873,3
"17852",2217,247,2
"17853",699,676,3
"17854",1086,514,3
"17855",1784,543,4
"17856",2107,113,5
"17857",2551,831,2
"17858",774,814,3
"17859",786,18,5
"17860",2767,917,3
"17861",34,259,3
"17862",44,769,5
"17863",312,371,5
"17864",2377,944,3
"17865",1947,577,5
"17866",1285,847,3
"17867",1908,463,1
"17868",2456,142,3
"17869",2844,951,3
"17870",359,184,5
"17871",2271,342,4
"17872",139,42,4
"17873",326,468,2
"17874",2711,731,4
"17875",921,873,5
"17876",1183,747,4
"17877",652,770,4
"17878",1860,398,2
"17879",868,791,3
"17880",993,575,5
"17881",795,147,4
"17882",1680,1,2
"17883",1,601,5
"17884",783,257,3
"17885",2645,30,5
"17886",880,156,5
"17887",2259,133,1
"17888",2189,319,4
"17889",2447,920,3
"17890",847,571,5
"17891",962,814,4
"17892",346,467,3
"17893",2753,62,4
"17894",2140,860,4
"17895",170,226,4
"17896",2830,816,5
"17897",577,200,3
"17898",1260,174,4
"17899",147,273,4
"17900",2951,947,4
"17901",469,522,1
"17902",2715,867,3
"17903",1848,777,5
"17904",581,746,3
"17905",2610,336,3
"17906",352,648,3
"17907",2512,210,3
"17908",2492,976,4
"17909",2399,834,1
"17910",1604,661,4
"17911",822,693,3
"17912",638,805,4
"17913",312,399,3
"17914",2262,773,4
"17915",1033,310,4
"17916",2347,779,3
"17917",772,565,4
"17918",1006,183,3
"17919",2412,1009,3
"17920",1619,975,5
"17921",1997,212,5
"17922",919,840,3
"17923",2785,941,3
"17924",2616,670,3
"17925",647,431,1
"17926",963,823,4
"17927",2708,756,3
"17928",101,494,3
"17929",2207,198,3
"17930",1505,251,4
"17931",1625,446,4
"17932",2686,1015,5
"17933",71,408,4
"17934",831,634,4
"17935",2745,516,5
"17936",2946,607,5
"17937",2852,693,5
"17938",2326,791,3
"17939",245,277,3
"17940",2363,40,3
"17941",1107,343,3
"17942",510,87,3
"17943",2828,329,5
"17944",1020,586,1
"17945",2888,51,3
"17946",1038,261,3
"17947",2205,425,3
"17948",646,32,4
"17949",1982,911,4
"17950",1541,378,2
"17951",1837,694,2
"17952",751,984,4
"17953",2956,279,4
"17954",1514,917,3
"17955",2328,767,4
"17956",789,609,4
"17957",619,521,3
"17958",2430,906,5
"17959",1102,524,3
"17960",2006,37,4
"17961",1779,766,5
"17962",1592,457,3
"17963",662,609,4
"17964",869,657,4
"17965",931,944,4
"17966",1999,666,3
"17967",2823,906,4
"17968",1665,15,4
"17969",2837,744,5
"17970",2727,679,3
"17971",291,211,3
"17972",2426,197,4
"17973",1302,662,4
"17974",649,523,5
"17975",127,370,5
"17976",2729,950,3
"17977",262,688,3
"17978",1335,17,4
"17979",606,506,4
"17980",1489,242,5
"17981",332,374,4
"17982",136,622,4
"17983",1315,472,2
"17984",312,823,4
"17985",1502,66,3
"17986",2575,18,4
"17987",936,521,4
"17988",372,509,4
"17989",298,42,5
"17990",961,343,3
"17991",1454,87,4
"17992",2002,679,1
"17993",24,45,3
"17994",450,835,4
"17995",1258,130,4
"17996",685,35,3
"17997",564,1002,1
"17998",1273,1024,5
"17999",1340,164,3
"18000",2245,803,3
"18001",576,370,4
"18002",1416,931,4
"18003",2613,227,2
"18004",1557,228,3
"18005",2281,770,5
"18006",616,666,1
"18007",2465,277,4
"18008",2519,195,3
"18009",2323,747,5
"18010",2117,703,4
"18011",2647,419,4
"18012",344,365,4
"18013",2285,847,3
"18014",14,805,5
"18015",1984,867,5
"18016",267,948,4
"18017",766,364,3
"18018",641,507,5
"18019",1282,121,4
"18020",975,925,4
"18021",2687,86,2
"18022",20,790,2
"18023",1110,273,3
"18024",1246,408,3
"18025",774,916,3
"18026",155,189,3
"18027",682,703,4
"18028",2102,300,5
"18029",1984,724,4
"18030",1313,59,4
"18031",1966,302,3
"18032",2171,972,4
"18033",1432,542,3
"18034",51,58,3
"18035",1957,211,4
"18036",2483,406,5
"18037",892,228,5
"18038",1460,670,3
"18039",1,343,3
"18040",303,879,4
"18041",2072,207,3
"18042",980,761,3
"18043",1986,844,3
"18044",842,71,3
"18045",359,759,3
"18046",1609,932,4
"18047",618,84,4
"18048",931,747,5
"18049",1113,60,2
"18050",2157,277,3
"18051",2049,766,5
"18052",1216,986,1
"18053",1407,697,4
"18054",911,203,2
"18055",1983,709,3
"18056",1976,321,4
"18057",2784,814,3
"18058",1686,763,5
"18059",1479,834,4
"18060",2248,854,5
"18061",125,297,5
"18062",1586,419,3
"18063",215,840,5
"18064",2571,258,4
"18065",1946,915,4
"18066",2049,372,4
"18067",811,652,2
"18068",1385,1008,3
"18069",584,682,5
"18070",1842,545,3
"18071",491,671,4
"18072",2885,169,3
"18073",844,773,4
"18074",1775,846,4
"18075",1710,97,4
"18076",294,923,3
"18077",2420,651,5
"18078",283,972,5
"18079",2390,373,4
"18080",588,723,4
"18081",1628,415,5
"18082",1779,607,5
"18083",1384,993,3
"18084",1218,626,4
"18085",2097,75,4
"18086",2211,474,5
"18087",1605,407,2
"18088",2874,312,5
"18089",351,341,1
"18090",2700,250,5
"18091",2042,869,4
"18092",608,975,3
"18093",1598,572,3
"18094",1186,489,5
"18095",1729,675,3
"18096",2600,964,3
"18097",583,228,5
"18098",2066,344,3
"18099",1961,101,4
"18100",860,770,4
"18101",1740,615,5
"18102",1025,811,4
"18103",2563,190,5
"18104",1243,114,4
"18105",1849,1007,5
"18106",663,532,5
"18107",922,99,1
"18108",414,358,3
"18109",981,515,3
"18110",2285,973,3
"18111",2037,816,3
"18112",1819,506,5
"18113",717,135,3
"18114",64,716,4
"18115",1432,330,5
"18116",947,1010,4
"18117",223,717,4
"18118",243,649,3
"18119",2729,163,4
"18120",2181,418,2
"18121",2798,836,4
"18122",81,930,5
"18123",2893,650,4
"18124",379,1010,4
"18125",1524,409,3
"18126",2927,446,4
"18127",1614,74,4
"18128",466,1024,3
"18129",2459,365,4
"18130",152,605,4
"18131",2190,170,3
"18132",2471,146,2
"18133",41,907,2
"18134",1269,400,4
"18135",1434,806,3
"18136",1114,463,2
"18137",2300,701,5
"18138",281,408,5
"18139",2322,1028,4
"18140",1741,146,2
"18141",211,409,4
"18142",264,566,3
"18143",2060,186,4
"18144",1532,745,4
"18145",1830,801,2
"18146",578,916,5
"18147",2104,128,5
"18148",2017,497,5
"18149",2718,679,3
"18150",1954,626,5
"18151",1495,630,2
"18152",812,601,4
"18153",90,846,5
"18154",352,460,2
"18155",2973,430,4
"18156",2000,701,5
"18157",41,461,4
"18158",2221,752,2
"18159",2308,762,3
"18160",1666,867,4
"18161",1116,446,5
"18162",1478,753,1
"18163",1637,446,5
"18164",1886,789,2
"18165",2719,158,5
"18166",364,721,4
"18167",2369,493,3
"18168",2685,60,2
"18169",2515,128,3
"18170",427,370,4
"18171",691,37,4
"18172",2686,476,3
"18173",2816,264,3
"18174",2399,672,3
"18175",1552,315,5
"18176",2687,970,5
"18177",1903,465,2
"18178",408,423,4
"18179",1521,861,3
"18180",2199,238,4
"18181",862,985,5
"18182",1600,621,3
"18183",388,492,4
"18184",2833,186,4
"18185",1325,608,2
"18186",2810,997,5
"18187",1034,752,2
"18188",2428,810,4
"18189",479,258,1
"18190",1378,445,2
"18191",2954,504,2
"18192",259,156,4
"18193",186,820,3
"18194",2092,765,5
"18195",2911,574,1
"18196",1070,51,5
"18197",654,400,2
"18198",1139,553,3
"18199",1726,1017,5
"18200",2232,710,5
"18201",2577,228,5
"18202",976,344,4
"18203",2923,483,4
"18204",2139,609,5
"18205",576,199,5
"18206",2536,407,5
"18207",1426,910,5
"18208",161,681,5
"18209",613,896,3
"18210",1226,788,3
"18211",1946,393,5
"18212",2797,817,3
"18213",129,904,5
"18214",1621,671,4
"18215",1531,825,3
"18216",1970,68,3
"18217",830,363,4
"18218",2492,854,5
"18219",243,587,4
"18220",1817,141,2
"18221",1874,325,3
"18222",2235,211,3
"18223",336,301,3
"18224",2058,862,3
"18225",1447,771,3
"18226",20,969,4
"18227",548,202,3
"18228",2624,362,2
"18229",1585,138,2
"18230",2707,859,4
"18231",1848,600,3
"18232",1363,621,3
"18233",135,805,5
"18234",2136,892,5
"18235",2832,507,4
"18236",2802,16,4
"18237",1281,632,5
"18238",2115,115,3
"18239",953,624,4
"18240",2157,771,4
"18241",2023,520,3
"18242",2167,170,5
"18243",848,806,4
"18244",2009,761,2
"18245",2693,653,4
"18246",1444,358,3
"18247",1992,31,1
"18248",2473,556,4
"18249",1068,358,4
"18250",1758,314,3
"18251",416,334,5
"18252",2497,646,3
"18253",1873,513,4
"18254",666,814,3
"18255",1607,709,3
"18256",2023,996,5
"18257",1792,984,5
"18258",868,522,4
"18259",2241,18,4
"18260",2474,791,4
"18261",2025,101,3
"18262",1430,822,3
"18263",1892,395,3
"18264",2115,672,3
"18265",935,629,3
"18266",1735,891,3
"18267",358,989,5
"18268",593,215,3
"18269",1925,31,4
"18270",2044,720,4
"18271",1660,242,3
"18272",2258,720,5
"18273",259,404,4
"18274",2682,283,4
"18275",1057,470,4
"18276",886,401,5
"18277",2101,681,4
"18278",1783,173,5
"18279",1044,543,4
"18280",1123,485,3
"18281",2134,428,4
"18282",1813,840,2
"18283",190,316,5
"18284",1441,430,1
"18285",732,957,4
"18286",2452,609,5
"18287",1125,605,4
"18288",769,457,3
"18289",1241,965,3
"18290",2984,1029,4
"18291",2453,397,3
"18292",1476,870,4
"18293",2252,332,2
"18294",927,351,5
"18295",1684,97,5
"18296",2911,437,2
"18297",1748,958,4
"18298",2873,396,4
"18299",796,469,4
"18300",393,519,4
"18301",2798,975,5
"18302",905,737,4
"18303",2423,594,3
"18304",204,674,5
"18305",919,560,5
"18306",112,800,4
"18307",1889,134,4
"18308",1521,495,4
"18309",1118,729,3
"18310",596,227,4
"18311",636,652,5
"18312",2630,758,2
"18313",1340,464,4
"18314",771,330,5
"18315",2301,949,5
"18316",1046,632,3
"18317",636,355,5
"18318",1895,563,4
"18319",2161,125,4
"18320",815,162,3
"18321",1508,283,5
"18322",183,76,4
"18323",1984,931,5
"18324",770,996,5
"18325",609,455,5
"18326",1979,854,5
"18327",1967,152,3
"18328",640,669,3
"18329",1503,615,4
"18330",845,852,3
"18331",387,747,5
"18332",1970,102,2
"18333",2778,36,5
"18334",792,335,4
"18335",161,984,5
"18336",576,195,5
"18337",2382,877,4
"18338",735,250,5
"18339",767,1024,5
"18340",1956,142,3
"18341",2711,990,5
"18342",65,8,2
"18343",2401,770,5
"18344",1118,56,5
"18345",362,928,2
"18346",1224,116,5
"18347",1766,807,1
"18348",1067,818,5
"18349",1470,841,1
"18350",2497,1000,4
"18351",531,107,5
"18352",2987,800,5
"18353",202,297,2
"18354",181,336,5
"18355",2332,424,4
"18356",35,268,5
"18357",2906,229,3
"18358",276,72,5
"18359",96,820,4
"18360",113,67,5
"18361",155,841,3
"18362",1744,507,4
"18363",2998,503,5
"18364",235,908,5
"18365",2831,888,5
"18366",918,348,5
"18367",411,429,2
"18368",2525,516,3
"18369",1851,743,1
"18370",1302,130,4
"18371",2671,20,3
"18372",1512,562,5
"18373",2066,271,2
"18374",548,137,4
"18375",1670,956,3
"18376",2543,729,4
"18377",596,287,4
"18378",1289,422,5
"18379",1286,872,3
"18380",58,158,3
"18381",2449,878,5
"18382",1765,324,4
"18383",2001,329,4
"18384",414,856,4
"18385",2609,72,4
"18386",2352,478,5
"18387",1656,342,3
"18388",2670,970,5
"18389",2187,859,4
"18390",2006,460,1
"18391",2920,209,3
"18392",2532,543,2
"18393",1908,955,3
"18394",2483,795,4
"18395",432,461,5
"18396",1116,513,3
"18397",126,866,2
"18398",1529,22,3
"18399",1231,396,5
"18400",925,992,5
"18401",1205,617,4
"18402",2323,386,5
"18403",1861,818,3
"18404",1070,444,5
"18405",596,396,5
"18406",1368,738,4
"18407",575,175,5
"18408",1749,380,4
"18409",26,699,4
"18410",2256,241,3
"18411",134,601,5
"18412",1498,743,5
"18413",2115,581,3
"18414",1125,423,3
"18415",2287,112,3
"18416",71,878,5
"18417",1774,540,4
"18418",2112,83,4
"18419",1048,292,2
"18420",2483,944,3
"18421",2657,867,5
"18422",1430,978,5
"18423",1986,318,5
"18424",1061,709,5
"18425",123,450,5
"18426",2563,479,4
"18427",807,966,5
"18428",1471,406,5
"18429",153,156,5
"18430",414,310,4
"18431",2515,273,3
"18432",1058,196,4
"18433",980,846,5
"18434",1123,762,2
"18435",2251,572,4
"18436",2478,408,5
"18437",1521,894,4
"18438",1571,86,4
"18439",185,483,5
"18440",281,491,4
"18441",2563,803,3
"18442",232,53,5
"18443",1362,233,4
