"","X1_validation","X2_validation","Y_validation"
"17635",2275,40,5
"17636",2669,640,4
"17637",2883,665,4
"17638",2259,37,5
"17639",1929,211,5
"17640",3,1024,3
"17641",2219,991,5
"17642",2942,952,4
"17643",2876,591,3
"17644",1479,134,3
"17645",1030,677,1
"17646",2313,632,5
"17647",2742,514,4
"17648",631,979,2
"17649",2038,717,5
"17650",410,305,4
"17651",1912,770,5
"17652",1370,844,3
"17653",2993,571,4
"17654",215,100,2
"17655",596,336,5
"17656",11,322,4
"17657",120,142,3
"17658",2011,876,3
"17659",2580,877,3
"17660",32,668,5
"17661",36,503,4
"17662",2787,808,5
"17663",2580,737,4
"17664",2430,232,4
"17665",1441,446,3
"17666",782,130,2
"17667",278,585,4
"17668",2065,689,4
"17669",2966,972,5
"17670",1884,505,3
"17671",185,45,5
"17672",2559,108,4
"17673",206,279,4
"17674",1374,971,4
"17675",831,616,4
"17676",889,953,5
"17677",2818,836,3
"17678",2816,947,5
"17679",1529,405,3
"17680",423,1010,4
"17681",2269,209,3
"17682",2172,585,4
"17683",1509,463,1
"17684",2335,85,4
"17685",2929,121,3
"17686",1639,689,5
"17687",1296,318,5
"17688",1264,962,4
"17689",2109,135,3
"17690",74,87,2
"17691",364,352,4
"17692",86,157,2
"17693",2099,245,3
"17694",676,333,4
"17695",1145,877,2
"17696",1482,571,4
"17697",2839,307,4
"17698",996,385,4
"17699",1024,445,4
"17700",2110,1024,4
"17701",1125,957,5
"17702",415,600,2
"17703",2933,346,5
"17704",1930,610,4
"17705",2857,197,3
"17706",2777,170,5
"17707",1256,939,5
"17708",723,324,5
"17709",124,372,4
"17710",560,15,4
"17711",827,659,4
"17712",1751,607,5
"17713",1959,150,5
"17714",1925,844,4
"17715",1439,688,4
"17716",849,152,4
"17717",543,973,3
"17718",463,298,4
"17719",569,665,5
"17720",60,346,3
"17721",2305,298,3
"17722",255,979,3
"17723",618,73,3
"17724",2137,905,4
"17725",2226,736,2
"17726",2159,820,2
"17727",708,888,1
"17728",2948,562,3
"17729",1673,416,4
"17730",1098,558,3
"17731",1868,285,3
"17732",230,310,5
"17733",190,754,4
"17734",2682,764,4
"17735",1203,461,5
"17736",1248,29,4
"17737",1944,920,4
"17738",2870,1030,4
"17739",2742,729,4
"17740",826,36,3
"17741",2632,966,2
"17742",2569,310,4
"17743",1019,62,4
"17744",1957,354,3
"17745",2971,991,2
"17746",36,566,2
"17747",923,653,4
"17748",1556,766,4
"17749",353,526,2
"17750",708,632,3
"17751",2332,305,4
"17752",2622,976,4
"17753",1438,685,3
"17754",2818,688,3
"17755",351,995,5
"17756",2188,867,2
"17757",272,550,3
"17758",284,428,2
"17759",1859,684,3
"17760",1746,173,4
"17761",2227,207,3
"17762",1522,222,5
"17763",684,478,3
"17764",1383,604,1
"17765",1154,952,4
"17766",441,712,3
"17767",2460,749,2
"17768",2683,308,4
"17769",1668,278,3
"17770",181,541,4
"17771",2194,235,4
"17772",2212,496,4
"17773",1345,682,5
"17774",991,909,3
"17775",2149,450,4
"17776",2930,867,3
"17777",996,266,4
"17778",1416,628,5
"17779",2322,767,3
"17780",2609,524,5
"17781",143,233,5
"17782",908,573,3
"17783",2632,48,5
"17784",527,621,4
"17785",1738,964,2
"17786",602,28,4
"17787",191,430,4
"17788",362,1024,4
"17789",531,911,4
"17790",2709,250,5
"17791",1699,438,2
"17792",1487,800,5
"17793",2187,296,4
"17794",918,564,3
"17795",1899,867,3
"17796",1670,422,5
"17797",2424,887,4
"17798",2629,8,4
"17799",2671,5,5
"17800",1707,523,5
"17801",2103,291,5
"17802",2045,220,4
"17803",1170,308,3
"17804",1794,940,5
"17805",2733,762,3
"17806",2316,473,2
"17807",806,290,3
"17808",2706,605,4
"17809",510,35,3
"17810",1267,386,5
"17811",181,583,4
"17812",2470,140,4
"17813",2333,645,4
"17814",1061,973,3
"17815",1560,429,2
"17816",2109,294,5
"17817",1707,742,3
"17818",369,366,4
"17819",1555,416,4
"17820",512,802,3
"17821",1790,118,4
"17822",2601,1013,4
"17823",1190,792,5
"17824",2970,930,4
"17825",1670,253,5
"17826",1856,163,3
"17827",270,692,3
"17828",544,515,3
"17829",1586,431,2
"17830",1305,508,2
"17831",809,309,4
"17832",1308,50,3
"17833",2256,310,5
"17834",1532,373,2
"17835",2343,965,4
"17836",246,766,5
"17837",147,475,2
"17838",2497,846,4
"17839",1771,670,4
"17840",624,803,3
"17841",1343,145,5
"17842",1852,937,2
"17843",722,515,3
"17844",2436,978,3
"17845",649,195,1
"17846",1247,835,4
"17847",1031,497,2
"17848",2215,407,2
"17849",2809,823,3
"17850",2751,788,4
"17851",1133,36,4
"17852",2613,647,4
"17853",1247,333,4
"17854",463,1018,4
"17855",2356,782,4
"17856",1913,73,3
"17857",2943,501,5
"17858",2168,616,3
"17859",2342,28,4
"17860",1969,99,3
"17861",2332,819,3
"17862",1690,824,4
"17863",1508,650,4
"17864",1785,51,4
"17865",1797,218,4
"17866",2346,521,4
"17867",171,630,4
"17868",1363,810,3
"17869",2849,607,1
"17870",643,945,5
"17871",1085,226,4
"17872",1905,977,5
"17873",787,646,3
"17874",1217,32,4
"17875",134,863,5
"17876",672,338,3
"17877",2224,405,5
"17878",1726,689,3
"17879",2105,183,4
"17880",153,156,5
"17881",270,926,3
"17882",1380,376,4
"17883",1063,381,4
"17884",1079,721,5
"17885",2523,685,4
"17886",509,451,5
"17887",2957,986,4
"17888",1023,827,3
"17889",809,204,5
"17890",583,769,3
"17891",429,74,2
"17892",879,28,3
"17893",997,928,5
"17894",2376,565,5
"17895",2751,634,5
"17896",1504,56,5
"17897",682,211,5
"17898",980,334,2
"17899",1639,580,4
"17900",366,915,3
"17901",992,17,4
"17902",1061,492,3
"17903",260,260,4
"17904",648,531,5
"17905",869,767,4
"17906",1701,228,5
"17907",2662,172,4
"17908",783,89,4
"17909",1467,589,2
"17910",2771,490,3
"17911",2697,407,3
"17912",1475,607,5
"17913",2735,321,4
"17914",552,535,5
"17915",1770,143,3
"17916",516,329,3
"17917",681,539,3
"17918",677,316,3
"17919",307,833,4
"17920",81,950,4
"17921",37,1014,3
"17922",2559,309,3
"17923",564,953,4
"17924",938,165,2
"17925",1161,147,3
"17926",1171,259,5
"17927",969,532,4
"17928",1521,434,4
"17929",611,972,2
"17930",2201,763,5
"17931",2958,937,3
"17932",1978,341,4
"17933",566,944,3
"17934",1163,961,3
"17935",2896,875,3
"17936",1223,212,5
"17937",1726,555,3
"17938",1994,829,4
"17939",1868,433,3
"17940",2821,1010,4
"17941",723,410,3
"17942",1857,411,3
"17943",871,709,3
"17944",1699,853,4
"17945",1570,516,4
"17946",2181,446,5
"17947",793,197,2
"17948",2275,190,5
"17949",350,88,3
"17950",2627,99,4
"17951",2925,573,3
"17952",1951,372,4
"17953",2667,8,5
"17954",2289,567,3
"17955",2835,15,4
"17956",1140,350,3
"17957",1452,380,3
"17958",2293,211,5
"17959",1230,86,2
"17960",985,247,3
"17961",2883,1010,1
"17962",143,900,1
"17963",2159,684,3
"17964",1772,635,5
"17965",1871,179,3
"17966",997,682,4
"17967",2340,833,5
"17968",2256,688,4
"17969",193,567,3
"17970",2291,319,3
"17971",1382,996,4
"17972",1950,202,4
"17973",2596,457,3
"17974",294,851,3
"17975",1032,415,3
"17976",283,736,4
"17977",2137,695,3
"17978",2377,505,3
"17979",1101,772,4
"17980",1238,928,4
"17981",1581,910,4
"17982",1318,605,3
"17983",2534,677,3
"17984",1705,639,5
"17985",1022,31,3
"17986",2293,114,3
"17987",2890,583,3
"17988",866,487,3
"17989",2298,631,4
"17990",2053,553,3
"17991",1003,439,4
"17992",1131,258,2
"17993",1775,233,4
"17994",1422,32,3
"17995",1281,716,5
"17996",1573,547,3
"17997",2107,848,3
"17998",1375,789,3
"17999",1635,850,4
"18000",2418,405,4
"18001",1011,191,3
"18002",1599,448,3
"18003",1448,817,3
"18004",2510,728,3
"18005",380,566,2
"18006",1691,174,4
"18007",2177,372,2
"18008",1402,242,5
"18009",2194,913,3
"18010",1582,136,3
"18011",1014,805,4
"18012",545,76,5
"18013",492,1016,3
"18014",1511,180,3
"18015",2608,115,3
"18016",2077,624,3
"18017",2256,771,2
"18018",1749,537,3
"18019",2855,609,4
"18020",2661,772,3
"18021",2114,878,5
"18022",1675,374,5
"18023",372,811,4
"18024",2026,905,3
"18025",535,123,2
"18026",980,867,5
"18027",1186,711,4
"18028",572,189,4
"18029",2564,137,1
"18030",1286,812,5
"18031",2624,334,3
"18032",1689,324,5
"18033",248,932,4
"18034",2037,799,4
"18035",2947,1009,5
"18036",2715,89,4
"18037",2721,716,3
"18038",2465,867,3
"18039",1877,965,4
"18040",1778,545,3
"18041",2234,336,5
"18042",682,658,3
"18043",1809,51,3
"18044",360,97,4
"18045",871,364,2
"18046",801,236,4
"18047",727,600,5
"18048",2515,434,4
"18049",1619,643,3
"18050",2922,960,2
"18051",1342,201,4
"18052",2343,1010,4
"18053",406,754,3
"18054",174,514,3
"18055",135,995,5
"18056",2163,368,4
"18057",1825,625,4
"18058",585,948,5
"18059",2133,790,1
"18060",579,602,4
"18061",1712,391,3
"18062",1456,310,2
"18063",2409,616,4
"18064",2024,250,3
"18065",2383,947,4
"18066",1151,560,3
"18067",855,624,3
"18068",561,671,4
"18069",934,691,2
"18070",558,178,2
"18071",2440,493,3
"18072",2940,496,5
"18073",2735,1016,4
"18074",2138,997,5
"18075",2710,970,5
"18076",1444,238,5
"18077",403,526,3
"18078",784,584,4
"18079",2445,229,3
"18080",2872,523,3
"18081",2589,835,4
"18082",890,456,3
"18083",2849,1027,3
"18084",238,100,4
"18085",2189,819,4
"18086",3000,707,2
"18087",2141,564,5
"18088",409,492,2
"18089",560,635,4
"18090",1150,297,3
"18091",1097,189,5
"18092",337,319,2
"18093",2332,81,3
"18094",593,241,4
"18095",288,1011,4
"18096",1297,604,3
"18097",2577,143,2
"18098",2156,772,5
"18099",2715,259,5
"18100",1495,395,5
"18101",1646,609,5
"18102",2450,786,3
"18103",1994,238,4
"18104",1751,119,4
"18105",1874,91,4
"18106",2977,158,3
"18107",248,273,5
"18108",1222,492,3
"18109",2060,626,5
"18110",2764,650,4
"18111",1251,848,2
"18112",2169,817,3
"18113",677,1005,4
"18114",1551,400,4
"18115",412,440,3
"18116",209,218,4
"18117",2344,1026,3
"18118",1106,803,5
"18119",1183,468,3
"18120",512,188,1
"18121",2704,605,4
"18122",580,180,2
"18123",828,367,1
"18124",871,816,3
"18125",882,276,3
"18126",275,992,4
"18127",1713,426,4
"18128",966,439,4
"18129",2822,585,3
"18130",499,535,3
"18131",2247,685,3
"18132",1951,843,4
"18133",1948,32,3
"18134",2880,68,5
"18135",2417,524,4
"18136",997,601,5
"18137",341,438,3
"18138",1888,418,4
"18139",1054,789,5
"18140",2812,929,5
"18141",167,966,3
"18142",1361,522,4
"18143",1332,908,3
"18144",1552,854,5
"18145",1850,364,5
"18146",2127,203,3
"18147",1133,626,4
"18148",2094,424,3
"18149",2510,328,4
"18150",326,978,4
"18151",2513,923,4
"18152",232,342,4
"18153",2531,84,3
"18154",85,959,5
"18155",92,139,2
"18156",1971,950,3
"18157",1830,825,3
"18158",1558,371,3
"18159",1357,342,4
"18160",2484,595,3
"18161",630,754,3
"18162",776,632,4
"18163",1214,915,4
"18164",1268,394,4
"18165",1669,981,3
"18166",2628,414,5
"18167",109,927,4
"18168",2263,373,3
"18169",235,16,5
"18170",75,368,4
"18171",2875,811,3
"18172",1115,246,4
"18173",561,259,3
"18174",523,955,3
"18175",1355,607,4
"18176",2859,174,3
"18177",903,648,3
"18178",1468,422,4
"18179",1747,460,5
"18180",2962,421,4
"18181",1797,626,4
"18182",276,701,3
"18183",1504,676,3
"18184",2622,647,4
"18185",1513,54,3
"18186",1757,536,4
"18187",2972,900,4
"18188",2880,320,5
"18189",2918,393,4
"18190",876,867,5
"18191",1104,379,4
"18192",1101,669,4
"18193",85,247,3
"18194",2344,164,3
"18195",928,913,3
"18196",430,116,4
"18197",1372,701,3
"18198",117,866,3
"18199",122,937,4
"18200",2754,286,3
"18201",926,62,4
"18202",1630,791,4
"18203",600,455,4
"18204",1576,819,4
"18205",766,978,5
"18206",1386,209,3
"18207",2944,682,5
"18208",767,408,5
"18209",1970,91,3
"18210",2328,955,5
"18211",2964,856,3
"18212",922,501,5
"18213",2699,583,5
"18214",1564,298,5
"18215",2653,365,5
"18216",2660,145,5
"18217",1533,973,3
"18218",1099,870,4
"18219",1158,1013,3
"18220",541,301,3
"18221",56,875,3
"18222",367,87,4
"18223",1989,113,4
"18224",1719,363,4
"18225",426,774,2
"18226",724,241,3
"18227",1169,523,5
"18228",1443,577,3
"18229",1407,578,4
"18230",2054,759,2
"18231",2292,2,3
"18232",1909,813,4
"18233",2749,609,4
"18234",1569,40,4
"18235",2824,864,5
"18236",1144,90,4
"18237",349,646,1
"18238",2051,39,4
"18239",2091,941,4
"18240",412,718,4
"18241",203,481,2
"18242",1546,866,5
"18243",1179,148,3
"18244",360,840,4
"18245",2271,474,4
"18246",1034,952,3
"18247",2893,495,4
"18248",968,448,3
"18249",24,683,5
"18250",761,416,4
"18251",1487,814,3
"18252",976,353,4
"18253",315,187,3
"18254",1674,624,4
"18255",1293,665,5
"18256",2506,462,4
"18257",1230,426,5
"18258",622,121,4
"18259",774,871,4
"18260",1581,88,4
"18261",2322,304,2
"18262",2431,396,4
"18263",409,973,3
"18264",2914,152,3
"18265",1468,45,3
"18266",2488,481,4
"18267",1986,598,3
"18268",2993,75,1
"18269",2981,829,5
"18270",2851,752,2
"18271",2160,686,3
"18272",554,110,3
"18273",2448,764,4
"18274",2826,939,5
"18275",1407,672,4
"18276",554,770,5
"18277",1752,529,4
"18278",643,908,4
"18279",2640,614,5
"18280",1176,564,3
"18281",888,537,4
"18282",2955,480,5
"18283",568,120,4
"18284",2233,333,4
"18285",298,325,4
"18286",1761,829,4
"18287",628,701,5
"18288",2972,641,3
"18289",1504,813,3
"18290",680,935,3
"18291",2098,611,2
"18292",107,56,5
"18293",1495,53,5
"18294",1463,488,5
"18295",34,835,4
"18296",135,63,4
"18297",607,577,4
"18298",192,321,3
"18299",1882,981,3
"18300",639,474,5
"18301",2461,253,4
"18302",1734,110,4
"18303",1909,609,5
"18304",103,360,4
"18305",1962,945,5
"18306",2493,823,4
"18307",444,659,5
"18308",1822,661,4
"18309",2964,163,2
"18310",1564,935,3
"18311",308,503,3
"18312",2909,905,4
"18313",181,565,3
"18314",1909,533,3
"18315",2679,222,3
"18316",1089,121,3
"18317",1388,333,3
"18318",2432,542,3
"18319",610,681,4
"18320",76,194,3
"18321",850,70,4
"18322",2776,422,4
"18323",2676,378,4
"18324",849,836,5
"18325",337,523,4
"18326",1473,982,3
"18327",2358,366,2
"18328",2380,867,4
"18329",1073,770,2
"18330",2721,495,3
"18331",1548,813,4
"18332",2160,573,2
"18333",50,551,3
"18334",2009,545,4
"18335",2111,202,3
"18336",989,827,3
"18337",2024,787,4
"18338",1707,775,2
"18339",2397,580,4
"18340",914,355,5
"18341",1394,225,4
"18342",1056,297,3
"18343",436,927,4
"18344",1915,703,2
"18345",313,806,3
"18346",63,158,3
"18347",1255,251,4
"18348",2814,452,5
"18349",688,949,4
"18350",2548,961,5
"18351",723,626,5
"18352",1168,898,3
"18353",491,924,4
"18354",561,677,3
"18355",1454,814,2
"18356",1320,980,3
"18357",1052,136,3
"18358",722,632,4
"18359",2260,548,5
"18360",473,488,5
"18361",1332,15,4
"18362",1379,1015,3
"18363",1056,720,3
"18364",2951,631,5
"18365",966,784,4
"18366",172,870,4
"18367",2344,956,1
"18368",186,386,5
"18369",1431,805,5
"18370",2684,36,4
"18371",1396,520,3
"18372",2161,187,4
"18373",2875,800,4
"18374",697,363,4
"18375",293,301,3
"18376",1895,769,4
"18377",1849,631,5
"18378",532,261,1
"18379",220,420,4
"18380",2065,416,5
"18381",1925,202,4
"18382",2257,357,4
"18383",2567,914,5
"18384",2589,218,4
"18385",1444,117,4
"18386",1897,288,5
"18387",1945,290,2
"18388",235,451,4
"18389",2180,556,4
"18390",2199,770,5
"18391",77,701,4
"18392",621,85,3
"18393",2316,756,4
"18394",2540,308,5
"18395",685,711,3
"18396",686,978,3
"18397",2404,37,3
"18398",2697,544,3
"18399",2132,905,4
"18400",374,618,4
"18401",719,233,3
"18402",2047,997,2
"18403",2781,515,3
"18404",2228,688,5
"18405",1198,547,4
"18406",445,22,5
"18407",2340,420,5
"18408",295,428,5
"18409",284,351,5
"18410",1201,674,3
"18411",688,1014,3
"18412",655,978,5
"18413",1464,158,5
"18414",2648,775,4
"18415",2963,522,3
"18416",1403,680,5
"18417",1773,596,3
"18418",1291,456,3
"18419",269,423,4
"18420",519,543,2
"18421",407,82,3
"18422",225,365,4
"18423",249,538,4
"18424",1652,917,3
"18425",1321,739,4
"18426",2553,35,4
"18427",883,65,2
"18428",2711,1016,4
"18429",1079,65,1
"18430",2970,518,5
"18431",737,762,4
"18432",410,342,3
"18433",2851,380,3
"18434",686,419,3
"18435",2767,17,5
"18436",1508,640,4
"18437",713,618,5
"18438",563,12,2
"18439",493,867,3
"18440",287,186,3
"18441",589,234,4
"18442",2572,730,4
"18443",1319,701,4
"18444",2737,601,3
"18445",2674,581,3
"18446",416,300,5
"18447",171,602,3
"18448",2781,541,5
"18449",887,314,5
"18450",2320,414,5
"18451",105,660,3
"18452",945,175,4
"18453",1690,119,3
"18454",2355,118,5
"18455",569,293,5
"18456",1626,634,4
"18457",779,2,4
"18458",445,765,4
"18459",2176,866,4
"18460",1360,275,2
"18461",2129,78,5
"18462",2976,80,3
"18463",755,331,1
"18464",2284,423,5
"18465",114,56,5
"18466",2420,345,2
"18467",746,661,4
"18468",2252,308,3
"18469",442,497,4
"18470",1768,186,4
"18471",1797,781,3
"18472",2416,527,4
"18473",1803,1034,3
"18474",2009,873,4
"18475",1728,376,4
"18476",16,927,4
"18477",2764,1009,4
"18478",2355,677,5
"18479",120,36,4
"18480",2718,675,4
"18481",2139,645,5
"18482",967,98,2
"18483",583,173,2
"18484",2826,598,5
"18485",522,1001,2
"18486",2225,947,5
"18487",1447,883,4
"18488",2053,966,5
"18489",1795,424,4
"18490",2132,176,2
"18491",1810,254,2
"18492",2838,1011,5
"18493",2890,243,4
"18494",618,577,5
"18495",921,971,4
"18496",507,211,5
"18497",861,450,4
"18498",1563,718,4
"18499",420,882,4
"18500",911,897,4
"18501",969,1008,5
"18502",2641,1011,5
"18503",664,618,4
"18504",262,415,4
"18505",1897,292,4
"18506",621,329,3
"18507",1639,111,5
"18508",1455,1008,3
"18509",545,705,4
"18510",337,632,3
"18511",682,808,4
"18512",2234,669,3
"18513",1223,89,5
"18514",1635,638,4
"18515",1077,318,5
"18516",796,412,4
"18517",1626,274,5
"18518",2587,440,3
"18519",1184,605,1
"18520",391,322,3
"18521",1802,681,3
"18522",720,261,2
"18523",1586,364,2
"18524",2227,996,3
"18525",2440,992,3
"18526",975,422,5
"18527",744,750,3
"18528",288,505,3
"18529",1849,106,4
"18530",1670,806,5
"18531",1190,682,4
"18532",1571,810,3
"18533",1878,687,3
"18534",827,828,2
"18535",1898,604,4
"18536",1748,772,3
"18537",2563,197,4
"18538",808,339,5
"18539",951,971,4
"18540",1545,400,3
"18541",179,922,5
"18542",798,707,3
"18543",2471,123,1
"18544",1912,950,4
"18545",2838,251,4
"18546",745,626,3
"18547",120,232,5
"18548",1454,310,2
"18549",272,745,3
"18550",282,36,1
"18551",1059,759,3
"18552",2124,227,3
"18553",1471,116,2
"18554",2190,322,4
"18555",1276,614,4
"18556",86,154,5
"18557",1587,551,3
"18558",1412,824,5
"18559",2844,598,3
"18560",1743,626,5
"18561",940,306,3
"18562",1501,150,5
"18563",2973,857,4
"18564",430,87,4
"18565",1961,925,3
"18566",1327,690,3
"18567",256,520,1
"18568",81,921,5
"18569",815,74,4
"18570",2452,328,4
"18571",2007,710,2
"18572",1032,635,4
"18573",2781,699,5
"18574",2566,386,3
"18575",2223,80,5
"18576",1122,678,5
"18577",538,380,3
"18578",2170,353,4
"18579",1149,854,5
"18580",1136,78,4
"18581",535,699,1
"18582",1281,231,3
"18583",2530,337,2
"18584",2092,480,4
"18585",2208,156,4
"18586",2880,557,5
"18587",1416,885,4
"18588",1807,165,3
"18589",224,947,4
"18590",1359,668,4
"18591",1901,341,4
"18592",456,147,5
"18593",1042,136,3
"18594",264,725,3
"18595",2711,40,2
"18596",1918,492,4
"18597",87,614,4
"18598",1635,24,4
"18599",2334,578,3
"18600",1914,487,3
"18601",1499,135,4
"18602",2489,960,5
"18603",979,415,2
"18604",2749,298,5
"18605",971,681,3
"18606",2781,927,3
"18607",2274,188,2
"18608",2263,311,5
"18609",72,337,2
"18610",2080,638,4
"18611",2822,40,3
"18612",761,421,5
"18613",2916,771,3
"18614",1448,503,3
"18615",589,564,4
"18616",1204,899,4
"18617",2359,830,2
"18618",1790,79,5
"18619",626,834,5
"18620",1226,669,5
"18621",1568,966,5
"18622",2013,701,4
"18623",2947,391,4
"18624",1499,217,4
"18625",873,526,5
"18626",1563,806,4
"18627",2189,493,4
"18628",2799,186,1
"18629",792,56,4
"18630",2489,276,4
"18631",1911,805,4
"18632",2399,131,3
"18633",135,277,4
"18634",2736,692,3
"18635",167,987,3
"18636",2237,855,3
"18637",2788,647,5
"18638",1166,653,4
"18639",2978,970,5
"18640",535,118,5
"18641",1622,589,4
"18642",2470,824,3
"18643",2513,714,5
"18644",2711,884,2
"18645",2408,375,3
"18646",1929,886,3
"18647",2098,28,3
"18648",2700,955,5
"18649",241,1006,4
"18650",1368,565,4
"18651",463,333,4
"18652",1285,62,4
"18653",1754,678,5
"18654",2639,116,5
"18655",2049,782,4
"18656",2515,326,3
"18657",2336,795,4
"18658",583,79,5
"18659",1665,209,2
"18660",1304,553,3
"18661",1090,130,3
"18662",1398,587,5
"18663",27,217,3
"18664",2509,759,4
"18665",2032,656,4
"18666",2296,658,2
"18667",2417,271,4
"18668",118,899,3
"18669",185,761,5
"18670",2646,239,4
"18671",2160,835,3
"18672",748,544,4
"18673",696,709,3
"18674",2070,410,4
"18675",2953,833,3
"18676",1950,604,5
"18677",1008,965,3
"18678",832,121,5
"18679",1147,617,3
"18680",1827,74,4
"18681",1872,226,2
"18682",2912,657,2
"18683",1487,1007,2
"18684",1032,736,5
"18685",46,227,4
"18686",2082,582,4
"18687",1388,269,3
"18688",1014,577,4
"18689",1888,889,4
"18690",92,120,4
"18691",1332,675,3
"18692",2182,752,4
"18693",253,60,4
"18694",490,589,3
"18695",1229,136,1
"18696",2775,993,3
"18697",2944,836,5
"18698",2660,284,3
"18699",2527,62,4
"18700",2691,385,3
"18701",2282,589,3
"18702",1468,19,2
"18703",1822,204,5
"18704",83,668,4
"18705",2056,320,3
"18706",824,726,4
"18707",740,558,2
"18708",2690,841,4
"18709",335,650,4
"18710",1364,985,5
"18711",456,360,4
"18712",2821,36,5
"18713",754,251,4
"18714",798,647,4
"18715",2917,283,2
"18716",2711,385,3
"18717",805,210,3
"18718",1475,187,3
"18719",2720,105,4
"18720",2219,89,5
"18721",2928,526,3
"18722",670,119,4
"18723",1325,228,3
"18724",610,970,5
"18725",829,147,5
"18726",615,466,2
"18727",1217,690,4
"18728",999,197,3
"18729",2464,162,2
"18730",2586,67,4
"18731",362,814,5
"18732",897,241,4
"18733",951,701,3
"18734",1328,343,2
"18735",948,936,4
"18736",1593,540,5
"18737",162,299,4
"18738",1170,873,3
"18739",546,973,3
"18740",315,1000,3
"18741",858,843,4
"18742",1904,48,3
"18743",1505,941,4
"18744",2133,917,2
"18745",309,834,4
"18746",868,862,4
"18747",2718,333,5
"18748",2980,114,3
"18749",1127,487,4
"18750",455,826,4
"18751",300,609,4
"18752",796,989,4
"18753",1098,805,3
"18754",2458,466,3
"18755",1780,410,4
"18756",1499,438,5
"18757",2084,248,2
"18758",1664,401,3
"18759",1114,248,4
"18760",1066,36,3
"18761",2987,790,3
"18762",283,62,3
"18763",2682,849,3
"18764",1687,679,5
"18765",1615,114,5
"18766",2632,902,3
"18767",1838,666,2
"18768",1117,57,4
"18769",1122,139,5
"18770",282,498,1
"18771",683,376,3
"18772",1726,434,4
"18773",1997,633,4
"18774",1042,950,3
"18775",409,689,2
"18776",969,627,4
"18777",2558,820,2
"18778",2965,370,5
"18779",2641,118,4
"18780",2638,850,4
"18781",22,572,3
"18782",50,44,5
"18783",721,567,4
"18784",1613,340,5
"18785",1297,226,3
"18786",1363,499,2
"18787",516,400,4
"18788",2164,620,3
"18789",1754,625,5
"18790",2375,680,3
"18791",2709,101,4
"18792",1242,921,5
"18793",903,287,5
"18794",352,379,4
"18795",337,1020,4
"18796",1033,244,2
"18797",1991,701,4
"18798",2286,173,5
"18799",453,450,3
"18800",1211,482,5
"18801",411,674,1
"18802",1558,406,5
"18803",2066,532,3
"18804",2058,588,4
"18805",2390,878,5
"18806",2186,894,3
"18807",2863,177,3
"18808",688,923,3
"18809",1176,174,3
"18810",218,371,3
"18811",1282,913,2
"18812",181,660,3
"18813",2082,676,3
"18814",390,594,3
"18815",799,245,5
"18816",1817,210,4
"18817",2731,379,2
"18818",206,496,5
"18819",1312,403,2
"18820",2851,647,3
"18821",316,329,3
"18822",726,471,4
"18823",1046,424,3
"18824",1649,54,5
"18825",1767,899,3
"18826",2491,950,4
"18827",2930,251,4
"18828",1438,925,3
"18829",458,84,4
"18830",880,308,3
"18831",999,304,3
"18832",1603,257,4
"18833",2906,147,4
"18834",809,621,5
"18835",199,1010,4
"18836",2706,716,4
"18837",100,846,5
"18838",2809,419,5
"18839",2698,53,4
"18840",151,905,3
"18841",739,253,3
"18842",1642,1010,3
"18843",1901,423,4
"18844",615,979,4
"18845",1829,138,3
"18846",1714,127,5
"18847",2095,978,4
"18848",1049,354,5
"18849",802,87,3
"18850",2931,58,4
"18851",249,665,4
"18852",803,979,3
"18853",2369,408,5
"18854",2421,992,4
"18855",2657,998,4
"18856",1396,306,4
"18857",2541,90,3
"18858",577,870,4
"18859",1512,660,4
"18860",1383,754,3
"18861",1091,729,3
"18862",1426,233,4
"18863",1961,1010,4
"18864",522,656,3
"18865",1777,819,4
"18866",1417,250,4
"18867",2235,287,3
"18868",2624,829,5
"18869",1386,613,3
"18870",239,780,4
"18871",1535,971,4
"18872",2061,504,5
"18873",2133,933,2
"18874",1032,97,5
"18875",1939,422,4
"18876",2378,410,4
"18877",671,74,4
"18878",1882,283,4
"18879",801,192,4
"18880",1133,414,5
"18881",2953,685,4
"18882",2632,650,3
"18883",2160,255,2
"18884",42,159,4
"18885",2333,247,3
"18886",29,399,4
"18887",1620,396,4
"18888",566,835,4
"18889",1173,716,5
"18890",1339,599,2
"18891",2708,601,3
"18892",893,674,5
"18893",2008,700,3
"18894",1532,57,2
"18895",2770,576,4
"18896",2442,588,1
"18897",87,911,4
"18898",2679,237,4
"18899",1366,169,3
"18900",738,47,5
"18901",109,903,3
"18902",1847,141,4
"18903",2173,714,3
"18904",2531,165,3
"18905",2024,860,4
"18906",1983,275,5
"18907",679,631,5
"18908",321,220,3
"18909",2102,645,4
"18910",2621,283,3
"18911",2272,428,1
"18912",1313,763,4
"18913",608,250,4
"18914",2600,67,3
"18915",2489,20,2
"18916",267,1025,1
"18917",2122,752,2
"18918",251,905,4
"18919",186,510,4
"18920",1159,697,2
"18921",1211,881,3
"18922",2318,385,4
"18923",1567,93,4
"18924",2841,1013,4
"18925",1229,682,4
"18926",1101,857,3
"18927",2700,645,5
"18928",1987,5,4
"18929",2381,323,4
"18930",1652,651,4
"18931",1681,966,5
"18932",510,97,5
"18933",44,805,3
"18934",1524,736,4
"18935",1125,81,4
"18936",1314,273,5
"18937",2540,719,3
"18938",741,951,4
"18939",2261,792,5
"18940",1639,44,5
