"","X1_test","X2_test","Y_test"
"4362",2802,41,3
"4363",480,41,4
"4364",2588,41,4
"4365",1186,41,5
"4366",2378,41,3
"4367",2088,41,3
"4368",1669,41,3
"4369",269,41,3
"4370",1225,41,4
"4371",326,41,5
"4372",1166,41,3
"4373",106,42,3
"4374",2626,42,4
"4375",623,42,4
"4376",1592,42,3
"4377",2014,42,2
"4378",312,42,4
"4379",2290,42,3
"4380",450,42,4
"4381",885,42,3
"4382",1089,42,4
"4383",2874,42,4
"4384",132,42,5
"4385",2757,42,4
"4386",200,42,5
"4387",1796,42,5
"4388",871,42,4
"4389",2204,42,1
"4390",825,42,4
"4391",1763,42,3
"4392",454,42,3
"4393",1583,42,3
"4394",2534,42,4
"4395",1241,42,4
"4396",2220,42,4
"4397",1836,42,3
"4398",2358,42,4
"4399",1418,42,3
"4400",289,42,5
"4401",2301,42,5
"4402",1263,42,4
"4403",1316,42,4
"4404",2548,42,4
"4405",376,42,3
"4406",2750,42,4
"4407",1998,42,4
"4408",215,42,3
"4409",9,42,3
"4410",342,42,3
"4411",351,42,4
"4412",1,42,3
"4413",591,42,4
"4414",2925,42,4
"4415",2490,42,2
"4416",1581,42,3
"4417",52,42,3
"4418",1761,42,2
"4419",2074,42,4
"4420",1117,42,4
"4421",2938,42,4
"4422",1436,42,4
"4423",955,42,4
"4424",759,42,4
"4425",925,42,5
"4426",1905,42,5
"4427",2610,42,4
"4428",1538,42,3
"4429",1608,42,4
"4430",2971,42,4
"4431",609,42,4
"4432",431,42,4
"4433",729,42,3
"4434",2942,42,2
"4435",2167,42,3
"4436",1848,42,2
"4437",1256,42,4
"4438",1188,42,5
"4439",2437,42,3
"4440",523,42,4
"4441",1647,42,5
"4442",2592,42,2
"4443",334,42,3
"4444",678,42,4
"4445",2307,42,2
"4446",2665,42,3
"4447",2954,42,5
"4448",2470,42,3
"4449",2883,42,5
"4450",1859,42,3
"4451",96,42,3
"4452",1141,42,3
"4453",2817,42,5
"4454",868,42,5
"4455",736,42,3
"4456",2198,42,2
"4457",1652,42,4
"4458",596,42,3
"4459",2627,42,3
"4460",2339,42,4
"4461",1370,42,5
"4462",862,42,3
"4463",1015,42,4
"4464",2597,42,4
"4465",374,42,2
"4466",1525,42,3
"4467",1207,42,3
"4468",952,42,1
"4469",1775,42,3
"4470",267,42,3
"4471",829,42,4
"4472",1340,42,2
"4473",2159,42,5
"4474",238,42,3
"4475",2859,42,3
"4476",2513,42,3
"4477",820,42,4
"4478",249,42,3
"4479",2447,42,3
"4480",960,42,5
"4481",2042,42,5
"4482",1777,42,2
"4483",1795,42,4
"4484",1740,42,5
"4485",449,42,5
"4486",1864,42,2
"4487",518,42,3
"4488",2967,42,4
"4489",1966,42,4
"4490",940,42,3
"4491",1572,42,3
"4492",2686,42,4
"4493",1873,42,4
"4494",2031,42,4
"4495",2518,42,3
"4496",891,42,4
"4497",2670,42,3
"4498",119,42,3
"4499",2365,42,4
"4500",1033,42,4
"4501",1554,42,5
"4502",2708,42,4
"4503",1382,42,4
"4504",1985,42,4
"4505",40,42,4
"4506",1448,42,4
"4507",1291,42,3
"4508",847,42,4
"4509",1807,42,2
"4510",1313,42,2
"4511",435,42,3
"4512",1650,42,3
"4513",148,42,3
"4514",986,42,4
"4515",2165,42,4
"4516",2872,42,3
"4517",283,42,5
"4518",2126,42,4
"4519",565,42,4
"4520",961,42,3
"4521",1812,42,3
"4522",1817,42,3
"4523",2021,42,3
"4524",831,42,3
"4525",1896,42,2
"4526",1404,42,4
"4527",776,42,3
"4528",2347,42,3
"4529",457,42,4
"4530",2180,42,3
"4531",2547,42,4
"4532",390,42,3
"4533",703,42,3
"4534",1961,42,3
"4535",307,42,4
"4536",1975,42,3
"4537",76,42,3
"4538",2937,42,2
"4539",46,42,3
"4540",2525,42,4
"4541",1072,42,4
"4542",1434,42,3
"4543",1878,42,2
"4544",2106,42,1
"4545",30,42,4
"4546",953,42,3
"4547",882,42,3
"4548",122,42,5
"4549",1991,42,4
"4550",1520,42,3
"4551",2401,42,3
"4552",1684,42,5
"4553",2171,42,4
"4554",1610,42,2
"4555",1746,42,4
"4556",2996,42,4
"4557",191,42,3
"4558",408,43,5
"4559",839,43,3
"4560",922,43,2
"4561",2959,43,3
"4562",2467,43,5
"4563",290,43,3
"4564",2346,43,5
"4565",2579,43,5
"4566",871,43,5
"4567",1217,43,4
"4568",2119,43,5
"4569",1705,43,4
"4570",2391,43,3
"4571",1655,43,3
"4572",399,43,4
"4573",602,43,5
"4574",2683,43,5
"4575",516,43,3
"4576",2920,43,1
"4577",2603,43,3
"4578",1159,43,3
"4579",1958,43,4
"4580",1815,43,2
"4581",2214,43,4
"4582",1946,43,5
"4583",493,43,4
"4584",1514,43,4
"4585",683,43,4
"4586",1680,43,2
"4587",2070,43,4
"4588",1621,43,3
"4589",2824,43,4
"4590",1273,43,5
"4591",366,43,4
"4592",590,43,2
"4593",1380,43,4
"4594",2154,43,1
"4595",522,43,1
"4596",1537,43,4
"4597",696,43,5
"4598",14,43,5
"4599",2030,43,5
"4600",754,43,3
"4601",1242,43,4
"4602",1237,43,4
"4603",2798,43,1
"4604",2033,43,4
"4605",1879,43,2
"4606",638,43,3
"4607",2369,43,2
"4608",1281,43,5
"4609",1726,43,5
"4610",1444,43,4
"4611",2967,43,2
"4612",617,43,3
"4613",1873,43,5
"4614",66,43,4
"4615",668,43,2
"4616",1033,43,5
"4617",430,43,4
"4618",2166,43,5
"4619",2681,43,5
"4620",941,43,4
"4621",587,43,4
"4622",2223,43,1
"4623",1347,43,3
"4624",2604,43,5
"4625",2717,43,4
"4626",1837,43,3
"4627",2659,43,4
"4628",800,43,4
"4629",1130,43,5
"4630",1423,43,4
"4631",1778,43,4
"4632",2057,43,5
"4633",2134,43,4
"4634",1066,43,5
"4635",2378,43,5
"4636",1271,43,2
"4637",1767,43,4
"4638",2647,43,3
"4639",1552,43,4
"4640",1975,43,3
"4641",2731,43,5
"4642",2937,43,5
"4643",535,43,5
"4644",2867,43,4
"4645",1383,43,3
"4646",1710,43,3
"4647",1252,43,4
"4648",2533,43,5
"4649",1406,43,5
"4650",542,43,5
"4651",1451,43,4
"4652",2248,43,5
"4653",2675,43,2
"4654",157,43,2
"4655",2448,43,5
"4656",407,43,5
"4657",1576,43,3
"4658",466,43,5
"4659",2855,43,4
"4660",140,43,3
"4661",806,44,3
"4662",1996,44,4
"4663",1454,44,1
"4664",2559,44,4
"4665",1673,44,4
"4666",31,44,4
"4667",1231,44,3
"4668",364,44,3
"4669",2001,44,5
"4670",2399,44,1
"4671",2783,44,4
"4672",107,44,4
"4673",2303,44,4
"4674",86,44,4
"4675",1759,44,5
"4676",2332,44,4
"4677",287,44,3
"4678",1766,44,5
"4679",2555,44,3
"4680",2402,44,5
"4681",1224,44,5
"4682",2222,44,5
"4683",16,44,5
"4684",2680,44,1
"4685",1848,44,5
"4686",1188,44,4
"4687",1861,44,3
"4688",2070,44,4
"4689",935,44,5
"4690",2889,44,4
"4691",1411,44,2
"4692",1927,44,4
"4693",868,44,3
"4694",1537,44,4
"4695",1025,44,4
"4696",402,44,4
"4697",971,44,4
"4698",2798,44,5
"4699",533,44,3
"4700",820,44,4
"4701",1893,44,4
"4702",960,44,5
"4703",796,44,3
"4704",2164,44,3
"4705",2816,44,4
"4706",911,44,1
"4707",110,44,4
"4708",1864,44,4
"4709",1776,44,5
"4710",1732,44,5
"4711",299,44,4
"4712",1501,44,4
"4713",1355,44,4
"4714",2961,44,5
"4715",1038,44,3
"4716",2632,44,5
"4717",295,44,3
"4718",1221,44,4
"4719",910,44,2
"4720",2787,44,5
"4721",427,44,3
"4722",847,44,1
"4723",1154,44,4
"4724",34,44,4
"4725",976,44,4
"4726",793,44,3
"4727",2091,44,5
"4728",1557,44,5
"4729",58,44,4
"4730",701,44,4
"4731",2696,44,3
"4732",54,44,4
"4733",831,44,4
"4734",767,44,5
"4735",1503,44,3
"4736",1565,44,4
"4737",1328,44,4
"4738",776,44,5
"4739",243,44,3
"4740",250,44,4
"4741",1406,44,2
"4742",1167,44,3
"4743",1684,44,1
"4744",1806,44,4
"4745",2496,45,3
"4746",311,45,5
"4747",1336,45,4
"4748",2929,45,5
"4749",1304,45,3
"4750",70,45,4
"4751",222,45,3
"4752",2713,45,3
"4753",179,45,3
"4754",772,45,3
"4755",26,45,4
"4756",2256,45,2
"4757",2517,45,3
"4758",2478,45,5
"4759",433,45,4
"4760",672,45,5
"4761",1884,45,3
"4762",1327,45,5
"4763",1032,45,3
"4764",580,45,2
"4765",521,45,3
"4766",852,45,4
"4767",2611,45,4
"4768",507,45,3
"4769",907,45,4
"4770",1270,45,3
"4771",2924,45,3
"4772",1574,45,5
"4773",1593,45,3
"4774",531,45,3
"4775",1312,45,3
"4776",1750,45,5
"4777",591,45,5
"4778",1642,45,5
"4779",2920,45,4
"4780",740,45,4
"4781",2419,45,5
"4782",2770,45,3
"4783",52,45,2
"4784",1022,45,3
"4785",1556,45,4
"4786",2921,45,5
"4787",2957,45,4
"4788",1436,45,4
"4789",2821,45,4
"4790",1487,45,3
"4791",2222,45,4
"4792",921,45,4
"4793",2430,45,4
"4794",2543,45,3
"4795",2706,45,3
"4796",2424,45,3
"4797",1715,45,4
"4798",1440,45,1
"4799",2794,45,4
"4800",1768,45,3
"4801",2341,45,3
"4802",523,45,4
"4803",3000,45,4
"4804",2285,45,5
"4805",721,45,4
"4806",2665,45,4
"4807",1197,45,5
"4808",330,45,4
"4809",2691,45,4
"4810",1595,45,4
"4811",213,45,3
"4812",2847,45,5
"4813",1725,45,4
"4814",514,45,5
"4815",596,45,4
"4816",1805,45,5
"4817",1015,45,3
"4818",1849,45,5
"4819",1138,45,4
"4820",1624,45,4
"4821",2597,45,4
"4822",1525,45,3
"4823",2172,45,3
"4824",952,45,3
"4825",2674,45,4
"4826",1237,45,4
"4827",2744,45,5
"4828",533,45,3
"4829",586,45,4
"4830",1840,45,4
"4831",363,45,5
"4832",2726,45,5
"4833",1358,45,5
"4834",2052,45,5
"4835",2473,45,4
"4836",1281,45,5
"4837",2916,45,5
"4838",2164,45,3
"4839",1769,45,4
"4840",2587,45,4
"4841",1619,45,5
"4842",2466,45,4
"4843",713,45,5
"4844",968,45,3
"4845",1780,45,4
"4846",1889,45,3
"4847",747,45,4
"4848",2539,45,5
"4849",279,45,4
"4850",1908,45,5
"4851",1727,45,4
"4852",2196,45,4
"4853",1339,45,3
"4854",2681,45,4
"4855",1402,45,4
"4856",2297,45,4
"4857",388,45,5
"4858",346,45,3
"4859",847,45,4
"4860",427,45,4
"4861",1289,45,4
"4862",1837,45,4
"4863",2537,45,2
"4864",1313,45,4
"4865",783,45,3
"4866",1650,45,4
"4867",148,45,5
"4868",2738,45,1
"4869",1329,45,3
"4870",2756,45,4
"4871",844,45,4
"4872",2693,45,3
"4873",2588,45,3
"4874",2893,45,4
"4875",2125,45,5
"4876",2169,45,2
"4877",410,45,3
"4878",1333,45,4
"4879",1778,45,4
"4880",2259,45,3
"4881",2696,45,5
"4882",974,45,4
"4883",348,45,4
"4884",1008,45,2
"4885",1741,45,3
"4886",2302,45,4
"4887",243,45,4
"4888",2915,45,4
"4889",632,45,4
"4890",2782,45,3
"4891",1690,45,3
"4892",90,45,4
"4893",1434,45,4
"4894",2990,45,4
"4895",2987,45,4
"4896",1909,45,1
"4897",1252,45,4
"4898",2646,45,5
"4899",269,45,5
"4900",2116,45,5
"4901",2563,45,2
"4902",1180,45,5
"4903",176,45,2
"4904",1378,45,4
"4905",1103,45,4
"4906",2562,45,3
"4907",2398,45,3
"4908",265,45,4
"4909",886,45,5
"4910",103,45,3
"4911",2508,45,5
"4912",2229,46,3
"4913",2933,46,3
"4914",2072,46,4
"4915",35,46,3
"4916",1045,46,4
"4917",2444,46,3
"4918",1100,46,2
"4919",852,46,4
"4920",254,46,4
"4921",1426,46,4
"4922",625,46,4
"4923",2676,46,5
"4924",328,46,5
"4925",2345,46,5
"4926",2895,46,5
"4927",2762,46,5
"4928",584,46,5
"4929",1113,46,5
"4930",754,46,4
"4931",2282,46,4
"4932",2473,46,2
"4933",638,46,3
"4934",2912,46,4
"4935",1353,46,3
"4936",2271,46,4
"4937",713,46,3
"4938",1374,46,5
"4939",748,46,4
"4940",2079,46,4
"4941",134,46,5
"4942",2407,46,5
"4943",2097,46,5
"4944",2223,46,2
"4945",139,46,5
"4946",564,46,3
"4947",2790,46,4
"4948",1650,46,3
"4949",783,46,4
"4950",34,46,5
"4951",1423,46,4
"4952",1084,46,4
"4953",859,46,4
"4954",138,46,5
"4955",1095,46,3
"4956",2132,46,5
"4957",826,46,3
"4958",539,46,4
"4959",466,46,5
"4960",806,47,4
"4961",268,47,5
"4962",352,47,4
"4963",2579,47,5
"4964",673,47,4
"4965",1945,47,4
"4966",1856,47,4
"4967",580,47,5
"4968",841,47,4
"4969",1045,47,4
"4970",147,47,4
"4971",2806,47,3
"4972",287,47,5
"4973",2175,47,5
"4974",354,47,3
"4975",317,47,5
"4976",1073,47,5
"4977",1651,47,5
"4978",2680,47,1
"4979",1899,47,4
"4980",2847,47,5
"4981",575,47,4
"4982",1537,47,3
"4983",2711,47,4
"4984",1446,47,5
"4985",2252,47,4
"4986",395,47,5
"4987",2593,47,4
"4988",1307,47,5
"4989",1588,47,5
"4990",2400,47,5
"4991",2786,47,4
"4992",445,47,4
"4993",2686,47,5
"4994",2962,47,5
"4995",1798,47,5
"4996",2480,47,4
"4997",2857,47,5
"4998",34,47,4
"4999",2848,47,5
"5000",2723,47,4
"5001",2038,47,4
"5002",1452,47,5
"5003",1121,47,5
"5004",2731,47,5
"5005",59,47,4
"5006",2863,47,4
"5007",2463,47,4
"5008",2248,47,4
"5009",2675,47,1
"5010",1938,47,5
"5011",2368,47,2
"5012",643,48,1
"5013",486,48,5
"5014",2060,48,5
"5015",2395,48,4
"5016",1415,48,4
"5017",1336,48,5
"5018",202,48,5
"5019",174,48,5
"5020",2529,48,4
"5021",2329,48,4
"5022",1996,48,5
"5023",2370,48,3
"5024",421,48,2
"5025",2820,48,5
"5026",2540,48,5
"5027",1356,48,3
"5028",1040,48,5
"5029",2984,48,4
"5030",1763,48,5
"5031",825,48,4
"5032",2933,48,3
"5033",65,48,5
"5034",834,48,4
"5035",232,48,3
"5036",1377,48,4
"5037",1569,48,5
"5038",2688,48,4
"5039",2804,48,5
"5040",319,48,5
"5041",521,48,5
"5042",2111,48,4
"5043",1368,48,4
"5044",746,48,4
"5045",650,48,4
"5046",612,48,5
"5047",1396,48,4
"5048",463,48,5
"5049",1498,48,4
"5050",1456,48,5
"5051",641,48,5
"5052",2303,48,4
"5053",845,48,4
"5054",2527,48,4
"5055",1593,48,3
"5056",531,48,5
"5057",1626,48,4
"5058",2650,48,4
"5059",2434,48,5
"5060",2006,48,5
"5061",550,48,3
"5062",988,48,3
"5063",775,48,4
"5064",315,48,4
"5065",1175,48,5
"5066",2724,48,5
"5067",2903,48,5
"5068",635,48,5
"5069",949,48,4
"5070",354,48,5
"5071",1958,48,4
"5072",1550,48,4
"5073",1724,48,5
"5074",1902,48,4
"5075",1877,48,5
"5076",1541,48,4
"5077",256,48,4
"5078",2385,48,4
"5079",904,48,5
"5080",819,48,4
"5081",341,48,4
"5082",1848,48,5
"5083",808,48,5
"5084",2794,48,5
"5085",1284,48,4
"5086",2341,48,5
"5087",513,48,4
"5088",1647,48,5
"5089",2203,48,4
"5090",1930,48,5
"5091",1621,48,5
"5092",1641,48,5
"5093",843,48,5
"5094",987,48,3
"5095",1398,48,5
"5096",1060,48,5
"5097",1982,48,4
"5098",1551,48,3
"5099",2711,48,4
"5100",2212,48,5
"5101",792,48,3
"5102",1666,48,5
"5103",1951,48,5
"5104",952,48,5
"5105",737,48,3
"5106",2241,48,4
"5107",1237,48,5
"5108",2226,48,3
"5109",2211,48,5
"5110",1515,48,4
"5111",170,48,4
"5112",813,48,5
"5113",2246,48,3
"5114",2735,48,4
"5115",823,48,3
"5116",291,48,5
"5117",1358,48,5
"5118",1795,48,4
"5119",2545,48,4
"5120",638,48,4
"5121",1799,48,4
"5122",414,48,4
"5123",1511,48,2
"5124",1274,48,5
"5125",742,48,5
"5126",2149,48,5
"5127",1892,48,5
"5128",1769,48,4
"5129",1564,48,5
"5130",2466,48,4
"5131",217,48,4
"5132",2951,48,4
"5133",497,48,4
"5134",2967,48,3
"5135",2210,48,5
"5136",2832,48,1
"5137",119,48,4
"5138",2526,48,3
"5139",981,48,5
"5140",2600,48,5
"5141",2753,48,5
"5142",118,48,5
"5143",2708,48,4
"5144",941,48,3
"5145",1221,48,3
"5146",587,48,3
"5147",2983,48,3
"5148",2790,48,5
"5149",2717,48,5
"5150",573,48,5
"5151",2793,48,4
"5152",1115,48,5
"5153",2101,48,5
"5154",1329,48,4
"5155",926,48,4
"5156",793,48,4
"5157",802,48,4
"5158",526,48,5
"5159",2898,48,5
"5160",58,48,5
"5161",2221,48,5
"5162",1788,48,1
"5163",1203,48,4
"5164",1622,48,3
"5165",412,48,4
"5166",2741,48,4
"5167",836,48,4
"5168",2387,48,3
"5169",1516,48,5
"5170",1817,48,5
"5171",2192,48,4
"5172",226,48,5
"5173",2205,48,4
"5174",1216,48,4
"5175",1084,48,4
"5176",1163,48,4
"5177",2228,48,5
"5178",1640,48,5
"5179",2613,48,4
"5180",2007,48,5
"5181",2965,48,5
"5182",1008,48,4
"5183",512,48,5
"5184",1328,48,5
"5185",2649,48,5
"5186",703,48,4
"5187",1271,48,5
"5188",2578,48,3
"5189",439,48,4
"5190",2104,48,5
"5191",2873,48,5
"5192",2392,48,3
"5193",250,48,5
"5194",447,48,4
"5195",284,48,4
"5196",1085,48,5
"5197",2519,48,4
"5198",1258,48,4
"5199",2272,48,5
"5200",425,48,3
"5201",1451,48,5
"5202",2488,48,5
"5203",2248,48,4
"5204",893,48,5
"5205",359,48,4
"5206",902,48,5
"5207",539,48,5
"5208",626,48,5
"5209",311,49,3
"5210",2155,49,5
"5211",806,49,4
"5212",2157,49,4
"5213",2370,49,4
"5214",2220,49,5
"5215",1527,49,4
"5216",538,49,4
"5217",580,49,3
"5218",2804,49,3
"5219",1839,49,4
"5220",1471,49,1
"5221",1574,49,2
"5222",2676,49,4
"5223",2788,49,4
"5224",1581,49,5
"5225",1309,49,4
"5226",2630,49,3
"5227",1188,49,3
"5228",493,49,3
"5229",1861,49,3
"5230",721,49,4
"5231",2013,49,5
"5232",1927,49,3
"5233",849,49,4
"5234",2198,49,3
"5235",2179,49,4
"5236",2711,49,4
"5237",2503,49,4
"5238",448,49,4
"5239",754,49,3
"5240",74,49,3
"5241",67,49,3
"5242",2744,49,3
"5243",586,49,3
"5244",1000,49,4
"5245",1701,49,3
"5246",753,49,5
"5247",414,49,2
"5248",1508,49,4
"5249",2801,49,3
"5250",1730,49,3
"5251",221,49,3
"5252",119,49,3
"5253",19,49,5
"5254",2223,49,2
"5255",1422,49,4
"5256",1291,49,3
"5257",2585,49,5
"5258",1313,49,3
"5259",1650,49,3
"5260",926,49,3
"5261",84,49,3
"5262",2479,49,4
"5263",2169,49,5
"5264",1084,49,5
"5265",797,49,2
"5266",2132,49,3
"5267",2837,49,3
"5268",2712,49,3
"5269",906,49,3
"5270",2673,49,4
"5271",2024,49,4
"5272",90,49,2
"5273",2194,49,4
"5274",508,49,4
"5275",1180,49,5
"5276",795,49,4
"5277",2100,49,5
"5278",1137,50,4
"5279",1454,50,3
"5280",2471,50,2
"5281",2405,50,4
"5282",2624,50,5
"5283",2083,50,4
"5284",1032,50,4
"5285",1134,50,5
"5286",93,50,5
"5287",2769,50,3
"5288",1159,50,5
"5289",491,50,5
"5290",2017,50,4
"5291",2630,50,4
"5292",631,50,1
"5293",2599,50,4
"5294",2213,50,5
"5295",1946,50,5
"5296",1679,50,3
"5297",443,50,3
"5298",1135,50,3
"5299",1943,50,3
"5300",2056,50,5
"5301",1993,50,4
"5302",2217,50,4
"5303",418,50,4
"5304",2062,50,4
"5305",696,50,3
"5306",2030,50,4
"5307",2623,50,3
"5308",141,50,4
"5309",2447,50,4
"5310",369,50,5
"5311",727,50,5
"5312",1628,50,2
"5313",467,50,4
"5314",2489,50,5
"5315",1511,50,5
"5316",2816,50,4
"5317",497,50,4
"5318",1966,50,4
"5319",2894,50,3
"5320",1987,50,4
"5321",2953,50,5
"5322",318,50,4
"5323",1352,50,5
"5324",2128,50,5
"5325",2124,50,5
"5326",2112,50,4
"5327",859,50,4
"5328",2969,50,4
"5329",2759,50,5
"5330",390,50,5
"5331",2319,50,5
"5332",2376,50,5
"5333",2647,50,4
"5334",2937,50,2
"5335",657,50,4
"5336",269,50,4
"5337",176,50,3
"5338",902,50,5
"5339",2855,50,5
"5340",1164,50,4
"5341",1509,51,3
"5342",408,51,4
"5343",2958,51,4
"5344",2377,51,3
"5345",2405,51,5
"5346",2874,51,4
"5347",2311,51,2
"5348",1824,51,5
"5349",2540,51,2
"5350",1142,51,4
"5351",854,51,4
"5352",962,51,4
"5353",1745,51,3
"5354",2053,51,4
"5355",2072,51,3
"5356",943,51,4
"5357",672,51,3
"5358",2391,51,2
"5359",2207,51,3
"5360",1228,51,5
"5361",1845,51,3
"5362",1191,51,4
"5363",147,51,4
"5364",746,51,3
"5365",2262,51,5
"5366",641,51,5
"5367",898,51,3
"5368",167,51,2
"5369",1471,51,1
"5370",1502,51,3
"5371",112,51,5
"5372",2276,51,3
"5373",531,51,4
"5374",2594,51,2
"5375",1683,51,3
"5376",2187,51,3
"5377",1733,51,4
"5378",1181,51,5
"5379",988,51,2
"5380",1642,51,1
"5381",2925,51,4
"5382",2375,51,4
"5383",1815,51,4
"5384",1117,51,3
"5385",2921,51,3
"5386",1656,51,4
"5387",1416,51,2
"5388",1029,51,3
"5389",259,51,4
"5390",762,51,4
"5391",328,51,4
"5392",396,51,4
"5393",1519,51,3
"5394",2971,51,3
"5395",1064,51,3
"5396",2424,51,5
"5397",2606,51,5
"5398",3,51,4
"5399",634,51,3
"5400",2416,51,4
"5401",1679,51,2
"5402",2868,51,3
"5403",2203,51,3
"5404",2114,51,4
"5405",2470,51,5
"5406",69,51,5
"5407",2596,51,4
"5408",2096,51,5
"5409",815,51,3
"5410",2381,51,4
"5411",2483,51,4
"5412",2841,51,2
"5413",736,51,2
"5414",92,51,3
"5415",895,51,3
"5416",1901,51,1
"5417",525,51,5
"5418",792,51,1
"5419",1525,51,1
"5420",2046,51,3
"5421",971,51,4
"5422",2674,51,4
"5423",2263,51,5
"5424",896,51,4
"5425",1285,51,4
"5426",2859,51,5
"5427",1594,51,3
"5428",1696,51,3
"5429",1051,51,5
"5430",2776,51,4
"5431",2726,51,4
"5432",2156,51,3
"5433",360,51,5
"5434",878,51,2
"5435",2473,51,5
"5436",2306,51,4
"5437",1057,51,5
"5438",2912,51,4
"5439",2916,51,5
"5440",2308,51,4
"5441",280,51,4
"5442",777,51,5
"5443",1972,51,3
"5444",2267,51,4
"5445",848,51,1
"5446",1086,51,4
"5447",1838,51,2
"5448",2832,51,5
"5449",66,51,5
"5450",1739,51,3
"5451",2953,51,3
"5452",1734,51,5
"5453",2365,51,3
"5454",2502,51,3
"5455",2860,51,4
"5456",807,51,4
"5457",2166,51,1
"5458",19,51,2
"5459",652,51,4
"5460",2787,51,4
"5461",139,51,4
"5462",564,51,5
"5463",2297,51,3
"5464",286,51,1
"5465",1475,51,5
"5466",2793,51,3
"5467",2245,51,3
"5468",2901,51,4
"5469",2574,51,3
"5470",2112,51,3
"5471",926,51,3
"5472",844,51,5
"5473",2693,51,5
"5474",2173,51,3
"5475",2333,51,4
"5476",1612,51,3
"5477",2250,51,5
"5478",2823,51,4
"5479",1778,51,3
"5480",2956,51,4
"5481",2789,51,2
"5482",1048,51,4
"5483",2848,51,4
"5484",1466,51,4
"5485",1139,51,3
"5486",610,51,4
"5487",1328,51,2
"5488",2132,51,4
"5489",2785,51,4
"5490",2856,51,3
"5491",2115,51,3
"5492",498,51,4
"5493",251,51,2
"5494",1876,51,5
"5495",1690,51,5
"5496",2326,51,4
"5497",2464,51,3
"5498",1018,51,3
"5499",320,51,5
"5500",817,51,2
"5501",694,51,3
"5502",2093,51,3
"5503",1434,51,3
"5504",2225,51,5
"5505",391,51,4
"5506",1587,51,3
"5507",1406,51,3
"5508",1486,51,4
"5509",1090,51,3
"5510",1451,51,4
"5511",1994,51,5
"5512",2401,51,3
"5513",1378,51,4
"5514",281,51,4
"5515",2878,51,5
"5516",795,51,4
"5517",720,51,4
"5518",1315,52,3
"5519",125,52,5
"5520",2138,52,3
"5521",2186,52,3
"5522",733,52,3
"5523",1920,52,3
"5524",2940,52,3
"5525",2119,52,2
"5526",984,52,4
"5527",2688,52,5
"5528",2440,52,4
"5529",841,52,3
"5530",2749,52,4
"5531",400,52,5
"5532",852,52,3
"5533",294,52,4
"5534",2580,52,4
"5535",726,52,3
"5536",107,52,4
"5537",1981,52,4
"5538",516,52,4
"5539",2882,52,2
"5540",2094,52,1
"5541",988,52,2
"5542",93,52,5
"5543",1168,52,4
"5544",1815,52,1
"5545",11,52,1
"5546",491,52,2
"5547",1905,52,4
"5548",256,52,4
"5549",1541,52,3
"5550",1680,52,3
"5551",2637,52,4
"5552",2066,52,3
"5553",2797,52,4
"5554",164,52,4
"5555",1013,52,4
"5556",5,52,1
"5557",870,52,4
"5558",2077,52,4
"5559",2627,52,2
"5560",2086,52,5
"5561",1933,52,3
"5562",91,52,4
"5563",2716,52,2
"5564",1237,52,4
"5565",2188,52,3
"5566",820,52,4
"5567",2833,52,3
"5568",2473,52,3
"5569",1508,52,4
"5570",2967,52,2
"5571",1374,52,3
"5572",2832,52,4
"5573",963,52,3
"5574",941,52,3
"5575",2926,52,2
"5576",1174,52,2
"5577",2297,52,4
"5578",2717,52,3
"5579",1291,52,3
"5580",1160,52,4
"5581",109,52,4
"5582",725,52,3
"5583",1650,52,4
"5584",2906,52,5
"5585",2709,52,3
"5586",2615,52,3
"5587",2333,52,3
"5588",1896,52,5
"5589",1407,52,4
"5590",220,52,4
"5591",2199,52,4
"5592",840,52,2
"5593",1915,52,3
"5594",698,52,2
"5595",2803,52,4
"5596",489,52,4
"5597",1561,52,2
"5598",1410,52,2
"5599",466,52,5
"5600",2497,53,4
"5601",922,53,3
"5602",1415,53,4
"5603",2959,53,3
"5604",2800,53,3
"5605",26,53,4
"5606",854,53,4
"5607",2072,53,3
"5608",1655,53,5
"5609",2810,53,4
"5610",507,53,3
"5611",1270,53,3
"5612",2276,53,2
"5613",1989,53,5
"5614",576,53,5
"5615",2299,53,5
"5616",816,53,4
"5617",2707,53,5
"5618",2555,53,3
"5619",1660,53,3
"5620",955,53,3
"5621",2821,53,3
"5622",1984,53,4
"5623",2692,53,2
"5624",1224,53,5
"5625",261,53,4
"5626",2971,53,4
"5627",609,53,3
"5628",1250,53,4
"5629",1946,53,3
"5630",2437,53,5
"5631",2470,53,3
"5632",868,53,3
"5633",2198,53,3
"5634",716,53,3
"5635",2217,53,4
"5636",255,53,3
"5637",2798,53,5
"5638",927,53,4
"5639",2833,53,3
"5640",2593,53,3
"5641",280,53,3
"5642",2816,53,5
"5643",1619,53,2
"5644",968,53,3
"5645",353,53,3
"5646",1033,53,4
"5647",2147,53,5
"5648",2745,53,4
"5649",2331,53,5
"5650",424,53,3
"5651",1422,53,3
"5652",2983,53,5
"5653",139,53,2
"5654",564,53,3
"5655",662,53,4
"5656",1291,53,4
"5657",1809,53,2
"5658",394,53,3
"5659",2245,53,3
"5660",1388,53,3
"5661",1788,53,3
"5662",1223,53,3
"5663",2441,53,5
"5664",1817,53,3
"5665",2551,53,3
"5666",2134,53,3
"5667",2989,53,3
"5668",2038,53,5
"5669",818,53,4
"5670",2937,53,2
"5671",1970,53,3
