"","X1_validation","X2_validation","Y_validation"
"1403",1087,34,5
"1404",471,212,3
"1405",1378,776,2
"1406",1386,9,5
"1407",1514,162,3
"1408",1264,229,4
"1409",1581,141,5
"1410",380,56,5
"1411",1357,361,4
"1412",502,72,5
"1413",2922,5,5
"1414",2381,522,5
"1415",1032,9,5
"1416",670,854,4
"1417",2567,98,1
"1418",265,173,4
"1419",806,166,5
"1420",2233,795,5
"1421",2304,347,5
"1422",56,54,4
"1423",1832,59,5
"1424",2844,58,5
"1425",1126,54,4
"1426",40,479,5
"1427",2980,69,5
"1428",1197,776,5
"1429",2908,14,3
"1430",2408,156,4
"1431",2134,316,5
"1432",2539,311,4
"1433",942,2,5
"1434",2048,323,5
"1435",1814,43,5
"1436",478,666,3
"1437",2930,36,5
"1438",466,776,4
"1439",34,126,5
"1440",2472,335,5
"1441",1793,252,5
"1442",2823,30,5
"1443",2058,443,5
"1444",1270,460,4
"1445",1861,377,4
"1446",2877,137,5
"1447",1944,372,4
"1448",2514,197,5
"1449",2716,624,3
"1450",461,220,5
"1451",856,76,5
"1452",233,101,3
"1453",2176,138,4
"1454",2640,15,5
"1455",1950,894,2
"1456",1621,4,4
"1457",2036,35,4
"1458",1848,100,3
"1459",410,22,5
"1460",82,105,5
"1461",2199,15,5
"1462",642,601,5
"1463",1951,721,5
"1464",1632,7,4
"1465",1214,175,4
"1466",1138,564,5
"1467",2946,250,3
"1468",1822,287,5
"1469",2704,836,5
"1470",2676,161,5
"1471",1650,784,5
"1472",225,932,3
"1473",2720,108,1
"1474",2307,48,4
"1475",2243,182,5
"1476",1366,160,5
"1477",1216,743,4
"1478",520,284,5
"1479",922,365,1
"1480",1157,223,4
"1481",2159,431,5
"1482",1912,89,4
"1483",1518,21,4
"1484",2183,36,5
"1485",1722,661,5
"1486",1316,955,5
"1487",496,932,1
"1488",1573,117,4
"1489",1576,374,4
"1490",2145,421,4
"1491",456,314,4
"1492",2855,43,4
"1493",1672,101,5
"1494",660,886,4
"1495",716,287,5
"1496",1736,301,5
"1497",2330,876,5
"1498",2629,2,5
"1499",2726,379,5
"1500",527,240,5
"1501",998,59,5
"1502",1472,300,3
"1503",1036,202,3
"1504",518,486,5
"1505",72,243,4
"1506",67,389,4
"1507",2536,116,3
"1508",2627,967,1
"1509",2524,107,5
"1510",1869,715,5
"1511",923,886,5
"1512",760,30,5
"1513",2775,930,3
"1514",321,42,5
"1515",719,79,4
"1516",1692,883,2
"1517",1199,185,5
"1518",746,817,4
"1519",513,211,5
"1520",549,670,5
"1521",1892,791,3
"1522",2920,438,5
"1523",2554,700,4
"1524",908,262,5
"1525",262,30,5
"1526",457,220,5
"1527",774,35,3
"1528",1769,27,5
"1529",534,198,4
"1530",1192,361,5
"1531",46,723,3
"1532",2970,897,4
"1533",2679,69,4
"1534",30,9,4
"1535",284,456,5
"1536",2118,81,5
"1537",388,86,1
"1538",1974,252,5
"1539",928,644,5
"1540",1738,213,5
"1541",164,914,5
"1542",1931,351,1
"1543",735,590,5
"1544",1216,243,4
"1545",1987,173,4
"1546",2413,180,4
"1547",2642,73,5
"1548",1957,115,4
"1549",1677,272,5
"1550",2553,315,5
"1551",970,667,3
"1552",820,1,3
"1553",296,858,4
"1554",1462,955,5
"1555",1203,244,3
"1556",2499,854,5
"1557",1123,31,5
"1558",2434,784,4
"1559",2491,75,5
"1560",1043,69,4
"1561",2607,525,4
"1562",2687,815,5
"1563",2605,379,5
"1564",1253,232,4
"1565",720,43,5
"1566",569,23,5
"1567",495,99,4
"1568",213,69,5
"1569",2074,824,5
"1570",2389,29,4
"1571",1427,756,5
"1572",1603,44,5
"1573",824,300,4
"1574",1235,9,4
"1575",2493,74,4
"1576",479,332,4
"1577",555,22,5
"1578",2152,186,5
"1579",2880,277,4
"1580",114,120,5
"1581",996,350,5
"1582",2364,65,4
"1583",2280,251,4
"1584",17,151,5
"1585",493,3,5
"1586",438,20,3
"1587",348,220,4
"1588",1837,174,3
"1589",1950,514,3
"1590",2009,91,5
"1591",2563,17,5
"1592",2264,184,4
"1593",1766,50,5
"1594",750,20,1
"1595",185,22,5
"1596",2970,208,4
"1597",2361,98,2
"1598",1452,70,5
"1599",1090,248,4
"1600",1231,40,5
"1601",2115,134,2
"1602",2839,918,4
"1603",2627,91,1
"1604",1738,213,5
"1605",477,33,5
"1606",750,194,4
"1607",1650,34,5
"1608",1569,248,4
"1609",1356,9,5
"1610",2962,14,2
"1611",74,138,4
"1612",1888,231,5
"1613",1770,137,5
"1614",850,45,4
"1615",2591,25,3
"1616",880,875,4
"1617",50,26,5
"1618",1571,545,5
"1619",2931,782,5
"1620",1050,391,5
"1621",39,100,5
"1622",2203,8,4
"1623",1689,423,5
"1624",2114,79,5
"1625",859,492,1
"1626",1030,354,5
"1627",1917,959,5
"1628",1336,559,1
"1629",1602,30,4
"1630",916,85,5
"1631",2483,3,3
"1632",1114,33,5
"1633",1814,901,5
"1634",850,110,5
"1635",802,66,5
"1636",1343,184,5
"1637",1612,55,5
"1638",2418,2,5
"1639",900,71,5
"1640",1850,116,4
"1641",762,31,4
"1642",2013,44,5
"1643",2263,466,5
"1644",2066,75,4
"1645",1624,587,5
"1646",841,39,3
"1647",2691,964,3
"1648",1086,919,4
"1649",1797,243,5
"1650",2630,192,5
"1651",1024,466,4
"1652",1901,920,2
"1653",1374,54,5
"1654",1828,175,5
"1655",2919,659,5
"1656",2125,360,5
"1657",1469,721,5
"1658",2683,137,5
"1659",397,362,5
"1660",275,50,5
"1661",933,128,3
"1662",319,20,4
"1663",1715,391,3
"1664",988,886,4
"1665",247,1,5
"1666",497,152,4
"1667",2049,94,5
"1668",1008,237,3
"1669",313,643,2
"1670",1674,23,4
"1671",1604,107,5
"1672",1869,669,4
"1673",2009,823,5
"1674",2320,71,3
"1675",1932,335,3
"1676",1648,350,4
"1677",461,20,5
"1678",1399,3,5
"1679",2829,562,5
"1680",1133,845,3
"1681",861,54,5
"1682",2792,658,5
"1683",2526,459,4
"1684",57,545,4
"1685",822,293,4
"1686",716,930,1
"1687",2342,423,5
"1688",2958,1,3
"1689",1704,4,5
"1690",1533,567,4
"1691",672,17,4
"1692",276,789,4
"1693",626,260,5
"1694",710,79,5
"1695",1524,99,5
"1696",753,279,5
"1697",2913,701,5
"1698",2254,35,4
"1699",2388,28,5
"1700",295,14,4
"1701",2575,626,4
"1702",411,7,5
"1703",684,391,4
"1704",1758,76,5
"1705",2497,440,5
"1706",2510,350,4
"1707",1537,317,4
"1708",2724,112,4
"1709",1656,9,5
"1710",1445,715,5
"1711",2827,296,2
"1712",552,556,3
"1713",52,415,5
"1714",275,108,2
"1715",1029,40,5
"1716",549,219,2
"1717",278,230,5
"1718",805,731,5
"1719",381,821,5
"1720",1584,750,5
"1721",2115,52,4
"1722",2819,887,5
"1723",2984,230,5
"1724",1085,103,5
"1725",2975,61,3
"1726",2015,21,5
"1727",1449,18,5
"1728",2907,318,5
"1729",2676,380,5
"1730",2200,4,5
"1731",2680,239,5
"1732",1999,278,5
"1733",2713,471,4
"1734",1629,292,3
"1735",1709,123,3
"1736",1449,791,5
"1737",2943,19,4
"1738",2582,381,2
"1739",272,1,4
"1740",2657,311,3
"1741",2818,186,5
"1742",541,631,3
"1743",1067,37,3
"1744",1976,823,5
"1745",6,156,4
"1746",1140,598,5
"1747",383,386,5
"1748",2466,222,4
"1749",2021,591,5
"1750",309,893,3
"1751",1771,482,4
"1752",53,391,1
"1753",2523,332,3
"1754",1994,823,3
"1755",1204,847,5
"1756",1331,404,2
"1757",1585,769,5
"1758",2193,81,5
"1759",434,311,3
"1760",2091,23,5
"1761",852,897,5
"1762",2291,36,5
"1763",1557,69,5
"1764",1470,156,5
"1765",924,589,5
"1766",2507,23,4
"1767",1866,80,4
"1768",976,58,2
"1769",2002,399,3
"1770",1667,14,1
"1771",984,206,1
"1772",2209,817,5
"1773",537,4,5
"1774",2437,845,5
"1775",116,206,5
"1776",1850,248,5
"1777",1401,574,5
"1778",2192,307,3
"1779",1990,77,1
"1780",2267,46,5
"1781",2584,69,5
"1782",2986,126,5
"1783",2485,133,5
"1784",392,757,5
"1785",29,17,4
"1786",2818,62,4
"1787",2686,16,5
"1788",310,61,5
"1789",2816,924,4
"1790",2090,361,4
"1791",668,33,3
"1792",2614,59,5
"1793",2104,732,3
"1794",1100,64,5
"1795",2629,375,5
"1796",2138,175,5
"1797",804,2,4
"1798",975,253,3
"1799",2526,434,5
"1800",1124,2,5
"1801",1076,720,5
"1802",857,444,4
"1803",1467,364,2
"1804",2992,30,5
"1805",2023,23,5
"1806",1134,45,5
"1807",2992,99,5
"1808",200,358,1
"1809",2385,230,5
"1810",443,875,5
"1811",2903,62,4
"1812",528,115,5
"1813",260,153,5
"1814",1720,504,5
"1815",1490,15,5
"1816",2145,9,5
"1817",1686,618,5
"1818",430,89,3
"1819",2778,20,4
"1820",2967,49,2
"1821",187,44,5
"1822",1704,313,5
"1823",2562,3,5
"1824",1174,260,3
"1825",388,883,1
"1826",1808,145,4
"1827",164,336,5
"1828",752,243,5
"1829",1541,207,4
"1830",2691,72,1
"1831",64,3,5
"1832",1652,67,3
"1833",998,69,5
"1834",640,17,1
"1835",2662,89,1
"1836",1115,630,5
"1837",2116,482,3
"1838",2574,7,3
"1839",127,79,5
"1840",1672,319,5
"1841",1185,940,5
"1842",2831,79,4
"1843",355,6,4
"1844",1019,664,5
"1845",344,9,4
"1846",1296,325,5
"1847",2706,10,5
"1848",2071,309,3
"1849",2063,706,5
"1850",963,763,5
"1851",562,394,5
"1852",1671,192,4
"1853",281,276,4
"1854",255,64,4
"1855",1492,45,5
"1856",1390,784,5
"1857",2752,73,4
"1858",2082,153,4
"1859",2987,196,3
"1860",1568,117,4
"1861",1781,872,5
"1862",377,142,3
"1863",440,448,1
"1864",784,439,5
"1865",2289,691,5
"1866",762,368,4
"1867",636,11,3
"1868",2341,35,2
"1869",379,281,2
"1870",832,25,5
"1871",2548,905,3
"1872",2257,76,5
"1873",2442,126,4
"1874",303,492,4
"1875",556,90,5
"1876",2869,396,4
"1877",1879,1,5
"1878",2446,624,5
"1879",1538,134,2
"1880",1648,413,4
"1881",2207,201,5
"1882",616,166,5
"1883",683,6,5
"1884",2912,291,5
"1885",876,12,1
"1886",638,175,5
"1887",2925,337,5
"1888",556,104,5
"1889",1154,15,5
"1890",1781,190,5
"1891",46,853,4
"1892",1,206,3
"1893",2094,320,4
"1894",1069,758,5
"1895",932,183,5
"1896",2173,350,4
"1897",373,383,5
"1898",2668,166,4
"1899",1920,994,5
"1900",1527,235,4
"1901",2299,14,2
"1902",1111,85,5
"1903",1987,413,3
"1904",1662,53,5
"1905",1782,907,5
"1906",2211,9,4
"1907",2960,175,5
"1908",1915,52,2
"1909",2020,317,5
"1910",48,8,4
"1911",2007,89,4
"1912",337,79,5
"1913",2578,4,3
"1914",2774,552,5
"1915",347,459,5
"1916",1192,33,5
"1917",1902,3,5
"1918",597,31,5
"1919",2616,4,5
"1920",2963,21,5
"1921",2229,75,2
"1922",2609,98,1
"1923",2831,616,3
"1924",263,645,3
"1925",336,612,3
"1926",2897,283,3
"1927",1334,145,1
"1928",2953,336,4
"1929",2159,600,5
"1930",1367,527,5
"1931",5,453,5
"1932",2788,252,5
"1933",2572,160,5
"1934",1566,530,5
"1935",2561,88,2
"1936",1944,53,5
"1937",896,268,5
"1938",2883,55,4
"1939",2219,111,4
"1940",2255,395,5
"1941",860,245,4
"1942",2012,157,4
"1943",725,306,5
"1944",484,12,5
"1945",657,146,1
"1946",11,550,5
"1947",2520,223,5
"1948",563,514,4
"1949",1559,380,4
"1950",1102,40,5
"1951",1598,541,3
"1952",2639,22,5
"1953",371,657,5
"1954",2453,30,5
"1955",1735,56,4
"1956",2003,510,4
"1957",1138,71,5
"1958",326,832,4
"1959",950,30,5
"1960",413,213,5
"1961",413,545,4
"1962",2663,103,4
"1963",46,513,5
"1964",692,227,2
"1965",2112,50,5
"1966",308,828,5
"1967",1268,943,4
"1968",1385,109,4
"1969",2316,291,4
"1970",1614,78,4
"1971",307,124,4
"1972",1020,50,5
"1973",700,542,5
"1974",935,12,5
"1975",478,158,4
"1976",2425,128,2
"1977",2857,211,5
"1978",263,979,4
"1979",2626,728,2
"1980",2360,1,5
"1981",2767,213,5
"1982",2197,788,5
"1983",342,55,4
"1984",2040,975,2
"1985",974,1,4
"1986",2894,688,3
"1987",588,144,3
"1988",2369,96,4
"1989",2993,583,5
"1990",2737,844,5
"1991",2645,77,5
"1992",2230,44,5
"1993",1228,488,2
"1994",1965,444,4
"1995",738,67,4
"1996",820,493,3
"1997",1643,59,5
"1998",53,59,5
"1999",814,75,5
"2000",2048,29,4
"2001",505,145,5
"2002",1108,1,4
"2003",146,337,4
"2004",36,370,4
"2005",2169,79,5
"2006",1528,5,2
"2007",901,135,5
"2008",1601,37,5
"2009",1557,115,4
"2010",1083,438,5
"2011",1580,351,1
"2012",826,947,5
"2013",1955,61,2
"2014",1274,2,4
"2015",303,390,5
"2016",1082,327,4
"2017",2092,17,4
"2018",2972,527,5
"2019",152,27,3
"2020",1395,178,4
"2021",1634,80,4
"2022",4,40,5
"2023",1481,635,3
"2024",752,371,5
"2025",1283,594,5
"2026",2750,770,2
"2027",1434,243,4
"2028",1525,308,5
"2029",1687,220,4
"2030",2772,45,5
"2031",2318,206,5
"2032",568,100,4
"2033",1660,782,5
"2034",1766,116,5
"2035",1683,93,3
"2036",616,821,5
"2037",2316,156,5
"2038",2266,390,5
"2039",1161,101,5
"2040",511,396,5
"2041",877,437,5
"2042",1548,569,5
"2043",745,51,4
"2044",86,125,5
"2045",1949,543,4
"2046",85,56,5
"2047",2228,59,4
"2048",576,14,5
"2049",1143,33,5
"2050",1126,12,4
"2051",2329,310,5
"2052",578,97,5
"2053",1923,333,3
"2054",486,287,4
"2055",1287,144,5
"2056",1611,444,5
"2057",949,79,4
"2058",465,612,4
"2059",1371,366,4
"2060",2766,780,5
"2061",460,79,5
"2062",101,313,5
"2063",2025,125,5
"2064",2616,59,5
"2065",967,484,5
"2066",490,315,4
"2067",600,32,5
"2068",1852,84,3
"2069",2479,145,5
"2070",2869,509,3
"2071",2227,3,3
"2072",822,793,4
"2073",1213,23,5
"2074",1881,538,2
"2075",2572,177,2
"2076",267,32,5
"2077",1406,124,2
"2078",550,713,4
"2079",479,174,4
"2080",1401,316,5
"2081",2800,310,5
"2082",249,58,5
"2083",65,173,2
"2084",1452,60,4
"2085",620,59,5
"2086",1261,396,3
"2087",598,685,2
"2088",2259,417,3
"2089",2430,61,5
"2090",774,35,3
"2091",287,118,4
"2092",2208,525,4
"2093",2366,228,1
"2094",1945,94,5
"2095",438,184,5
"2096",1367,871,5
"2097",1798,24,4
"2098",211,165,5
"2099",1760,9,5
"2100",2357,309,5
"2101",1755,46,4
"2102",1352,723,5
"2103",1219,36,5
"2104",1560,137,5
"2105",508,541,4
"2106",768,21,4
"2107",2213,8,3
"2108",1914,269,4
"2109",2684,32,5
"2110",68,932,4
"2111",1783,110,4
"2112",2938,975,4
"2113",601,328,1
"2114",1947,213,3
"2115",1400,45,5
"2116",2573,146,2
"2117",2904,293,4
"2118",2518,37,5
"2119",2078,85,5
"2120",2487,59,5
"2121",1970,1,5
"2122",2056,12,4
"2123",2026,266,5
"2124",2351,41,5
"2125",2282,239,5
"2126",2251,70,3
"2127",74,975,3
"2128",1111,129,2
"2129",1644,735,5
"2130",642,644,5
"2131",2534,285,4
"2132",1689,833,4
"2133",1755,350,5
"2134",42,15,5
"2135",407,190,3
"2136",85,598,5
"2137",259,94,5
"2138",2159,789,4
"2139",732,265,5
"2140",1752,486,4
"2141",2880,548,4
"2142",1571,875,5
"2143",1799,518,4
"2144",629,429,1
"2145",295,49,4
"2146",2946,108,4
"2147",874,33,5
"2148",774,135,5
"2149",1232,633,5
"2150",1578,6,5
"2151",1083,518,5
"2152",2467,151,5
"2153",2820,105,5
"2154",333,927,4
"2155",1382,619,5
"2156",1780,317,5
"2157",2932,364,2
"2158",1231,7,5
"2159",1152,169,1
"2160",1435,89,5
"2161",1700,377,4
"2162",547,178,4
"2163",1515,358,2
"2164",2182,542,4
"2165",2337,389,5
"2166",625,476,5
"2167",1375,99,2
"2168",2888,821,5
"2169",695,1,3
"2170",2714,573,2
"2171",1659,156,5
"2172",1323,8,5
"2173",2367,76,4
"2174",1075,1,5
"2175",672,24,5
"2176",101,99,1
"2177",768,23,5
"2178",122,542,5
"2179",2399,361,5
"2180",650,89,5
"2181",672,157,5
"2182",1488,302,3
"2183",2828,398,3
"2184",1900,103,5
"2185",1427,85,5
"2186",2017,277,5
"2187",1865,278,4
"2188",2232,1,5
"2189",2216,243,4
"2190",1446,140,3
"2191",784,600,4
"2192",1700,109,4
"2193",1223,52,4
"2194",2098,1,5
"2195",847,89,5
"2196",1674,627,5
"2197",693,98,4
"2198",514,175,3
"2199",512,80,5
"2200",230,126,3
"2201",2367,310,4
"2202",2818,686,5
"2203",361,975,2
"2204",2892,1,4
"2205",1549,119,5
"2206",1129,103,5
"2207",628,19,5
"2208",2565,197,5
"2209",1618,100,5
"2210",941,34,4
"2211",289,220,3
"2212",2168,240,4
"2213",1065,317,5
"2214",1122,74,4
"2215",827,221,5
"2216",29,444,3
"2217",355,316,4
"2218",1916,389,5
"2219",1127,2,5
"2220",1442,191,4
"2221",35,54,3
"2222",1457,749,3
"2223",2710,3,2
"2224",2707,178,5
"2225",585,202,5
"2226",1268,7,5
"2227",2492,56,5
"2228",1267,110,5
"2229",1866,1,5
"2230",2008,873,5
"2231",327,194,4
"2232",52,26,5
"2233",1270,481,4
"2234",125,91,5
"2235",2131,2,3
"2236",740,651,1
"2237",2099,21,4
"2238",1398,4,5
"2239",672,1,5
"2240",843,118,3
"2241",1696,673,4
"2242",953,103,5
"2243",2794,84,1
"2244",1497,281,5
"2245",2795,578,4
"2246",2888,62,5
"2247",2277,37,4
"2248",2673,699,4
"2249",894,184,5
"2250",36,230,4
"2251",126,465,5
"2252",516,65,4
"2253",2160,138,5
"2254",1275,250,3
"2255",2298,70,5
"2256",300,34,5
"2257",1723,21,5
"2258",1170,7,5
"2259",2756,58,5
"2260",1472,23,5
"2261",1556,539,5
"2262",2560,551,5
"2263",797,789,3
"2264",1213,527,1
"2265",1330,565,5
"2266",1430,252,5
"2267",467,49,4
"2268",399,95,4
"2269",2709,370,5
"2270",317,657,5
"2271",217,235,4
"2272",2694,224,5
"2273",2948,474,5
"2274",556,32,5
"2275",2694,3,3
"2276",166,471,3
"2277",2303,227,5
"2278",112,66,5
"2279",226,54,5
"2280",1879,243,5
"2281",1222,49,1
"2282",293,48,4
"2283",602,943,4
"2284",2712,444,4
"2285",866,421,4
"2286",1224,265,5
"2287",2477,456,2
"2288",2134,821,2
"2289",1591,145,5
"2290",1513,626,1
"2291",797,118,3
"2292",2384,85,5
"2293",796,49,2
"2294",619,79,5
"2295",495,848,5
"2296",2679,455,5
"2297",2701,44,5
"2298",2371,249,4
"2299",757,77,3
"2300",1775,6,5
"2301",1320,1,3
"2302",2090,370,5
"2303",1554,2,4
"2304",2729,112,3
"2305",111,449,5
"2306",2669,604,4
"2307",2413,2,5
"2308",623,131,4
"2309",749,92,5
"2310",680,1,4
"2311",831,293,5
"2312",1849,157,5
"2313",1386,293,4
"2314",1313,99,3
"2315",958,27,4
"2316",1730,728,3
"2317",42,781,5
"2318",2408,157,5
"2319",2004,140,5
"2320",1412,115,5
"2321",2031,24,4
"2322",629,535,1
"2323",1432,377,4
"2324",2450,43,5
"2325",1134,384,3
"2326",2150,266,5
"2327",1898,824,5
"2328",1946,33,1
"2329",2894,213,4
"2330",982,198,4
"2331",1293,23,5
"2332",2018,759,3
"2333",712,144,2
"2334",1117,12,4
"2335",2566,895,5
"2336",2310,776,4
"2337",248,121,5
"2338",2711,3,5
"2339",743,877,5
"2340",1649,800,5
"2341",446,34,5
"2342",2546,42,5
"2343",2671,61,5
"2344",83,99,4
"2345",1702,220,3
"2346",2725,27,5
"2347",40,889,5
"2348",525,711,4
"2349",2149,23,4
"2350",2899,936,3
"2351",2002,2,3
"2352",1278,328,4
"2353",2529,347,5
"2354",1571,702,5
"2355",183,995,3
"2356",1578,8,4
"2357",2432,69,5
"2358",974,137,4
"2359",2694,46,5
"2360",16,55,5
"2361",905,336,5
"2362",1107,316,5
"2363",41,59,4
"2364",1623,77,2
"2365",1749,240,1
"2366",580,950,4
"2367",1453,45,5
"2368",2400,291,3
"2369",2562,131,5
"2370",1002,605,5
"2371",2644,276,5
"2372",1202,154,5
"2373",1795,659,5
"2374",1586,466,4
"2375",704,3,5
"2376",1936,142,3
"2377",732,165,5
"2378",2790,36,5
"2379",2065,332,5
"2380",1599,399,5
"2381",2958,9,4
"2382",1891,622,3
"2383",183,784,4
"2384",2024,69,4
"2385",158,830,5
"2386",1887,101,5
"2387",2237,500,1
"2388",240,100,5
"2389",452,468,5
"2390",2219,42,3
"2391",952,208,4
"2392",1216,36,4
"2393",1108,137,5
"2394",1938,89,4
"2395",760,8,5
"2396",1643,276,1
"2397",194,196,4
"2398",759,243,5
"2399",2503,14,5
"2400",1689,554,3
"2401",1266,145,4
"2402",222,137,4
"2403",834,31,5
"2404",1081,489,5
"2405",2355,237,4
"2406",1669,313,5
"2407",1511,543,2
"2408",1611,69,5
"2409",490,126,5
"2410",1944,481,4
"2411",2121,555,3
"2412",1820,56,3
"2413",603,21,3
"2414",833,531,5
"2415",1577,93,5
"2416",245,12,5
"2417",2876,361,5
"2418",2086,76,5
"2419",755,1,5
"2420",2583,73,1
"2421",2278,366,5
"2422",316,201,4
"2423",1648,361,5
"2424",2612,69,5
"2425",518,880,5
"2426",1431,37,4
"2427",1253,14,1
"2428",772,173,4
"2429",2033,737,3
"2430",2314,3,5
"2431",2334,117,4
"2432",35,591,5
"2433",863,50,5
"2434",1094,200,5
"2435",282,6,5
"2436",1395,549,2
"2437",2964,389,4
"2438",1536,411,3
"2439",2211,2,4
"2440",617,799,2
"2441",1678,303,3
"2442",833,15,5
"2443",1207,276,4
"2444",1931,124,4
"2445",2008,522,5
"2446",1065,275,5
"2447",2029,776,4
"2448",1608,9,5
"2449",621,109,5
"2450",2408,660,5
"2451",341,1,4
"2452",1556,2,5
"2453",1371,362,2
"2454",1646,448,5
"2455",785,362,5
"2456",338,265,5
"2457",950,156,5
"2458",1666,150,4
"2459",522,124,5
"2460",1903,383,4
"2461",2063,26,3
"2462",2324,85,4
"2463",380,597,5
"2464",2951,70,5
"2465",1452,131,4
"2466",173,315,5
"2467",2051,317,4
"2468",2078,604,4
"2469",1224,764,5
"2470",1482,89,5
"2471",822,56,4
"2472",298,6,5
"2473",1625,190,4
"2474",1474,372,2
"2475",2515,301,4
"2476",164,299,5
"2477",1274,137,4
"2478",1543,56,5
"2479",220,223,5
"2480",1305,74,4
"2481",283,94,5
"2482",2669,305,4
"2483",895,167,5
"2484",1446,298,2
"2485",93,165,5
"2486",2692,107,5
"2487",2708,578,3
"2488",2123,733,1
"2489",2568,54,3
"2490",1452,235,4
"2491",1230,313,5
"2492",121,46,5
"2493",1835,250,5
"2494",2939,104,5
"2495",654,3,5
"2496",1741,776,4
"2497",1964,315,5
"2498",1769,7,4
"2499",2614,243,5
"2500",1760,331,5
"2501",1991,366,5
"2502",1868,157,5
"2503",343,119,4
"2504",1601,637,5
"2505",653,669,5
"2506",2567,133,5
"2507",2244,288,4
"2508",1860,19,5
"2509",730,29,5
"2510",2325,196,4
"2511",2518,635,4
"2512",2892,8,4
"2513",2814,336,4
"2514",2015,789,5
"2515",174,275,4
"2516",18,102,5
"2517",2834,71,5
"2518",2265,463,4
"2519",2267,917,4
"2520",1888,444,4
"2521",2381,243,5
"2522",1770,3,5
"2523",2930,69,5
"2524",1506,729,5
"2525",34,44,5
"2526",1991,195,5
"2527",937,235,4
"2528",1661,96,1
"2529",167,4,5
"2530",907,717,5
"2531",2113,8,5
"2532",1427,413,5
"2533",1624,773,5
"2534",2283,105,5
"2535",2150,741,5
"2536",2446,70,4
"2537",2764,53,4
"2538",1465,790,3
"2539",576,1,5
"2540",2906,239,4
"2541",1945,955,5
"2542",330,279,5
"2543",39,55,5
"2544",1321,293,5
"2545",1040,80,5
"2546",2797,29,3
"2547",242,253,4
"2548",376,54,5
"2549",284,786,3
"2550",218,807,2
"2551",91,21,2
"2552",288,369,4
"2553",2454,19,5
"2554",57,118,3
"2555",2381,116,3
"2556",2722,359,5
"2557",1265,137,4
"2558",655,952,5
"2559",2124,51,5
"2560",2757,43,5
"2561",2385,1,4
"2562",1269,394,5
"2563",2606,825,5
"2564",1349,138,5
"2565",1679,189,5
"2566",2803,310,5
"2567",56,480,5
"2568",2379,184,5
"2569",940,886,5
"2570",2512,27,5
"2571",1008,226,2
"2572",1348,243,5
"2573",2841,23,5
"2574",2461,208,4
"2575",444,94,5
"2576",1653,70,4
"2577",1509,22,4
"2578",689,287,5
"2579",1615,428,5
"2580",825,3,5
"2581",761,281,5
"2582",257,221,5
"2583",1406,559,2
"2584",743,398,4
"2585",1188,80,4
"2586",1471,883,3
"2587",1096,1,5
"2588",752,12,1
"2589",1134,328,5
"2590",722,361,5
"2591",1032,22,5
"2592",1340,43,5
"2593",828,733,3
"2594",2022,42,4
"2595",2893,92,4
"2596",1466,386,4
"2597",1230,91,5
"2598",1680,255,3
"2599",2846,99,5
"2600",1080,523,5
"2601",2113,111,5
"2602",2197,648,2
"2603",297,359,2
"2604",2064,640,5
"2605",568,69,4
"2606",1707,66,5
"2607",2238,58,5
"2608",209,253,4
"2609",2644,651,5
"2610",2467,336,4
"2611",1714,98,4
"2612",2933,40,5
"2613",380,235,1
"2614",2272,81,3
"2615",830,63,4
"2616",2118,72,5
"2617",2699,279,5
"2618",659,153,1
"2619",2494,188,3
"2620",612,70,4
"2621",2578,98,2
"2622",888,210,5
"2623",368,106,5
"2624",933,812,5
"2625",798,552,3
"2626",425,8,5
"2627",1311,22,4
"2628",2474,209,5
"2629",34,984,1
"2630",1665,36,5
"2631",1658,55,5
"2632",1480,336,5
"2633",2475,9,5
"2634",463,599,5
"2635",2008,316,5
"2636",2107,521,2
"2637",1358,384,3
"2638",1659,37,4
"2639",2755,906,5
"2640",694,74,5
"2641",309,492,4
"2642",1664,374,5
"2643",207,17,4
"2644",1477,116,5
"2645",702,74,5
"2646",2910,178,5
"2647",186,339,5
"2648",2001,252,5
"2649",86,14,5
"2650",95,734,1
"2651",766,2,5
"2652",703,1,5
"2653",806,4,5
"2654",902,107,5
"2655",582,97,4
"2656",133,451,4
"2657",786,250,4
"2658",880,292,4
"2659",220,7,5
"2660",1837,721,5
"2661",2955,930,2
"2662",1244,32,5
"2663",1744,978,4
"2664",2932,103,4
"2665",366,8,4
"2666",2326,278,1
"2667",1616,1,5
"2668",2290,101,5
"2669",1033,423,5
"2670",1478,8,5
"2671",18,773,5
"2672",1817,173,4
"2673",1901,194,4
"2674",2355,222,5
"2675",2439,559,1
"2676",2830,111,5
"2677",2576,419,5
"2678",2654,720,3
"2679",2714,182,4
"2680",808,260,3
"2681",1360,44,5
"2682",1042,36,4
"2683",1320,117,5
"2684",2260,7,4
"2685",2871,96,5
"2686",2138,27,4
"2687",1278,103,5
"2688",2448,721,5
"2689",437,952,5
"2690",1256,310,5
"2691",1572,409,5
"2692",2506,44,4
"2693",2469,3,5
"2694",2661,852,4
"2695",2033,245,4
"2696",200,234,4
"2697",1225,824,5
"2698",1223,134,4
"2699",2704,175,4
"2700",2752,476,4
"2701",866,29,5
"2702",306,89,3
"2703",1165,396,5
"2704",901,184,4
"2705",582,3,4
"2706",912,1,5
"2707",1527,156,4
"2708",141,3,5
"2709",2940,22,5
"2710",1344,20,4
"2711",2225,7,5
"2712",2515,80,4
"2713",1177,604,3
