"","X1_test","X2_test","Y_test"
"1403",1350,910,4
"1404",182,77,2
"1405",182,283,3
"1406",182,2,4
"1407",182,94,3
"1408",1065,489,4
"1409",2562,268,5
"1410",620,794,5
"1411",620,785,5
"1412",2393,714,5
"1413",2393,809,5
"1414",2393,114,5
"1415",1729,465,1
"1416",1729,131,5
"1417",1874,511,5
"1418",1874,469,5
"1419",1874,493,5
"1420",974,325,5
"1421",974,149,5
"1422",974,99,5
"1423",974,83,5
"1424",974,455,5
"1425",974,877,4
"1426",766,323,2
"1427",766,658,2
"1428",766,256,3
"1429",2521,108,5
"1430",2521,49,5
"1431",2521,8,5
"1432",1952,412,5
"1433",1952,212,5
"1434",2871,124,5
"1435",2871,180,5
"1436",2871,10,3
"1437",2871,300,5
"1438",2871,193,5
"1439",1609,104,2
"1440",1609,17,1
"1441",111,694,5
"1442",111,94,5
"1443",111,26,5
"1444",111,111,5
"1445",111,59,4
"1446",47,3,4
"1447",47,17,3
"1448",2523,464,5
"1449",2523,647,1
"1450",2523,969,5
"1451",2523,148,5
"1452",2523,333,5
"1453",1768,66,5
"1454",1768,212,5
"1455",1768,573,4
"1456",1394,115,4
"1457",1354,700,5
"1458",1354,798,5
"1459",1354,24,4
"1460",1354,344,4
"1461",817,130,1
"1462",817,361,5
"1463",2589,150,4
"1464",2589,26,5
"1465",868,988,5
"1466",2582,783,2
"1467",811,164,2
"1468",811,184,5
"1469",1250,268,5
"1470",2043,47,5
"1471",2043,481,5
"1472",2043,139,4
"1473",629,21,5
"1474",629,116,3
"1475",629,411,5
"1476",2338,13,5
"1477",2338,463,5
"1478",2338,211,5
"1479",1514,67,3
"1480",1514,34,5
"1481",86,902,3
"1482",844,347,4
"1483",844,405,3
"1484",2162,880,5
"1485",2162,3,4
"1486",2162,128,5
"1487",2162,963,5
"1488",824,747,5
"1489",1049,400,4
"1490",1049,2,5
"1491",1049,152,5
"1492",1049,297,4
"1493",1049,5,5
"1494",1049,912,5
"1495",1098,250,5
"1496",2860,333,5
"1497",2860,13,5
"1498",2860,564,5
"1499",2860,162,5
"1500",2860,34,4
"1501",1760,141,5
"1502",1760,285,5
"1503",1760,344,5
"1504",1760,565,5
"1505",886,3,5
"1506",886,25,5
"1507",2981,17,5
"1508",2981,765,5
"1509",105,180,3
"1510",105,508,5
"1511",105,260,3
"1512",105,141,5
"1513",2606,574,5
"1514",2606,10,5
"1515",2606,125,5
"1516",1644,69,3
"1517",1644,847,2
"1518",1644,3,4
"1519",1644,26,4
"1520",1644,212,4
"1521",1644,499,4
"1522",2722,183,5
"1523",2722,898,5
"1524",992,189,5
"1525",992,148,5
"1526",2522,36,5
"1527",2522,280,5
"1528",2522,697,4
"1529",2522,610,5
"1530",2642,36,5
"1531",2642,641,5
"1532",2642,570,5
"1533",539,137,4
"1534",539,877,5
"1535",539,257,5
"1536",328,572,5
"1537",365,144,2
"1538",365,41,5
"1539",365,223,5
"1540",972,429,5
"1541",972,794,5
"1542",972,855,5
"1543",972,337,5
"1544",876,13,5
"1545",876,64,5
"1546",876,198,3
"1547",436,335,5
"1548",1006,34,5
"1549",1006,779,5
"1550",467,89,3
"1551",2377,521,5
"1552",2377,507,5
"1553",2377,333,5
"1554",2377,404,5
"1555",2377,493,5
"1556",1349,826,5
"1557",1349,658,3
"1558",1349,632,4
"1559",2714,37,5
"1560",2714,426,5
"1561",2714,34,5
"1562",2734,49,5
"1563",2734,6,5
"1564",2734,518,5
"1565",2734,464,5
"1566",2734,822,5
"1567",2734,280,4
"1568",1580,651,5
"1569",1580,257,4
"1570",940,19,5
"1571",940,3,5
"1572",940,49,4
"1573",940,797,4
"1574",348,765,5
"1575",348,3,5
"1576",348,346,5
"1577",348,109,4
"1578",348,62,5
"1579",348,233,5
"1580",1625,36,5
"1581",1625,55,5
"1582",1625,590,2
"1583",1625,509,5
"1584",1625,289,5
"1585",235,9,4
"1586",235,303,4
"1587",235,56,5
"1588",1699,44,5
"1589",1699,748,5
"1590",17,223,5
"1591",633,560,5
"1592",633,874,5
"1593",633,356,4
"1594",633,529,5
"1595",1620,889,5
"1596",1091,567,5
"1597",1091,362,5
"1598",1091,3,5
"1599",1091,521,5
"1600",1091,798,5
"1601",1091,40,5
"1602",257,668,5
"1603",257,788,5
"1604",626,416,5
"1605",626,135,5
"1606",626,480,5
"1607",959,436,5
"1608",959,398,1
"1609",959,575,4
"1610",959,128,5
"1611",1544,120,5
"1612",1544,431,5
"1613",1544,320,5
"1614",697,83,5
"1615",697,59,5
"1616",697,56,5
"1617",1178,441,5
"1618",1178,224,5
"1619",1178,51,4
"1620",1178,385,4
"1621",1178,983,4
"1622",1178,237,4
"1623",1178,188,5
"1624",1178,817,2
"1625",1178,610,4
"1626",2449,16,4
"1627",2449,9,5
"1628",2449,79,5
"1629",2706,139,5
"1630",1828,98,3
"1631",1828,7,5
"1632",1828,102,1
"1633",1828,49,5
"1634",1828,8,5
"1635",1828,83,5
"1636",1828,4,5
"1637",1486,307,4
"1638",1486,25,4
"1639",1486,573,5
"1640",1293,34,4
"1641",1293,477,4
"1642",1293,76,4
"1643",1293,268,5
"1644",2666,280,4
"1645",2666,817,4
"1646",63,2,5
"1647",63,480,5
"1648",706,917,5
"1649",706,1,5
"1650",706,665,5
"1651",196,627,5
"1652",196,12,5
"1653",1186,43,5
"1654",1186,794,5
"1655",1186,666,5
"1656",1186,464,5
"1657",1233,11,4
"1658",1233,2,1
"1659",1233,410,5
"1660",1233,685,4
"1661",1233,27,4
"1662",2780,21,5
"1663",2780,54,5
"1664",2780,5,5
"1665",2780,61,5
"1666",2780,3,5
"1667",2780,155,5
"1668",2311,700,2
"1669",2311,19,5
"1670",2311,974,4
"1671",979,788,5
"1672",979,650,5
"1673",979,598,4
"1674",979,788,5
"1675",2063,880,5
"1676",2063,180,5
"1677",2063,26,5
"1678",2063,780,5
"1679",181,73,1
"1680",181,74,5
"1681",181,131,5
"1682",1077,941,3
"1683",1077,114,5
"1684",1077,165,5
"1685",1846,11,5
"1686",1846,349,2
"1687",1319,325,1
"1688",1319,9,5
"1689",1319,206,5
"1690",1319,300,4
"1691",1319,771,5
"1692",1669,693,5
"1693",1669,708,5
"1694",1669,64,2
"1695",663,133,5
"1696",1838,933,5
"1697",1838,534,5
"1698",1838,188,5
"1699",411,219,5
"1700",411,966,2
"1701",411,712,5
"1702",411,75,4
"1703",622,863,5
"1704",622,89,2
"1705",1228,115,5
"1706",1228,679,5
"1707",1228,77,5
"1708",1228,338,5
"1709",2761,561,5
"1710",2761,439,3
"1711",2761,49,5
"1712",2761,378,5
"1713",2761,631,5
"1714",190,620,5
"1715",2697,55,3
"1716",2697,260,5
"1717",991,511,1
"1718",991,697,1
"1719",991,573,2
"1720",2520,537,5
"1721",2520,4,5
"1722",2520,598,5
"1723",2520,806,3
"1724",928,16,4
"1725",928,57,5
"1726",1784,57,5
"1727",1784,28,3
"1728",1784,57,5
"1729",1784,575,5
"1730",230,754,4
"1731",230,668,5
"1732",1664,222,5
"1733",1664,127,5
"1734",1664,500,5
"1735",1664,10,4
"1736",1664,513,5
"1737",1664,583,4
"1738",2435,378,4
"1739",2435,651,5
"1740",2435,96,5
"1741",2435,64,5
"1742",2141,870,5
"1743",1919,40,4
"1744",1919,651,4
"1745",1919,297,4
"1746",2805,149,5
"1747",2805,463,5
"1748",2805,847,5
"1749",183,681,5
"1750",1146,69,5
"1751",1146,753,5
"1752",548,754,5
"1753",1976,542,5
"1754",1976,285,5
"1755",1976,517,5
"1756",2438,149,5
"1757",1054,327,5
"1758",1054,217,5
"1759",1054,416,1
"1760",1054,380,5
"1761",2617,507,5
"1762",1648,419,5
"1763",1648,188,5
"1764",963,532,5
"1765",226,275,5
"1766",226,528,5
"1767",2420,633,5
"1768",2420,347,5
"1769",2420,4,5
"1770",2420,941,5
"1771",245,302,5
"1772",245,26,5
"1773",245,869,5
"1774",245,797,5
"1775",1875,324,3
"1776",1875,338,5
"1777",1875,383,3
"1778",935,605,5
"1779",935,921,5
"1780",935,165,5
"1781",935,549,5
"1782",935,129,5
"1783",469,192,5
"1784",1443,554,5
"1785",1443,549,3
"1786",1443,462,5
"1787",1363,838,5
"1788",2103,836,5
"1789",2103,194,5
"1790",2025,548,5
"1791",2025,903,1
"1792",2025,450,5
"1793",1378,43,5
"1794",1378,250,4
"1795",1378,44,5
"1796",1378,8,3
"1797",1378,246,5
"1798",993,463,5
"1799",993,268,5
"1800",993,111,5
"1801",993,4,5
"1802",2151,416,5
"1803",2151,288,5
"1804",2151,26,4
"1805",2151,115,4
"1806",2151,662,4
"1807",2151,236,3
"1808",2151,145,4
"1809",2417,797,5
"1810",2417,160,5
"1811",1905,533,5
"1812",1905,389,1
"1813",1905,257,5
"1814",1905,639,5
"1815",2364,117,5
"1816",2364,64,4
"1817",2364,59,1
"1818",1999,29,1
"1819",1999,327,4
"1820",2006,348,5
"1821",2204,470,4
"1822",2204,303,5
"1823",967,22,1
"1824",967,240,5
"1825",967,463,5
"1826",106,180,5
"1827",106,985,5
"1828",106,537,5
"1829",106,534,5
"1830",106,3,5
"1831",106,160,5
"1832",106,521,5
"1833",106,520,5
"1834",2916,794,5
"1835",2916,246,5
"1836",2916,463,5
"1837",2916,559,5
"1838",2916,132,5
"1839",494,314,5
"1840",779,120,5
"1841",779,469,5
"1842",92,8,5
"1843",92,281,4
"1844",1618,143,3
"1845",1618,268,5
"1846",1618,336,2
"1847",1109,368,5
"1848",2867,414,4
"1849",2867,418,5
"1850",2867,124,5
"1851",2867,188,4
"1852",2143,9,5
"1853",2143,99,5
"1854",1112,992,5
"1855",1112,948,5
"1856",1112,464,5
"1857",1112,406,5
"1858",154,646,5
"1859",154,34,5
"1860",140,40,5
"1861",140,301,5
"1862",140,1,3
"1863",140,793,5
"1864",929,114,5
"1865",929,90,3
"1866",929,327,5
"1867",929,350,3
"1868",929,20,1
"1869",929,830,5
"1870",255,978,5
"1871",255,793,5
"1872",255,208,4
"1873",255,236,5
"1874",255,963,4
"1875",255,56,5
"1876",1654,220,3
"1877",1654,905,4
"1878",1654,266,4
"1879",1654,22,3
"1880",1654,76,3
"1881",2360,376,5
"1882",1951,5,5
"1883",1951,787,1
"1884",1951,73,5
"1885",1951,129,5
"1886",1951,26,5
"1887",1951,320,5
"1888",1951,850,1
"1889",2052,37,5
"1890",1498,765,3
"1891",1498,953,5
"1892",1548,132,5
"1893",1548,315,5
"1894",1548,364,5
"1895",1548,268,5
"1896",2371,521,2
"1897",2371,724,5
"1898",2371,237,1
"1899",2169,314,5
"1900",2169,867,5
"1901",1057,92,4
"1902",1057,26,4
"1903",1057,28,3
"1904",2138,668,3
"1905",2138,225,3
"1906",2138,653,2
"1907",286,42,5
"1908",286,742,1
"1909",286,1,5
"1910",286,107,4
"1911",286,695,5
"1912",286,31,1
"1913",1333,122,1
"1914",1333,274,5
"1915",1333,243,5
"1916",1333,89,5
"1917",165,228,1
"1918",165,753,4
"1919",491,88,2
"1920",491,347,5
"1921",491,605,5
"1922",491,294,4
"1923",491,723,5
"1924",814,5,5
"1925",2985,530,5
"1926",2985,312,5
"1927",2985,422,5
"1928",667,529,4
"1929",667,25,4
"1930",667,349,4
"1931",667,102,5
"1932",667,194,5
"1933",667,499,4
"1934",1889,8,4
"1935",1889,3,3
"1936",883,364,5
"1937",883,479,5
"1938",2083,567,5
"1939",2083,145,5
"1940",2083,268,5
"1941",2083,361,5
"1942",144,20,5
"1943",144,197,5
"1944",144,11,5
"1945",144,88,5
"1946",23,398,4
"1947",23,3,3
"1948",23,297,5
"1949",23,160,5
"1950",23,549,5
"1951",23,372,5
"1952",23,320,5
"1953",23,338,5
"1954",23,607,5
"1955",23,819,3
"1956",2192,210,5
"1957",2192,197,5
"1958",2192,69,2
"1959",2192,125,5
"1960",2192,117,4
"1961",2192,172,4
"1962",2301,197,5
"1963",2301,24,5
"1964",2301,102,5
"1965",2301,137,5
"1966",295,954,5
"1967",295,83,5
"1968",295,463,5
"1969",2125,92,5
"1970",2125,25,4
"1971",2125,374,5
"1972",2125,59,5
"1973",459,309,4
"1974",459,565,4
"1975",514,855,5
"1976",514,80,4
"1977",514,828,4
"1978",355,25,4
"1979",355,41,4
"1980",1316,92,4
"1981",1820,917,5
"1982",1820,859,5
"1983",1820,743,5
"1984",1820,102,5
"1985",1820,859,5
"1986",1820,63,5
"1987",1820,249,5
"1988",1820,26,5
"1989",1453,997,2
"1990",1453,275,3
"1991",1453,364,5
"1992",1453,163,5
"1993",1009,102,5
"1994",1009,243,5
"1995",1009,180,5
"1996",1009,236,5
"1997",1009,252,5
"1998",836,12,5
"1999",836,102,5
"2000",836,828,5
"2001",836,70,5
"2002",2423,978,5
"2003",2423,133,5
"2004",2423,465,5
"2005",647,169,5
"2006",647,194,5
"2007",647,479,5
"2008",647,731,5
"2009",2919,41,4
"2010",1013,145,5
"2011",1013,103,5
"2012",1013,161,5
"2013",1013,788,5
"2014",1013,26,5
"2015",2082,9,1
"2016",145,231,5
"2017",145,835,5
"2018",145,459,5
"2019",145,263,5
"2020",145,544,4
"2021",682,211,5
"2022",682,179,4
"2023",682,820,4
"2024",682,819,5
"2025",682,344,5
"2026",2872,935,1
"2027",418,532,5
"2028",418,18,5
"2029",2500,298,5
"2030",2500,397,5
"2031",2500,769,5
"2032",2465,349,5
"2033",2465,240,5
"2034",2465,139,5
"2035",2465,422,5
"2036",4,240,4
"2037",4,641,5
"2038",2859,228,1
"2039",2859,139,5
"2040",2859,518,5
"2041",2566,305,5
"2042",2566,188,5
"2043",2566,463,5
"2044",1136,651,4
"2045",1136,86,3
"2046",1136,518,4
"2047",1136,160,4
"2048",1136,240,4
"2049",1405,280,5
"2050",1405,26,5
"2051",1405,771,5
"2052",1405,410,3
"2053",1405,1000,5
"2054",1405,571,5
"2055",657,968,5
"2056",657,876,3
"2057",61,94,5
"2058",61,12,5
"2059",61,967,1
"2060",135,334,5
"2061",135,436,5
"2062",1451,498,3
"2063",1451,952,3
"2064",1613,191,5
"2065",1613,31,5
"2066",2773,19,5
"2067",2773,96,5
"2068",2773,62,5
"2069",2743,714,5
"2070",2743,100,5
"2071",2926,621,5
"2072",2926,225,5
"2073",2926,422,5
"2074",1700,868,5
"2075",1700,785,5
"2076",2854,404,5
"2077",1012,507,5
"2078",1012,303,5
"2079",605,5,5
"2080",605,2,5
"2081",2786,571,5
"2082",2786,415,5
"2083",2786,128,5
"2084",2786,920,5
"2085",2786,322,5
"2086",2261,986,5
"2087",2261,830,5
"2088",2261,271,5
"2089",2261,10,2
"2090",702,635,5
"2091",702,179,5
"2092",702,651,5
"2093",702,197,5
"2094",2286,407,5
"2095",2286,364,5
"2096",2433,246,4
"2097",2327,188,5
"2098",406,127,5
"2099",406,175,5
"2100",406,714,5
"2101",406,149,5
"2102",406,175,5
"2103",406,348,5
"2104",406,820,5
"2105",406,188,5
"2106",2628,469,5
"2107",2628,633,5
"2108",2628,497,5
"2109",2628,283,5
"2110",298,74,5
"2111",22,10,5
"2112",22,665,5
"2113",22,493,5
"2114",1339,40,5
"2115",1339,2,5
"2116",1339,48,5
"2117",1339,341,5
"2118",1339,435,3
"2119",1339,38,5
"2120",1339,773,1
"2121",1339,139,5
"2122",1339,74,5
"2123",759,244,5
"2124",759,312,5
"2125",759,160,5
"2126",759,354,5
"2127",759,324,5
"2128",1780,149,5
"2129",1780,94,3
"2130",2994,578,5
"2131",880,359,1
"2132",880,903,5
"2133",880,633,5
"2134",880,340,5
"2135",2461,35,5
"2136",2461,17,5
"2137",545,691,4
"2138",555,576,5
"2139",555,51,4
"2140",2355,280,5
"2141",2355,42,5
"2142",2355,504,5
"2143",2355,944,5
"2144",2355,335,5
"2145",2777,751,5
"2146",1260,31,4
"2147",2766,326,5
"2148",2766,267,5
"2149",1093,342,5
"2150",1093,843,5
"2151",14,144,1
"2152",1819,843,5
"2153",1819,18,3
"2154",1819,705,4
"2155",1697,136,5
"2156",1697,697,5
"2157",2298,972,5
"2158",2298,868,5
"2159",2032,880,4
"2160",2032,607,5
"2161",2032,333,5
"2162",2032,161,5
"2163",2032,338,5
"2164",893,297,5
"2165",1016,63,5
"2166",1016,83,5
"2167",1016,729,5
"2168",1016,260,5
"2169",1211,83,5
"2170",1211,393,5
"2171",476,247,5
"2172",1964,407,5
"2173",1964,537,5
"2174",2217,327,5
"2175",2217,994,5
"2176",1061,448,5
"2177",1061,817,5
"2178",208,280,5
"2179",208,920,3
"2180",208,188,5
"2181",894,281,5
"2182",894,266,1
"2183",894,136,5
"2184",894,157,5
"2185",499,246,3
"2186",499,178,4
"2187",499,309,4
"2188",499,4,4
"2189",499,405,5
"2190",499,141,5
"2191",499,260,4
"2192",1341,594,5
"2193",1341,157,5
"2194",1379,859,5
"2195",1379,150,3
"2196",1379,311,5
"2197",2458,141,5
"2198",313,501,5
"2199",313,3,5
"2200",116,287,3
"2201",116,252,2
"2202",116,549,5
"2203",2445,700,1
"2204",2445,280,5
"2205",2445,864,1
"2206",2445,83,5
"2207",2445,194,5
"2208",1995,36,2
"2209",1995,472,4
"2210",1995,563,5
"2211",1995,484,5
"2212",1995,939,4
"2213",2961,6,3
"2214",2961,49,1
"2215",1932,283,5
"2216",2511,280,5
"2217",2511,141,5
"2218",2511,463,5
"2219",2511,371,5
"2220",2094,285,5
"2221",2094,323,2
"2222",2094,31,5
"2223",1577,136,5
"2224",1577,175,5
"2225",1577,393,5
"2226",1577,803,5
"2227",2864,229,5
"2228",2864,83,5
"2229",1362,42,5
"2230",1362,697,5
"2231",1171,126,5
"2232",1171,731,5
"2233",1536,197,5
"2234",2077,794,5
"2235",2077,8,5
"2236",2077,549,5
"2237",2993,63,4
"2238",2447,25,4
"2239",2061,24,5
"2240",2061,111,5
"2241",2787,471,5
"2242",2787,49,5
"2243",2787,423,5
"2244",2787,5,5
"2245",2787,22,5
"2246",2787,424,5
"2247",970,211,5
"2248",2703,5,5
"2249",2703,2,3
"2250",2703,431,4
"2251",1265,587,5
"2252",1265,344,5
"2253",1265,794,5
"2254",1265,703,5
"2255",1265,336,4
"2256",1265,415,5
"2257",2530,92,5
"2258",2530,470,3
"2259",374,638,5
"2260",374,81,5
"2261",374,35,3
"2262",374,467,1
"2263",251,20,5
"2264",251,401,5
"2265",251,42,5
"2266",251,149,5
"2267",251,9,4
"2268",251,629,5
"2269",251,18,5
"2270",251,406,5
"2271",899,49,5
"2272",899,818,5
"2273",899,102,5
"2274",899,229,5
"2275",899,741,5
"2276",899,252,2
"2277",899,647,5
"2278",204,111,5
"2279",204,247,5
"2280",204,405,5
"2281",204,131,5
"2282",699,532,5
"2283",699,40,5
"2284",699,981,5
"2285",699,36,5
"2286",570,848,5
"2287",570,41,5
"2288",570,197,5
"2289",1119,907,5
"2290",1119,52,5
"2291",1119,613,5
"2292",1119,687,4
"2293",1799,83,5
"2294",1799,229,5
"2295",1972,271,5
"2296",2680,90,4
"2297",2434,681,5
"2298",2879,601,5
"2299",2879,34,5
"2300",2879,92,5
"2301",2879,111,5
"2302",1236,460,3
"2303",1236,714,5
"2304",749,375,1
"2305",749,59,5
"2306",749,192,3
"2307",1241,480,4
"2308",1241,129,4
"2309",2229,34,5
"2310",2229,963,4
"2311",2229,212,5
"2312",951,58,5
"2313",951,334,5
"2314",951,431,3
"2315",951,3,5
"2316",2139,718,4
"2317",2139,205,4
"2318",2139,280,5
"2319",2139,547,3
"2320",584,3,5
"2321",584,650,5
"2322",584,79,5
"2323",2749,106,4
"2324",2749,12,3
"2325",2749,287,5
"2326",1726,822,5
"2327",1726,806,5
"2328",1726,8,5
"2329",1432,94,5
"2330",1432,36,5
"2331",1855,10,2
"2332",1855,44,4
"2333",1195,275,5
"2334",1195,283,5
"2335",1195,978,5
"2336",1909,77,4
"2337",1909,374,4
"2338",1909,59,5
"2339",2056,826,4
"2340",2056,308,4
"2341",1737,830,5
"2342",344,997,4
"2343",1938,939,1
"2344",1237,256,5
"2345",1237,605,4
"2346",1806,14,5
"2347",1806,988,5
"2348",847,579,5
"2349",847,826,5
"2350",1530,478,5
"2351",1530,870,5
"2352",1530,584,5
"2353",2781,479,5
"2354",2781,25,5
"2355",2781,312,5
"2356",1337,291,5
"2357",2282,113,5
"2358",1537,13,5
"2359",2989,20,5
"2360",2989,726,5
"2361",2989,87,5
"2362",2989,731,5
"2363",2572,274,5
"2364",2572,451,5
"2365",2572,496,5
"2366",523,477,4
"2367",523,196,4
"2368",523,165,5
"2369",209,776,1
"2370",209,837,1
"2371",2677,700,5
"2372",2677,43,5
"2373",1540,125,5
"2374",1540,497,5
"2375",2933,40,4
"2376",2933,198,4
"2377",2933,169,4
"2378",2933,531,4
"2379",2933,74,4
"2380",2303,266,5
"2381",2303,160,5
"2382",2303,496,5
"2383",1682,801,5
"2384",1682,31,5
"2385",2816,222,3
"2386",2816,798,3
"2387",2816,373,5
"2388",2816,89,1
"2389",2816,771,3
"2390",2290,179,1
"2391",2290,697,5
"2392",1705,274,5
"2393",1705,3,5
"2394",1705,232,5
"2395",1705,464,5
"2396",1705,129,5
"2397",677,19,5
"2398",677,328,5
"2399",677,260,5
"2400",677,3,5
"2401",677,926,5
"2402",1435,257,5
"2403",1435,407,4
"2404",1494,796,5
"2405",1494,364,5
"2406",1138,117,4
"2407",2676,103,5
"2408",2676,70,5
"2409",202,750,3
"2410",202,951,4
"2411",2593,991,5
"2412",2593,183,5
"2413",2593,102,5
"2414",2593,646,4
"2415",2593,709,5
"2416",613,658,3
"2417",613,714,5
"2418",613,811,4
"2419",167,361,5
"2420",167,295,5
"2421",2014,535,4
"2422",2014,237,3
"2423",2014,59,5
"2424",1261,550,4
"2425",1261,3,5
"2426",2931,199,4
"2427",2931,111,4
"2428",2931,947,4
"2429",2285,182,5
"2430",2285,54,5
"2431",2285,644,5
"2432",2285,267,5
"2433",2898,591,3
"2434",2898,3,4
"2435",1565,269,3
"2436",1075,280,5
"2437",1075,119,5
"2438",1075,549,1
"2439",1145,988,5
"2440",1145,709,5
"2441",1145,709,5
"2442",1145,697,5
"2443",2060,70,5
"2444",2060,69,5
"2445",767,696,5
"2446",2736,23,3
"2447",2736,77,5
"2448",2736,181,4
"2449",2736,236,4
"2450",2736,920,1
"2451",1507,584,3
"2452",1507,593,5
"2453",2688,647,5
"2454",2688,57,5
"2455",2688,703,5
"2456",2688,875,5
"2457",425,656,5
"2458",425,105,5
"2459",425,499,5
"2460",1873,115,5
"2461",1873,697,5
"2462",1873,309,5
"2463",1873,499,1
"2464",1873,180,5
"2465",778,697,1
"2466",778,129,5
"2467",778,450,5
"2468",778,56,5
"2469",2305,149,5
"2470",2305,309,5
"2471",2305,27,5
"2472",1499,16,5
"2473",1499,5,5
"2474",1499,416,5
"2475",1499,338,5
"2476",1499,84,5
"2477",1062,494,5
"2478",1062,59,5
"2479",1062,338,5
"2480",1062,651,5
"2481",646,305,2
"2482",646,192,3
"2483",646,56,4
"2484",433,364,5
"2485",433,282,5
"2486",433,188,5
"2487",433,820,1
"2488",2243,534,5
"2489",2941,23,1
"2490",2941,21,3
"2491",2941,955,4
"2492",462,650,4
"2493",462,136,5
"2494",2098,117,3
"2495",2098,25,5
"2496",2098,356,5
"2497",2085,988,4
"2498",2085,517,5
"2499",2085,346,5
"2500",2085,175,4
"2501",2085,462,5
"2502",2957,5,4
"2503",2957,639,5
"2504",2957,165,5
"2505",2930,49,5
"2506",2930,132,1
"2507",2823,216,5
"2508",2823,448,5
"2509",1448,76,4
"2510",1448,18,3
"2511",2906,340,5
"2512",2906,867,5
"2513",2906,92,5
"2514",2906,200,5
"2515",1758,229,5
"2516",1758,933,5
"2517",1758,132,2
"2518",1758,650,3
"2519",1758,1000,5
"2520",640,161,5
"2521",2922,298,5
"2522",2922,537,4
"2523",2922,57,5
"2524",2922,842,4
"2525",2922,229,3
"2526",2922,641,4
"2527",1949,740,5
"2528",1949,452,5
"2529",1670,3,3
"2530",1670,803,3
"2531",1679,104,4
"2532",1679,341,5
"2533",1679,492,4
"2534",1679,20,5
"2535",1679,295,5
"2536",1679,57,5
"2537",1679,92,5
"2538",2507,587,4
"2539",2507,794,5
"2540",2507,985,4
"2541",2507,473,2
"2542",567,404,5
"2543",567,1000,5
"2544",567,145,5
"2545",830,952,4
"2546",830,346,5
"2547",813,114,5
"2548",813,38,1
"2549",813,18,3
"2550",2159,126,5
"2551",2159,971,5
"2552",2159,28,5
"2553",1131,638,5
"2554",1131,11,5
"2555",1131,19,5
"2556",1131,598,3
"2557",920,988,5
"2558",920,340,5
"2559",920,25,5
"2560",920,567,5
"2561",685,870,5
"2562",865,27,5
"2563",865,788,5
"2564",1254,246,5
"2565",1254,26,5
"2566",1254,34,5
"2567",1254,585,5
"2568",1254,332,5
"2569",244,9,5
"2570",244,50,5
"2571",244,859,5
"2572",244,4,5
"2573",1998,419,4
"2574",705,634,3
"2575",705,4,5
"2576",705,257,4
"2577",705,641,5
"2578",1270,343,3
"2579",1270,385,4
"2580",1270,870,4
"2581",1270,34,5
"2582",1270,708,4
"2583",2634,436,5
"2584",2634,215,4
"2585",2634,400,5
"2586",2634,10,5
"2587",284,571,5
"2588",284,25,4
"2589",2610,444,4
"2590",2610,54,1
"2591",2610,478,5
"2592",2610,747,5
"2593",1912,435,5
"2594",1912,5,5
"2595",1912,767,1
"2596",1912,309,5
"2597",1912,26,4
"2598",2812,610,5
"2599",1264,11,5
"2600",1264,18,5
"2601",1264,554,1
"2602",197,477,5
"2603",197,537,5
"2604",197,247,1
"2605",1966,341,5
"2606",1966,904,2
"2607",1966,34,5
"2608",1966,687,5
"2609",1966,125,5
"2610",1966,260,5
"2611",1406,49,5
"2612",1406,108,5
"2613",1406,464,4
"2614",88,335,5
"2615",88,681,4
"2616",88,276,4
"2617",18,610,5
"2618",18,283,5
"2619",1184,323,5
"2620",1184,474,2
"2621",1184,179,5
"2622",1184,567,5
"2623",1163,693,5
"2624",1163,800,5
"2625",2792,521,5
"2626",2792,111,2
"2627",1048,20,5
"2628",1048,559,5
"2629",1048,463,5
"2630",99,260,4
"2631",99,494,4
"2632",2590,68,5
"2633",94,146,4
"2634",94,592,5
"2635",94,875,5
"2636",94,218,5
"2637",94,283,4
"2638",94,197,5
"2639",94,495,4
"2640",94,4,4
"2641",94,111,5
"2642",1169,285,5
"2643",1169,31,3
"2644",1169,59,5
"2645",2122,94,5
"2646",2122,665,5
"2647",2122,540,5
"2648",2122,116,5
"2649",2122,131,5
"2650",2122,681,5
"2651",1898,66,5
"2652",1898,11,5
"2653",1898,124,5
"2654",794,623,5
"2655",794,794,5
"2656",794,237,5
"2657",794,280,5
"2658",794,197,5
"2659",794,587,5
"2660",2547,283,5
"2661",2547,111,3
"2662",1144,857,5
"2663",1144,819,5
"2664",1457,94,5
"2665",1457,477,5
"2666",439,322,5
"2667",439,407,5
"2668",439,929,5
"2669",439,180,5
"2670",2477,160,5
"2671",2477,587,5
"2672",2477,1,5
"2673",1427,371,5
"2674",1583,201,5
"2675",1583,756,5
"2676",1583,587,5
"2677",1583,585,3
"2678",2861,461,5
"2679",2809,478,5
"2680",2809,681,5
"2681",2809,587,5
"2682",2692,696,4
"2683",2065,438,5
"2684",2065,651,5
"2685",2065,47,5
"2686",2065,26,5
"2687",1738,944,4
"2688",1738,461,5
"2689",2588,10,5
"2690",2997,960,5
"2691",2997,510,5
"2692",2997,385,5
"2693",2997,817,5
"2694",2997,96,5
"2695",2997,211,5
"2696",2997,587,5
"2697",2997,464,5
"2698",684,3,4
"2699",684,150,5
"2700",684,695,4
"2701",1003,863,5
"2702",1003,529,5
"2703",156,819,5
"2704",2874,143,4
"2705",2149,354,5
"2706",2149,10,5
"2707",2149,511,5
"2708",2079,12,5
"2709",2079,17,5
"2710",2079,285,5
"2711",2915,343,5
"2712",2915,96,5
