"","X1_test","X2_test","Y_test"
"1403",2833,501,5
"1404",2833,273,5
"1405",2833,722,5
"1406",1956,249,5
"1407",1956,466,5
"1408",1956,45,5
"1409",1956,213,4
"1410",1956,880,4
"1411",1956,170,5
"1412",1956,28,4
"1413",1956,982,5
"1414",1956,937,5
"1415",1201,55,5
"1416",1201,322,3
"1417",1761,230,5
"1418",1761,555,5
"1419",1724,68,4
"1420",1724,282,4
"1421",1724,139,5
"1422",1724,886,4
"1423",1577,135,4
"1424",1577,9,1
"1425",1577,38,3
"1426",1577,42,2
"1427",1577,29,2
"1428",1577,833,3
"1429",1577,946,4
"1430",1577,148,5
"1431",1577,6,3
"1432",2002,28,5
"1433",1939,923,5
"1434",1939,210,5
"1435",1939,643,5
"1436",1023,593,5
"1437",1023,840,3
"1438",1023,906,5
"1439",1023,846,5
"1440",1036,233,5
"1441",1036,42,5
"1442",1036,254,5
"1443",850,8,5
"1444",850,470,2
"1445",2293,398,4
"1446",2293,635,5
"1447",1921,255,5
"1448",1921,210,5
"1449",1921,413,5
"1450",1921,293,4
"1451",1921,396,5
"1452",1921,517,5
"1453",1921,787,3
"1454",1921,67,3
"1455",1921,827,3
"1456",2823,717,5
"1457",2823,587,5
"1458",2573,8,5
"1459",2573,454,5
"1460",1158,995,5
"1461",1158,836,4
"1462",747,33,4
"1463",747,255,4
"1464",747,496,3
"1465",747,448,5
"1466",637,252,4
"1467",637,203,3
"1468",637,149,3
"1469",637,37,4
"1470",637,899,3
"1471",637,310,3
"1472",637,106,4
"1473",637,832,4
"1474",637,824,4
"1475",637,142,3
"1476",1991,25,4
"1477",1991,14,3
"1478",2007,534,2
"1479",2007,636,3
"1480",2007,521,2
"1481",2007,8,4
"1482",2007,609,4
"1483",1394,664,4
"1484",1394,239,5
"1485",2938,135,5
"1486",2938,44,4
"1487",2938,30,5
"1488",1014,865,5
"1489",1014,13,5
"1490",1014,12,5
"1491",1014,304,5
"1492",2033,840,4
"1493",1920,248,4
"1494",1920,808,4
"1495",1920,840,3
"1496",1920,531,3
"1497",1920,8,3
"1498",1920,365,5
"1499",1920,45,4
"1500",1920,832,5
"1501",1920,82,5
"1502",28,282,5
"1503",28,733,4
"1504",28,133,5
"1505",28,168,5
"1506",28,344,5
"1507",28,6,5
"1508",239,100,3
"1509",239,3,3
"1510",239,217,4
"1511",1223,101,5
"1512",1223,61,5
"1513",1223,970,3
"1514",1223,934,5
"1515",914,605,4
"1516",914,632,4
"1517",914,358,5
"1518",914,281,4
"1519",2568,821,5
"1520",2568,140,3
"1521",273,87,4
"1522",273,280,4
"1523",2516,6,3
"1524",2466,412,5
"1525",2466,563,5
"1526",2466,11,5
"1527",2466,410,5
"1528",2466,42,5
"1529",2466,288,5
"1530",1859,563,5
"1531",1859,450,5
"1532",1859,565,4
"1533",594,62,3
"1534",594,3,5
"1535",594,29,5
"1536",594,80,5
"1537",38,261,5
"1538",563,110,4
"1539",2299,569,4
"1540",2299,821,3
"1541",2299,323,5
"1542",2299,428,5
"1543",2299,264,4
"1544",388,323,5
"1545",388,329,4
"1546",388,836,5
"1547",388,413,5
"1548",2964,466,5
"1549",2964,24,5
"1550",2964,14,5
"1551",358,148,5
"1552",2718,657,5
"1553",2718,569,5
"1554",2718,727,5
"1555",2718,288,5
"1556",2718,120,5
"1557",1197,212,5
"1558",1197,323,5
"1559",1197,837,5
"1560",1197,407,5
"1561",1197,236,5
"1562",1197,733,5
"1563",1197,406,5
"1564",1197,618,5
"1565",1197,102,5
"1566",1197,570,4
"1567",1255,169,5
"1568",1255,995,5
"1569",1255,68,4
"1570",1255,210,5
"1571",1255,30,5
"1572",541,27,5
"1573",541,252,4
"1574",541,413,5
"1575",541,33,2
"1576",2417,252,5
"1577",2417,26,5
"1578",2348,438,4
"1579",2348,972,4
"1580",656,855,5
"1581",656,840,5
"1582",656,846,5
"1583",656,210,4
"1584",656,8,5
"1585",1246,252,5
"1586",1246,555,5
"1587",1246,210,5
"1588",1246,10,5
"1589",1246,324,5
"1590",25,203,3
"1591",25,326,3
"1592",25,6,5
"1593",25,598,4
"1594",25,420,3
"1595",25,144,4
"1596",1729,33,4
"1597",1729,534,5
"1598",1729,751,3
"1599",1729,78,4
"1600",369,261,5
"1601",369,874,4
"1602",369,691,5
"1603",1065,30,4
"1604",1065,28,5
"1605",1065,80,5
"1606",1065,599,4
"1607",728,721,5
"1608",1653,515,4
"1609",1653,212,4
"1610",1653,13,5
"1611",298,466,3
"1612",298,643,3
"1613",298,33,4
"1614",298,836,3
"1615",298,318,3
"1616",298,73,3
"1617",2284,983,4
"1618",2284,846,3
"1619",2284,55,4
"1620",2284,89,3
"1621",2284,598,3
"1622",1379,266,5
"1623",1379,119,5
"1624",1379,611,5
"1625",1155,526,5
"1626",1155,261,5
"1627",1155,23,4
"1628",1694,593,5
"1629",1694,468,5
"1630",1694,802,5
"1631",1694,44,3
"1632",1694,288,4
"1633",1694,324,5
"1634",1694,998,1
"1635",1694,878,5
"1636",1694,646,5
"1637",1205,159,2
"1638",840,589,2
"1639",840,213,3
"1640",840,534,5
"1641",840,869,3
"1642",840,86,5
"1643",840,698,3
"1644",1314,879,5
"1645",1314,592,5
"1646",2477,791,4
"1647",2477,175,4
"1648",2477,911,4
"1649",2477,664,5
"1650",1767,846,4
"1651",1767,711,4
"1652",1767,323,4
"1653",1767,462,4
"1654",1922,340,4
"1655",1922,717,5
"1656",1922,594,5
"1657",959,207,5
"1658",959,20,5
"1659",959,611,5
"1660",2167,874,3
"1661",796,715,5
"1662",1945,837,5
"1663",84,691,4
"1664",84,211,4
"1665",84,360,4
"1666",84,744,3
"1667",84,1,3
"1668",84,7,4
"1669",2148,365,5
"1670",2148,213,5
"1671",2148,344,3
"1672",2148,141,5
"1673",2869,387,4
"1674",2267,223,3
"1675",2267,164,5
"1676",954,325,4
"1677",954,66,4
"1678",954,10,5
"1679",2371,558,1
"1680",2371,396,5
"1681",2371,120,5
"1682",2371,96,5
"1683",2371,619,5
"1684",2212,542,5
"1685",2212,39,5
"1686",2950,783,3
"1687",1100,575,5
"1688",1100,335,4
"1689",1100,260,5
"1690",1193,806,1
"1691",1193,787,2
"1692",1193,370,3
"1693",1193,692,3
"1694",1193,20,1
"1695",1193,520,4
"1696",5,502,5
"1697",5,119,5
"1698",5,905,4
"1699",1370,66,5
"1700",1370,398,1
"1701",1370,470,1
"1702",498,246,4
"1703",498,509,5
"1704",498,870,4
"1705",498,372,4
"1706",30,897,4
"1707",2054,636,4
"1708",2647,917,5
"1709",2647,252,5
"1710",2647,132,4
"1711",2647,45,5
"1712",2647,962,5
"1713",2785,218,5
"1714",2785,50,1
"1715",2785,492,4
"1716",2785,420,5
"1717",2785,549,5
"1718",2785,134,2
"1719",2430,50,2
"1720",2430,983,3
"1721",2430,759,3
"1722",2871,697,5
"1723",2871,325,5
"1724",2871,787,1
"1725",2871,598,5
"1726",1510,222,5
"1727",2971,375,5
"1728",2971,999,4
"1729",411,62,3
"1730",411,530,3
"1731",411,242,4
"1732",411,78,4
"1733",411,2,2
"1734",1251,603,5
"1735",1251,881,5
"1736",1251,853,4
"1737",1251,348,4
"1738",2136,374,3
"1739",2136,941,4
"1740",2136,752,5
"1741",2136,735,4
"1742",2136,783,4
"1743",2136,331,4
"1744",2136,749,4
"1745",2136,426,4
"1746",1806,165,5
"1747",1806,841,5
"1748",1806,433,5
"1749",1491,20,5
"1750",896,916,5
"1751",896,636,5
"1752",896,347,3
"1753",896,739,5
"1754",896,440,5
"1755",246,230,3
"1756",246,14,5
"1757",246,279,3
"1758",246,278,5
"1759",1415,913,4
"1760",1415,255,4
"1761",2260,464,5
"1762",2260,412,5
"1763",2260,261,5
"1764",2260,325,5
"1765",2260,542,5
"1766",2260,223,5
"1767",2260,806,5
"1768",2260,618,5
"1769",2260,935,5
"1770",2260,253,5
"1771",2260,141,5
"1772",419,927,1
"1773",419,600,2
"1774",2146,369,3
"1775",2146,66,5
"1776",450,286,5
"1777",1006,6,5
"1778",2360,739,5
"1779",2336,318,5
"1780",2336,814,5
"1781",737,203,5
"1782",737,438,5
"1783",737,561,5
"1784",737,764,5
"1785",737,625,5
"1786",737,146,5
"1787",2379,332,5
"1788",2379,146,5
"1789",2379,832,5
"1790",2379,28,5
"1791",2379,326,5
"1792",2379,140,5
"1793",2379,108,5
"1794",2379,102,5
"1795",2135,466,5
"1796",2135,888,5
"1797",2135,152,5
"1798",2905,748,5
"1799",2905,504,4
"1800",2712,611,4
"1801",2712,704,5
"1802",821,571,4
"1803",821,269,2
"1804",821,281,4
"1805",821,272,4
"1806",821,122,4
"1807",821,345,5
"1808",821,75,5
"1809",821,276,4
"1810",821,375,5
"1811",1221,22,5
"1812",1221,711,5
"1813",1221,168,5
"1814",2021,709,5
"1815",2021,568,4
"1816",2021,357,4
"1817",1476,895,5
"1818",1476,555,4
"1819",1476,643,5
"1820",1476,10,5
"1821",1476,66,5
"1822",1476,201,5
"1823",1476,125,5
"1824",354,556,5
"1825",354,933,1
"1826",354,762,5
"1827",354,317,5
"1828",354,934,5
"1829",1067,501,4
"1830",1067,55,5
"1831",206,28,4
"1832",206,23,3
"1833",1449,189,5
"1834",1449,328,4
"1835",1449,277,5
"1836",280,139,5
"1837",276,761,3
"1838",276,806,4
"1839",2997,203,5
"1840",2997,352,5
"1841",2817,11,5
"1842",2817,62,5
"1843",2817,799,5
"1844",2395,13,5
"1845",2395,486,3
"1846",2395,145,4
"1847",124,328,5
"1848",124,95,2
"1849",1140,563,5
"1850",1140,544,5
"1851",1140,24,3
"1852",381,41,5
"1853",381,866,5
"1854",2499,9,3
"1855",2499,81,5
"1856",2191,323,5
"1857",2191,24,5
"1858",2191,384,5
"1859",2191,599,5
"1860",2529,149,4
"1861",2529,23,4
"1862",2529,36,4
"1863",2124,201,5
"1864",2124,254,5
"1865",528,271,5
"1866",1164,124,4
"1867",1164,252,5
"1868",2370,243,4
"1869",2370,814,5
"1870",2370,892,4
"1871",2370,498,5
"1872",351,633,5
"1873",351,923,5
"1874",2699,372,5
"1875",2699,786,4
"1876",2920,10,5
"1877",2920,633,4
"1878",2920,837,5
"1879",2920,963,5
"1880",2920,540,5
"1881",2920,68,5
"1882",2920,35,4
"1883",2920,542,5
"1884",2160,124,5
"1885",2160,38,5
"1886",2160,135,5
"1887",2160,592,5
"1888",2160,89,5
"1889",2160,30,4
"1890",1848,230,4
"1891",1848,243,5
"1892",1848,3,5
"1893",2221,284,5
"1894",2221,646,5
"1895",2221,638,1
"1896",2221,422,4
"1897",2350,774,5
"1898",2350,473,5
"1899",2791,268,5
"1900",2619,920,5
"1901",2619,115,5
"1902",2619,14,5
"1903",2619,36,5
"1904",1048,733,4
"1905",1048,115,5
"1906",1813,836,5
"1907",1813,68,4
"1908",1813,24,5
"1909",169,747,5
"1910",688,230,5
"1911",688,906,5
"1912",688,474,5
"1913",334,449,3
"1914",334,249,3
"1915",334,388,3
"1916",334,718,4
"1917",334,83,4
"1918",334,91,4
"1919",367,920,5
"1920",367,642,5
"1921",367,821,5
"1922",367,193,5
"1923",367,14,4
"1924",29,832,2
"1925",2569,393,5
"1926",2164,12,5
"1927",2164,365,5
"1928",2164,76,5
"1929",2164,884,5
"1930",2164,944,4
"1931",2164,219,4
"1932",2895,5,5
"1933",2895,1,4
"1934",2895,4,5
"1935",2220,960,5
"1936",2220,633,4
"1937",2220,842,4
"1938",1713,413,5
"1939",1713,255,5
"1940",1713,339,5
"1941",1713,393,5
"1942",1713,282,4
"1943",1713,385,4
"1944",644,155,5
"1945",1049,82,5
"1946",1049,88,5
"1947",1049,598,4
"1948",277,58,3
"1949",310,602,4
"1950",310,910,4
"1951",310,257,5
"1952",310,57,3
"1953",2957,37,5
"1954",2957,358,5
"1955",2957,81,3
"1956",2957,868,4
"1957",1046,833,4
"1958",1046,895,4
"1959",1046,103,5
"1960",1046,8,4
"1961",1046,189,5
"1962",1046,238,5
"1963",1411,797,5
"1964",1595,691,5
"1965",1595,362,5
"1966",1595,388,5
"1967",1595,139,5
"1968",110,791,5
"1969",2103,222,5
"1970",2103,4,5
"1971",2103,594,5
"1972",2103,518,3
"1973",2103,966,5
"1974",2103,219,4
"1975",1109,240,4
"1976",1109,876,4
"1977",1856,120,5
"1978",1856,88,5
"1979",364,301,4
"1980",364,410,5
"1981",364,350,5
"1982",364,383,5
"1983",364,381,1
"1984",360,801,5
"1985",337,98,5
"1986",337,865,5
"1987",337,325,5
"1988",337,900,5
"1989",337,146,5
"1990",1145,45,5
"1991",1145,251,5
"1992",609,286,5
"1993",609,261,5
"1994",609,526,2
"1995",609,646,5
"1996",609,569,3
"1997",609,370,5
"1998",609,22,5
"1999",609,947,5
"2000",1031,558,3
"2001",1031,212,5
"2002",1031,479,5
"2003",1031,947,5
"2004",596,779,3
"2005",596,297,3
"2006",596,452,2
"2007",2682,466,5
"2008",2682,523,5
"2009",2682,514,5
"2010",2682,835,5
"2011",2682,362,5
"2012",2682,249,5
"2013",599,953,5
"2014",599,655,3
"2015",599,141,5
"2016",1380,329,4
"2017",1380,381,4
"2018",48,592,3
"2019",48,520,4
"2020",2128,323,4
"2021",2128,5,5
"2022",343,454,5
"2023",343,5,5
"2024",343,569,5
"2025",343,727,5
"2026",343,44,5
"2027",343,419,5
"2028",343,27,5
"2029",343,746,5
"2030",343,930,5
"2031",343,236,5
"2032",343,22,3
"2033",899,144,5
"2034",899,234,5
"2035",1305,169,5
"2036",183,899,2
"2037",183,951,2
"2038",940,514,4
"2039",940,384,3
"2040",940,910,4
"2041",395,393,5
"2042",395,55,3
"2043",2396,355,4
"2044",2396,391,3
"2045",137,381,5
"2046",137,525,4
"2047",137,897,5
"2048",222,223,4
"2049",222,89,5
"2050",2804,82,5
"2051",2804,923,4
"2052",2804,45,4
"2053",2804,657,2
"2054",2804,609,5
"2055",2804,50,5
"2056",2804,20,5
"2057",2804,61,1
"2058",1243,266,4
"2059",1243,119,4
"2060",1243,630,3
"2061",1243,440,4
"2062",1096,22,4
"2063",1096,589,4
"2064",1096,236,4
"2065",1995,338,4
"2066",1995,438,3
"2067",1995,339,4
"2068",1995,252,4
"2069",1291,662,5
"2070",1291,337,4
"2071",1291,746,4
"2072",1291,588,5
"2073",1052,837,5
"2074",1052,258,4
"2075",1052,641,5
"2076",437,886,5
"2077",437,28,4
"2078",437,249,4
"2079",437,145,5
"2080",1057,842,4
"2081",1057,152,5
"2082",539,814,3
"2083",539,336,5
"2084",539,550,4
"2085",539,203,3
"2086",539,592,5
"2087",539,46,3
"2088",539,441,2
"2089",539,11,5
"2090",539,209,5
"2091",539,493,5
"2092",1273,362,5
"2093",1273,398,5
"2094",1273,978,5
"2095",1273,832,5
"2096",1273,865,4
"2097",1273,653,5
"2098",1273,846,3
"2099",1273,8,4
"2100",557,657,5
"2101",557,261,5
"2102",557,159,5
"2103",557,203,5
"2104",557,688,5
"2105",557,8,5
"2106",557,18,5
"2107",557,74,5
"2108",968,94,5
"2109",968,900,2
"2110",2503,33,5
"2111",1045,820,5
"2112",1310,682,5
"2113",1310,653,4
"2114",1310,128,4
"2115",1310,95,4
"2116",2888,380,2
"2117",2888,285,4
"2118",2307,774,5
"2119",2307,164,5
"2120",2307,151,5
"2121",2262,398,5
"2122",2262,642,5
"2123",2262,886,5
"2124",2262,3,5
"2125",2262,730,5
"2126",2262,438,5
"2127",750,498,5
"2128",750,527,4
"2129",750,14,5
"2130",750,6,5
"2131",649,140,5
"2132",649,2,1
"2133",1685,338,5
"2134",1685,321,5
"2135",1685,947,5
"2136",1685,927,5
"2137",1685,134,5
"2138",1587,419,2
"2139",1587,682,2
"2140",1587,989,1
"2141",1587,223,5
"2142",1587,443,5
"2143",1587,54,5
"2144",1587,538,5
"2145",1587,286,3
"2146",1772,756,5
"2147",1772,28,4
"2148",1772,13,5
"2149",1772,32,5
"2150",817,159,5
"2151",817,211,4
"2152",817,579,4
"2153",1383,840,4
"2154",1383,38,4
"2155",1383,282,3
"2156",1383,68,4
"2157",969,979,5
"2158",969,14,5
"2159",576,421,4
"2160",576,96,3
"2161",576,9,3
"2162",576,10,5
"2163",2590,116,5
"2164",2590,33,5
"2165",2991,98,4
"2166",2991,55,1
"2167",819,594,5
"2168",819,804,5
"2169",819,321,5
"2170",819,951,5
"2171",819,20,1
"2172",1307,19,4
"2173",1307,451,2
"2174",1307,161,4
"2175",1307,566,4
"2176",1307,112,5
"2177",1307,788,3
"2178",462,850,5
"2179",462,20,5
"2180",462,218,5
"2181",462,966,5
"2182",462,125,5
"2183",1879,192,3
"2184",1432,718,4
"2185",1432,401,5
"2186",1432,254,3
"2187",1432,884,4
"2188",1432,116,4
"2189",1432,513,5
"2190",1203,133,5
"2191",1203,24,5
"2192",1203,74,4
"2193",1203,253,5
"2194",1203,25,5
"2195",143,9,3
"2196",143,851,5
"2197",143,112,4
"2198",143,881,4
"2199",143,908,5
"2200",143,114,5
"2201",143,161,3
"2202",1754,28,4
"2203",1754,691,5
"2204",1754,937,4
"2205",1754,805,3
"2206",586,125,5
"2207",586,203,5
"2208",586,139,4
"2209",586,821,5
"2210",586,609,5
"2211",586,223,5
"2212",586,132,5
"2213",647,364,2
"2214",647,378,4
"2215",647,571,5
"2216",921,103,4
"2217",422,747,5
"2218",422,154,5
"2219",422,440,5
"2220",422,303,5
"2221",422,257,4
"2222",2796,384,5
"2223",2796,716,4
"2224",252,685,4
"2225",1228,563,5
"2226",1228,646,5
"2227",1228,526,5
"2228",1228,151,2
"2229",1228,901,4
"2230",1750,114,3
"2231",1750,571,5
"2232",2651,358,4
"2233",2651,204,3
"2234",2325,12,5
"2235",2325,98,5
"2236",939,123,2
"2237",939,908,5
"2238",939,782,5
"2239",2230,753,4
"2240",2230,908,4
"2241",2230,113,3
"2242",2230,418,3
"2243",1917,899,4
"2244",1917,499,5
"2245",1917,19,5
"2246",1917,166,4
"2247",990,50,3
"2248",990,62,5
"2249",2689,72,5
"2250",2689,223,5
"2251",2689,900,4
"2252",2689,618,5
"2253",2689,58,5
"2254",2756,485,1
"2255",2756,908,5
"2256",2756,154,5
"2257",2756,752,5
"2258",834,17,3
"2259",834,829,5
"2260",834,34,5
"2261",297,284,4
"2262",297,66,5
"2263",297,189,5
"2264",1740,82,4
"2265",1740,89,4
"2266",1740,975,3
"2267",1740,303,5
"2268",2616,33,5
"2269",319,426,5
"2270",1060,33,2
"2271",1060,246,4
"2272",1060,815,3
"2273",1060,20,4
"2274",1060,98,3
"2275",1060,42,1
"2276",122,3,5
"2277",1626,449,5
"2278",1626,353,4
"2279",1626,118,4
"2280",1516,98,4
"2281",1516,20,4
"2282",1516,114,3
"2283",1303,896,4
"2284",1303,2,5
"2285",1303,394,3
"2286",2447,114,5
"2287",2447,213,5
"2288",2447,937,5
"2289",2447,547,5
"2290",1639,2,4
"2291",2510,582,4
"2292",2510,689,5
"2293",1364,518,3
"2294",1739,593,5
"2295",1739,662,5
"2296",1739,410,4
"2297",361,494,4
"2298",361,714,4
"2299",361,22,4
"2300",361,504,4
"2301",590,22,5
"2302",590,769,5
"2303",590,288,5
"2304",590,727,5
"2305",590,874,5
"2306",590,746,4
"2307",590,24,4
"2308",590,82,5
"2309",1818,979,5
"2310",1818,401,5
"2311",1818,23,5
"2312",1818,6,5
"2313",1316,67,5
"2314",1316,108,5
"2315",1649,760,4
"2316",1649,255,5
"2317",1649,169,4
"2318",1649,218,5
"2319",1649,982,4
"2320",2835,56,5
"2321",2835,2,4
"2322",1528,229,5
"2323",1528,151,5
"2324",1528,6,4
"2325",767,323,5
"2326",1663,11,4
"2327",1663,44,5
"2328",1934,327,5
"2329",1934,43,4
"2330",1934,29,5
"2331",2439,643,5
"2332",2439,846,5
"2333",2439,286,5
"2334",2439,166,5
"2335",1350,39,5
"2336",1350,368,4
"2337",1350,138,5
"2338",2138,628,2
"2339",2138,574,4
"2340",2138,936,2
"2341",1979,210,5
"2342",1979,8,4
"2343",1979,761,4
"2344",1979,76,4
"2345",1501,594,5
"2346",1501,27,3
"2347",1501,14,4
"2348",141,498,5
"2349",2272,102,4
"2350",2272,609,5
"2351",2272,344,5
"2352",2272,248,5
"2353",2272,600,4
"2354",2272,262,4
"2355",2272,388,4
"2356",2272,406,5
"2357",2272,446,3
"2358",502,469,5
"2359",936,846,5
"2360",936,791,5
"2361",2263,25,5
"2362",960,469,4
"2363",960,26,5
"2364",960,76,5
"2365",960,254,4
"2366",960,88,5
"2367",960,222,5
"2368",45,154,2
"2369",45,662,4
"2370",348,616,5
"2371",348,121,5
"2372",348,278,4
"2373",348,4,5
"2374",1966,516,5
"2375",1966,39,5
"2376",1966,982,5
"2377",1966,33,5
"2378",1399,628,5
"2379",1399,110,4
"2380",1399,150,2
"2381",1958,5,5
"2382",702,257,2
"2383",702,204,5
"2384",702,547,3
"2385",702,970,5
"2386",11,33,3
"2387",11,489,5
"2388",11,825,5
"2389",11,10,5
"2390",11,43,4
"2391",11,272,4
"2392",163,252,4
"2393",163,840,4
"2394",163,989,3
"2395",163,643,4
"2396",163,920,4
"2397",163,846,4
"2398",163,128,3
"2399",2860,840,4
"2400",2860,558,5
"2401",201,895,4
"2402",1056,42,2
"2403",1056,269,5
"2404",1056,180,5
"2405",493,639,5
"2406",493,562,3
"2407",849,418,5
"2408",849,645,4
"2409",849,607,3
"2410",849,161,5
"2411",1686,12,3
"2412",1686,26,4
"2413",1895,632,5
"2414",1895,33,2
"2415",1895,392,5
"2416",1895,899,4
"2417",1895,957,5
"2418",1687,981,4
"2419",1687,214,5
"2420",991,656,5
"2421",991,119,2
"2422",991,186,3
"2423",991,316,3
"2424",2604,494,5
"2425",2604,870,5
"2426",763,92,3
"2427",763,603,5
"2428",694,224,5
"2429",694,497,5
"2430",694,849,5
"2431",694,306,5
"2432",694,331,4
"2433",1696,662,5
"2434",1696,438,5
"2435",1696,5,5
"2436",1696,28,5
"2437",2769,19,5
"2438",2769,306,5
"2439",2769,335,2
"2440",2769,392,5
"2441",2769,1,5
"2442",2557,76,3
"2443",2557,266,3
"2444",2557,872,4
"2445",2557,378,3
"2446",2557,78,2
"2447",2557,114,5
"2448",2557,604,1
"2449",211,19,5
"2450",211,31,4
"2451",211,78,4
"2452",2875,896,4
"2453",2875,114,5
"2454",2875,81,5
"2455",2875,576,4
"2456",2875,274,4
"2457",2875,962,4
"2458",636,42,4
"2459",636,169,4
"2460",636,13,5
"2461",2156,2,3
"2462",2156,357,3
"2463",2388,7,5
"2464",2918,699,4
"2465",2918,826,4
"2466",2918,285,3
"2467",304,969,5
"2468",304,418,4
"2469",304,426,5
"2470",304,938,4
"2471",1126,918,4
"2472",1126,186,5
"2473",1126,113,5
"2474",396,834,3
"2475",396,636,4
"2476",396,2,3
"2477",583,233,4
"2478",583,443,5
"2479",583,26,2
"2480",583,641,5
"2481",1220,691,5
"2482",749,2,3
"2483",749,936,3
"2484",420,989,3
"2485",420,42,4
"2486",420,404,4
"2487",420,415,2
"2488",420,440,4
"2489",420,509,4
"2490",2970,815,5
"2491",2970,821,5
"2492",889,331,4
"2493",889,962,4
"2494",889,509,4
"2495",2310,295,5
"2496",2310,260,5
"2497",2310,429,4
"2498",2271,160,4
"2499",2271,303,5
"2500",2271,426,5
"2501",2271,200,5
"2502",2511,575,4
"2503",2511,409,4
"2504",2511,224,3
"2505",2840,669,4
"2506",2840,905,3
"2507",2840,416,5
"2508",2840,92,5
"2509",2840,993,2
"2510",1873,30,5
"2511",1873,82,3
"2512",1873,51,1
"2513",1873,27,2
"2514",1873,5,3
"2515",251,406,5
"2516",1768,802,5
"2517",1768,5,4
"2518",1768,662,5
"2519",530,431,4
"2520",530,498,5
"2521",759,14,5
"2522",759,711,3
"2523",1938,682,5
"2524",1938,175,5
"2525",1938,210,5
"2526",2645,39,5
"2527",2645,15,5
"2528",2645,641,5
"2529",2710,110,5
"2530",2710,133,4
"2531",2710,910,4
"2532",2710,80,4
"2533",2710,431,4
"2534",2710,29,5
"2535",2710,141,5
"2536",1605,126,4
"2537",1605,175,3
"2538",1605,468,5
"2539",1605,523,4
"2540",1605,11,5
"2541",735,960,3
"2542",735,238,3
"2543",735,45,5
"2544",1428,211,4
"2545",1428,139,4
"2546",2856,33,5
"2547",2856,110,5
"2548",2856,787,4
"2549",104,995,5
"2550",2880,102,4
"2551",985,798,5
"2552",985,113,5
"2553",985,257,5
"2554",166,155,3
"2555",166,604,5
"2556",166,2,4
"2557",299,309,4
"2558",299,416,4
"2559",1162,935,4
"2560",1162,245,4
"2561",2639,11,4
"2562",2639,197,4
"2563",2639,1,4
"2564",1051,747,4
"2565",1051,940,5
"2566",1051,216,5
"2567",1051,416,3
"2568",1051,117,3
"2569",256,154,3
"2570",256,485,5
"2571",256,735,5
"2572",1116,497,3
"2573",1116,161,2
"2574",1116,418,3
"2575",2428,830,5
"2576",2428,598,5
"2577",2428,806,5
"2578",734,850,4
"2579",734,846,3
"2580",2363,224,4
"2581",2363,363,3
"2582",2363,576,3
"2583",580,173,5
"2584",1490,281,1
"2585",1490,295,5
"2586",1490,260,5
"2587",1490,373,5
"2588",1297,325,5
"2589",1297,254,5
"2590",1297,812,5
"2591",1297,77,5
"2592",1755,9,5
"2593",1755,775,5
"2594",1755,81,5
"2595",1079,547,4
"2596",1079,174,4
"2597",1079,216,4
"2598",894,844,5
"2599",1907,958,5
"2600",1907,632,5
"2601",1907,154,5
"2602",1907,735,5
"2603",2519,115,4
"2604",2519,25,5
"2605",1308,28,5
"2606",1308,39,5
"2607",1308,128,5
"2608",1822,362,4
"2609",1822,569,5
"2610",1822,880,2
"2611",1822,527,5
"2612",1822,524,5
"2613",1586,80,5
"2614",1586,2,2
"2615",660,31,5
"2616",660,78,4
"2617",660,452,5
"2618",2761,874,2
"2619",2761,278,5
"2620",2761,1,1
"2621",2761,286,4
"2622",2761,101,1
"2623",1851,258,3
"2624",1851,356,3
"2625",1851,6,5
"2626",2659,978,5
"2627",626,747,2
"2628",626,61,1
"2629",626,604,5
"2630",626,226,5
"2631",931,377,5
"2632",2320,846,1
"2633",2320,253,5
"2634",2715,847,5
"2635",2715,14,5
"2636",2715,135,5
"2637",2715,261,5
"2638",2715,662,5
"2639",2715,324,5
"2640",2715,106,5
"2641",1981,21,5
"2642",1981,588,4
"2643",573,621,5
"2644",573,95,1
"2645",573,776,5
"2646",2916,203,5
"2647",2916,282,5
"2648",2916,682,5
"2649",2916,212,5
"2650",2916,846,5
"2651",2916,288,5
"2652",2916,408,5
"2653",2916,967,5
"2654",2916,18,5
"2655",2916,446,5
"2656",1864,540,5
"2657",1864,139,5
"2658",1864,438,5
"2659",1940,901,5
"2660",1940,892,5
"2661",1940,134,5
"2662",2444,774,5
"2663",2832,691,5
"2664",2832,83,5
"2665",2743,138,5
"2666",1436,653,4
"2667",1436,210,5
"2668",1436,201,4
"2669",1436,707,3
"2670",742,541,4
"2671",742,958,5
"2672",742,825,5
"2673",742,4,5
"2674",742,532,4
"2675",742,722,4
"2676",1615,5,3
"2677",1615,794,5
"2678",1615,4,5
"2679",1615,314,4
"2680",1211,803,5
"2681",1211,1,4
"2682",1211,377,5
"2683",2479,339,5
"2684",2479,159,5
"2685",2479,997,5
"2686",2074,439,5
"2687",762,931,3
"2688",762,243,5
"2689",762,255,4
"2690",762,256,4
"2691",762,116,4
"2692",762,314,5
"2693",2481,7,5
"2694",2481,82,5
"2695",2481,97,5
"2696",2481,588,2
"2697",2481,362,5
"2698",730,125,5
"2699",730,635,5
"2700",730,321,4
"2701",2803,116,5
"2702",2803,524,5
"2703",2803,871,5
"2704",2803,540,5
"2705",2803,68,5
"2706",2803,150,5
"2707",2803,109,5
"2708",2803,385,4
"2709",978,960,4
"2710",978,152,5
"2711",978,983,5
"2712",2836,218,4
"2713",2836,138,1
