"","X1_validation","X2_validation","Y_validation"
"1402",543,168,4
"1403",318,96,5
"1404",2973,150,3
"1405",2797,3,4
"1406",1895,652,5
"1407",1563,42,5
"1408",852,900,4
"1409",1405,517,5
"1410",82,1,5
"1411",1872,643,5
"1412",1401,114,5
"1413",1535,464,5
"1414",164,245,5
"1415",2064,173,4
"1416",779,450,5
"1417",1643,352,5
"1418",1325,62,5
"1419",2396,337,2
"1420",680,498,5
"1421",2657,384,2
"1422",673,8,4
"1423",2932,569,5
"1424",2429,878,5
"1425",2331,118,5
"1426",1495,523,5
"1427",301,531,1
"1428",2499,126,5
"1429",2170,388,5
"1430",2990,30,5
"1431",1541,606,4
"1432",1921,398,5
"1433",2369,335,5
"1434",1852,82,5
"1435",2704,245,5
"1436",1841,66,5
"1437",2666,45,4
"1438",597,857,4
"1439",1787,332,5
"1440",1592,391,5
"1441",1286,824,5
"1442",896,20,3
"1443",1947,120,4
"1444",1429,804,2
"1445",755,258,5
"1446",149,48,5
"1447",328,828,5
"1448",2042,353,5
"1449",779,916,5
"1450",2017,384,1
"1451",1053,230,4
"1452",1059,13,5
"1453",1177,128,5
"1454",477,26,5
"1455",1010,878,5
"1456",1127,982,5
"1457",939,969,4
"1458",625,27,5
"1459",1438,22,5
"1460",1097,5,5
"1461",2230,372,4
"1462",1734,42,4
"1463",598,493,4
"1464",1658,57,4
"1465",318,549,4
"1466",2751,284,4
"1467",493,439,5
"1468",143,748,4
"1469",464,326,4
"1470",2446,94,5
"1471",446,462,5
"1472",2039,14,4
"1473",1754,144,4
"1474",1636,3,5
"1475",931,138,5
"1476",13,595,3
"1477",2012,26,5
"1478",2956,344,5
"1479",76,871,5
"1480",2510,932,4
"1481",65,693,5
"1482",1283,746,5
"1483",131,108,5
"1484",1003,895,1
"1485",1703,99,5
"1486",1510,152,5
"1487",513,192,4
"1488",1644,211,5
"1489",2183,10,4
"1490",2078,517,1
"1491",559,3,5
"1492",2101,832,3
"1493",137,722,5
"1494",1030,314,4
"1495",305,851,4
"1496",322,538,5
"1497",557,415,5
"1498",1495,82,5
"1499",1464,254,4
"1500",170,691,5
"1501",1062,657,5
"1502",770,499,5
"1503",2495,78,5
"1504",946,85,4
"1505",1707,440,5
"1506",793,332,5
"1507",1094,808,3
"1508",2984,480,4
"1509",2201,38,3
"1510",318,39,5
"1511",2581,76,5
"1512",2263,324,5
"1513",2521,436,3
"1514",930,118,5
"1515",2164,990,5
"1516",980,438,5
"1517",1629,139,5
"1518",945,591,5
"1519",1368,252,5
"1520",2307,533,5
"1521",1823,22,5
"1522",1099,110,5
"1523",830,874,3
"1524",208,18,5
"1525",443,125,5
"1526",2846,211,5
"1527",2142,134,5
"1528",2109,222,4
"1529",1540,21,3
"1530",1071,288,4
"1531",1408,6,5
"1532",1269,228,4
"1533",1895,751,5
"1534",2381,204,5
"1535",2152,699,5
"1536",470,68,5
"1537",1912,138,5
"1538",1066,814,5
"1539",1315,352,5
"1540",505,13,5
"1541",322,252,5
"1542",2300,825,5
"1543",2406,4,5
"1544",1723,664,5
"1545",1843,91,1
"1546",2431,251,5
"1547",895,717,5
"1548",1291,95,5
"1549",626,201,5
"1550",568,806,4
"1551",2104,1,2
"1552",1970,4,5
"1553",1844,78,3
"1554",383,30,5
"1555",1617,216,5
"1556",1950,18,1
"1557",522,496,4
"1558",508,12,5
"1559",2051,570,5
"1560",1490,981,2
"1561",1088,406,5
"1562",399,322,3
"1563",1657,332,5
"1564",1340,240,4
"1565",1068,203,5
"1566",1812,268,5
"1567",1409,848,3
"1568",298,388,3
"1569",2360,134,5
"1570",1746,963,5
"1571",2629,520,4
"1572",2132,790,5
"1573",1996,223,5
"1574",2252,137,5
"1575",860,209,5
"1576",777,564,4
"1577",2868,908,3
"1578",2276,109,5
"1579",1299,657,5
"1580",751,385,5
"1581",875,67,4
"1582",1698,157,5
"1583",271,57,4
"1584",910,412,5
"1585",2756,645,2
"1586",90,426,4
"1587",104,470,5
"1588",1117,4,5
"1589",2467,756,3
"1590",2721,11,4
"1591",738,846,3
"1592",1273,524,5
"1593",345,139,4
"1594",1611,397,5
"1595",2110,425,5
"1596",2953,318,5
"1597",2723,345,5
"1598",1706,117,5
"1599",518,44,3
"1600",2500,543,5
"1601",2165,721,4
"1602",1558,717,5
"1603",1368,80,5
"1604",1515,466,4
"1605",1034,101,5
"1606",256,499,5
"1607",2546,222,5
"1608",2024,383,5
"1609",2416,957,4
"1610",1706,227,5
"1611",172,773,1
"1612",623,430,5
"1613",1587,729,2
"1614",277,126,5
"1615",742,430,4
"1616",2123,275,5
"1617",1618,88,2
"1618",1040,399,4
"1619",2496,1,3
"1620",56,270,5
"1621",2283,900,5
"1622",1832,68,5
"1623",1561,729,5
"1624",1119,140,3
"1625",1630,243,5
"1626",622,733,5
"1627",2919,521,4
"1628",2181,68,4
"1629",266,111,3
"1630",2030,440,5
"1631",594,990,5
"1632",1332,293,5
"1633",756,425,5
"1634",2114,556,4
"1635",295,14,5
"1636",280,388,5
"1637",2009,839,5
"1638",2765,29,5
"1639",421,68,5
"1640",496,593,5
"1641",2816,24,5
"1642",239,897,3
"1643",757,326,4
"1644",2089,201,3
"1645",1899,81,5
"1646",1220,252,5
"1647",2695,204,5
"1648",2444,548,5
"1649",886,64,3
"1650",1180,50,4
"1651",219,3,5
"1652",2226,808,5
"1653",1030,237,4
"1654",385,38,5
"1655",671,268,4
"1656",261,38,3
"1657",165,25,4
"1658",1351,462,5
"1659",1012,979,4
"1660",1224,716,1
"1661",2363,938,3
"1662",1426,100,5
"1663",365,921,3
"1664",1351,480,5
"1665",1762,18,5
"1666",881,742,3
"1667",2369,796,4
"1668",157,947,4
"1669",497,421,1
"1670",656,324,5
"1671",683,13,5
"1672",2852,49,5
"1673",62,826,5
"1674",2610,515,4
"1675",1953,28,5
"1676",1666,633,5
"1677",1788,138,5
"1678",1629,880,5
"1679",548,57,5
"1680",1441,413,5
"1681",1600,57,5
"1682",936,791,5
"1683",25,900,4
"1684",1651,1,4
"1685",2457,138,5
"1686",1449,530,5
"1687",1530,203,4
"1688",2729,923,4
"1689",2291,4,5
"1690",614,438,5
"1691",194,219,4
"1692",1892,312,5
"1693",1043,326,4
"1694",286,597,5
"1695",2,438,5
"1696",693,13,5
"1697",1429,204,5
"1698",368,57,5
"1699",1380,68,4
"1700",655,842,5
"1701",1466,931,5
"1702",555,595,2
"1703",934,917,5
"1704",2127,339,5
"1705",2907,674,4
"1706",2854,103,5
"1707",2648,422,5
"1708",1733,998,5
"1709",2733,820,3
"1710",675,67,3
"1711",2476,126,5
"1712",2755,116,5
"1713",923,165,4
"1714",2568,609,5
"1715",2210,210,5
"1716",1476,261,5
"1717",1535,699,5
"1718",2773,923,5
"1719",2587,102,2
"1720",1485,358,4
"1721",1085,74,4
"1722",223,330,3
"1723",1341,421,5
"1724",2482,218,5
"1725",2021,521,5
"1726",920,192,4
"1727",792,96,3
"1728",2517,10,3
"1729",1850,51,4
"1730",2887,492,4
"1731",2128,4,5
"1732",367,449,4
"1733",16,431,4
"1734",2192,128,4
"1735",2508,464,5
"1736",937,609,5
"1737",1159,132,5
"1738",445,855,5
"1739",508,24,5
"1740",734,814,3
"1741",2675,33,3
"1742",692,114,4
"1743",2984,717,5
"1744",1112,30,5
"1745",1350,549,3
"1746",1257,935,5
"1747",549,653,4
"1748",139,588,2
"1749",1946,211,5
"1750",509,381,5
"1751",2920,921,2
"1752",2898,769,4
"1753",193,404,5
"1754",1931,368,5
"1755",2781,727,5
"1756",2062,152,5
"1757",614,878,5
"1758",141,673,4
"1759",1687,844,3
"1760",2542,175,5
"1761",1371,332,5
"1762",1145,518,5
"1763",1703,979,3
"1764",830,830,4
"1765",2527,150,3
"1766",2186,115,5
"1767",2804,54,5
"1768",1482,555,5
"1769",1399,3,2
"1770",1637,1,5
"1771",738,871,5
"1772",289,540,5
"1773",1041,365,5
"1774",2578,326,5
"1775",1361,14,5
"1776",568,531,5
"1777",275,109,5
"1778",609,324,4
"1779",2290,166,5
"1780",2555,697,5
"1781",172,4,4
"1782",1355,944,5
"1783",296,396,4
"1784",2357,550,4
"1785",509,565,5
"1786",410,170,5
"1787",1323,173,5
"1788",551,155,5
"1789",2748,24,5
"1790",1882,62,3
"1791",2937,163,5
"1792",1309,368,2
"1793",622,419,4
"1794",1194,10,5
"1795",1867,271,5
"1796",2046,355,5
"1797",1328,146,4
"1798",2583,806,5
"1799",157,97,4
"1800",372,293,5
"1801",226,698,2
"1802",274,769,3
"1803",700,714,4
"1804",2619,589,3
"1805",1350,473,5
"1806",551,261,5
"1807",2148,15,5
"1808",641,569,5
"1809",2244,175,5
"1810",2990,906,5
"1811",2599,528,5
"1812",569,518,5
"1813",2598,154,3
"1814",2446,781,5
"1815",1113,20,4
"1816",1651,109,5
"1817",1053,159,5
"1818",2393,216,4
"1819",233,13,2
"1820",2555,517,5
"1821",1481,625,5
"1822",765,323,5
"1823",2704,356,5
"1824",1702,35,5
"1825",2312,67,5
"1826",1968,504,5
"1827",125,248,5
"1828",273,4,2
"1829",1740,376,4
"1830",2156,424,5
"1831",2367,342,5
"1832",2822,32,5
"1833",1687,476,4
"1834",2348,85,5
"1835",38,524,5
"1836",2977,792,4
"1837",2429,362,5
"1838",200,16,5
"1839",1050,727,5
"1840",178,89,5
"1841",981,26,4
"1842",2444,699,5
"1843",574,187,5
"1844",2007,228,4
"1845",129,234,5
"1846",1823,339,5
"1847",90,452,5
"1848",647,9,5
"1849",1480,137,4
"1850",2230,346,5
"1851",2401,412,3
"1852",2492,98,3
"1853",1389,52,2
"1854",666,494,5
"1855",413,62,3
"1856",1336,21,5
"1857",1765,993,4
"1858",1556,691,5
"1859",362,561,5
"1860",2693,132,4
"1861",2411,850,5
"1862",1942,106,5
"1863",2266,245,5
"1864",161,619,5
"1865",1816,632,5
"1866",931,756,5
"1867",1452,593,4
"1868",2522,87,4
"1869",2987,593,2
"1870",1603,45,4
"1871",2607,66,5
"1872",2308,597,4
"1873",2743,676,4
"1874",2436,727,5
"1875",2794,3,5
"1876",2132,940,2
"1877",1117,86,5
"1878",2248,152,5
"1879",1203,446,5
"1880",1152,558,4
"1881",2232,381,5
"1882",1207,256,3
"1883",1531,806,5
"1884",665,325,5
"1885",365,133,5
"1886",2730,547,3
"1887",1638,599,4
"1888",754,759,5
"1889",2335,84,5
"1890",1472,880,5
"1891",41,756,5
"1892",52,1,5
"1893",2547,49,4
"1894",1567,129,5
"1895",2983,13,5
"1896",2462,99,5
"1897",2804,751,5
"1898",438,592,5
"1899",2144,203,5
"1900",2212,421,5
"1901",2347,865,5
"1902",1905,21,4
"1903",739,135,3
"1904",795,869,4
"1905",1059,22,5
"1906",2940,288,4
"1907",1102,972,5
"1908",1657,37,5
"1909",1883,886,5
"1910",2908,138,4
"1911",2041,995,5
"1912",2737,598,4
"1913",2905,278,4
"1914",1737,39,4
"1915",2117,25,4
"1916",591,21,5
"1917",547,261,5
"1918",519,236,5
"1919",1950,415,5
"1920",1649,325,5
"1921",2800,525,3
"1922",917,125,4
"1923",2849,798,5
"1924",1381,522,5
"1925",1543,514,5
"1926",1456,278,3
"1927",2170,288,4
"1928",2254,682,5
"1929",2990,682,5
"1930",2575,236,3
"1931",1757,346,5
"1932",1410,76,5
"1933",676,565,5
"1934",924,691,5
"1935",211,25,5
"1936",1869,212,5
"1937",25,570,4
"1938",1069,469,4
"1939",1500,304,5
"1940",750,711,5
"1941",1943,352,4
"1942",1451,325,4
"1943",1390,5,4
"1944",2875,317,4
"1945",946,116,3
"1946",661,167,5
"1947",198,126,4
"1948",473,328,5
"1949",1443,569,3
"1950",2643,43,5
"1951",2738,76,5
"1952",1565,344,5
"1953",1241,108,5
"1954",28,646,5
"1955",2988,781,5
"1956",648,24,5
"1957",1582,998,4
"1958",2314,633,5
"1959",2402,563,5
"1960",2634,15,5
"1961",771,39,5
"1962",1230,29,5
"1963",2505,455,4
"1964",1534,393,4
"1965",2153,68,5
"1966",387,412,5
"1967",1733,978,2
"1968",2960,490,5
"1969",428,564,5
"1970",217,462,5
"1971",721,910,5
"1972",1781,120,4
"1973",1609,321,4
"1974",2661,1,5
"1975",528,406,5
"1976",1980,920,5
"1977",258,599,3
"1978",1133,849,4
"1979",389,46,5
"1980",63,962,4
"1981",1315,523,5
"1982",2635,895,5
"1983",484,930,4
"1984",1401,757,2
"1985",2529,385,3
"1986",1848,13,5
"1987",2544,14,5
"1988",410,46,4
"1989",1183,258,5
"1990",152,125,5
"1991",1743,139,5
"1992",561,213,5
"1993",904,177,4
"1994",1443,520,4
"1995",2971,295,5
"1996",1616,135,4
"1997",2327,9,5
"1998",672,35,5
"1999",2699,174,5
"2000",2337,39,5
"2001",1804,449,5
"2002",168,563,4
"2003",2476,402,5
"2004",2231,1,4
"2005",1988,861,4
"2006",1607,295,5
"2007",41,7,3
"2008",819,697,5
"2009",1661,773,5
"2010",2320,5,5
"2011",1856,474,3
"2012",168,66,3
"2013",1469,861,5
"2014",451,14,5
"2015",2891,486,5
"2016",2205,33,5
"2017",635,378,5
"2018",50,769,5
"2019",801,773,3
"2020",1945,592,5
"2021",341,579,4
"2022",349,1,5
"2023",934,20,4
"2024",2587,76,3
"2025",1391,767,5
"2026",1780,54,5
"2027",1018,840,5
"2028",500,218,5
"2029",2804,532,5
"2030",654,322,5
"2031",509,134,5
"2032",1192,222,4
"2033",1931,966,5
"2034",2193,159,5
"2035",2101,541,5
"2036",1336,126,4
"2037",319,962,5
"2038",1568,94,5
"2039",2568,579,5
"2040",450,223,5
"2041",588,38,5
"2042",1090,510,4
"2043",69,920,5
"2044",1686,11,5
"2045",2016,598,5
"2046",165,621,3
"2047",1830,328,5
"2048",1789,1,5
"2049",1214,886,5
"2050",2087,598,5
"2051",797,88,5
"2052",176,44,5
"2053",1300,204,5
"2054",2067,255,5
"2055",2747,2,5
"2056",1515,102,5
"2057",124,916,4
"2058",241,158,3
"2059",1120,910,5
"2060",2837,979,3
"2061",2490,76,5
"2062",2387,8,3
"2063",1969,10,5
"2064",2093,597,5
"2065",1044,252,5
"2066",129,587,5
"2067",2806,448,5
"2068",251,344,5
"2069",2744,978,5
"2070",2934,207,4
"2071",2230,509,3
"2072",2182,365,2
"2073",420,26,2
"2074",2990,523,3
"2075",1288,126,5
"2076",1559,422,5
"2077",926,210,4
"2078",2710,318,4
"2079",618,32,2
"2080",1454,1,4
"2081",192,133,4
"2082",1644,707,5
"2083",2945,362,5
"2084",199,166,5
"2085",665,814,5
"2086",2396,249,5
"2087",529,855,3
"2088",1533,842,5
"2089",990,120,4
"2090",2912,756,5
"2091",220,288,5
"2092",503,78,4
"2093",1454,621,5
"2094",1444,756,5
"2095",129,422,4
"2096",170,332,5
"2097",1668,998,3
"2098",788,72,5
"2099",2344,853,4
"2100",2084,563,4
"2101",2488,742,3
"2102",2931,255,5
"2103",1775,540,5
"2104",2450,746,1
"2105",2999,324,5
"2106",352,68,4
"2107",2272,937,5
"2108",2780,474,3
"2109",2194,325,5
"2110",1039,727,5
"2111",2803,691,5
"2112",2671,30,5
"2113",732,377,4
"2114",1338,372,4
"2115",2930,717,5
"2116",2355,108,5
"2117",1982,2,3
"2118",2597,139,4
"2119",1239,151,4
"2120",2984,22,4
"2121",1362,86,5
"2122",1066,326,5
"2123",214,45,5
"2124",2136,981,4
"2125",2259,325,5
"2126",1767,698,3
"2127",1830,393,5
"2128",1934,415,4
"2129",1622,871,1
"2130",1862,362,4
"2131",2694,419,4
"2132",1033,26,5
"2133",286,791,5
"2134",2389,80,5
"2135",1373,106,5
"2136",1479,83,4
"2137",1433,563,4
"2138",705,39,3
"2139",1224,279,1
"2140",128,880,5
"2141",115,391,3
"2142",1669,646,3
"2143",1109,900,4
"2144",2036,938,4
"2145",2638,20,5
"2146",2275,248,5
"2147",349,828,5
"2148",170,273,5
"2149",826,144,4
"2150",2668,28,5
"2151",1583,643,5
"2152",508,468,5
"2153",2101,625,4
"2154",1633,903,5
"2155",2274,271,5
"2156",2579,866,5
"2157",2731,22,4
"2158",2412,222,4
"2159",22,876,5
"2160",101,68,4
"2161",2562,129,5
"2162",2256,954,5
"2163",1045,464,5
"2164",2034,10,5
"2165",2717,89,5
"2166",1716,563,5
"2167",506,542,5
"2168",1879,109,1
"2169",2679,26,2
"2170",2685,658,4
"2171",1868,219,5
"2172",1983,750,5
"2173",989,151,5
"2174",2025,132,3
"2175",2628,336,5
"2176",372,459,4
"2177",508,507,5
"2178",1658,39,4
"2179",1663,81,5
"2180",891,155,4
"2181",378,15,3
"2182",2081,493,5
"2183",227,288,5
"2184",527,898,5
"2185",1059,152,5
"2186",1532,3,5
"2187",2359,453,5
"2188",2744,555,3
"2189",147,617,4
"2190",958,367,5
"2191",259,2,4
"2192",1925,953,5
"2193",1759,3,5
"2194",2986,14,5
"2195",2756,306,4
"2196",1496,288,5
"2197",2142,256,5
"2198",645,27,5
"2199",2521,589,4
"2200",992,68,5
"2201",73,462,4
"2202",892,141,5
"2203",1975,791,5
"2204",1445,242,4
"2205",2635,139,4
"2206",1601,628,3
"2207",297,428,5
"2208",116,223,5
"2209",1348,805,4
"2210",623,485,3
"2211",2244,769,5
"2212",424,332,5
"2213",2301,89,5
"2214",1776,565,3
"2215",2827,285,2
"2216",1607,48,4
"2217",2005,94,4
"2218",2790,23,4
"2219",858,469,5
"2220",1267,27,4
"2221",1356,6,5
"2222",2598,1,2
"2223",2193,886,5
"2224",1191,6,5
"2225",2773,159,5
"2226",1344,245,5
"2227",1426,360,5
"2228",1814,906,4
"2229",2129,820,5
"2230",95,591,3
"2231",2168,252,4
"2232",1317,6,5
"2233",274,543,4
"2234",2443,906,4
"2235",529,59,4
"2236",2685,163,5
"2237",1224,115,5
"2238",2330,146,3
"2239",501,80,5
"2240",341,117,4
"2241",2574,388,3
"2242",2395,116,3
"2243",2270,345,5
"2244",1257,420,3
"2245",2536,25,4
"2246",229,152,4
"2247",37,13,4
"2248",2480,137,4
"2249",421,462,5
"2250",646,886,5
"2251",2393,576,4
"2252",2152,421,5
"2253",1052,962,5
"2254",876,593,5
"2255",453,332,4
"2256",1627,109,5
"2257",2697,419,5
"2258",762,14,4
"2259",243,953,4
"2260",2504,173,5
"2261",975,831,5
"2262",1177,2,5
"2263",238,378,4
"2264",1964,94,5
"2265",599,80,5
"2266",121,830,4
"2267",1788,756,4
"2268",475,866,4
"2269",192,45,4
"2270",1330,360,5
"2271",2547,26,5
"2272",1963,805,3
"2273",1961,1,4
"2274",1479,657,5
"2275",495,7,3
"2276",2565,454,5
"2277",53,756,4
"2278",410,120,4
"2279",2139,951,5
"2280",1501,223,5
"2281",1975,842,5
"2282",1374,923,5
"2283",2686,3,4
"2284",1810,96,4
"2285",2199,32,5
"2286",1455,49,5
"2287",134,643,5
"2288",981,384,4
"2289",2428,967,5
"2290",474,628,4
"2291",336,112,4
"2292",1408,462,3
"2293",12,550,5
"2294",2046,175,5
"2295",748,164,5
"2296",2207,362,5
"2297",1301,989,2
"2298",1705,10,5
"2299",1184,213,3
"2300",2890,524,2
"2301",2592,66,1
"2302",685,514,5
"2303",105,331,5
"2304",1266,550,5
"2305",2701,886,4
"2306",1307,353,4
"2307",278,326,5
"2308",2164,401,4
"2309",1124,243,5
"2310",1362,336,5
"2311",2400,11,4
"2312",520,98,4
"2313",495,94,4
"2314",1784,74,5
"2315",1272,120,3
"2316",2063,265,5
"2317",2807,413,5
"2318",513,467,3
"2319",1124,550,3
"2320",87,170,4
"2321",2802,22,5
"2322",1585,23,5
"2323",687,419,4
"2324",1790,746,4
"2325",2555,422,5
"2326",2526,821,5
"2327",2069,806,5
"2328",1953,68,5
"2329",994,401,5
"2330",82,406,5
"2331",712,707,5
"2332",2981,722,5
"2333",2794,641,4
"2334",3000,846,5
"2335",1876,923,5
"2336",2705,642,5
"2337",2670,169,4
"2338",779,691,5
"2339",2748,540,5
"2340",2420,42,1
"2341",1756,686,3
"2342",408,85,5
"2343",1406,87,4
"2344",1441,835,3
"2345",475,223,5
"2346",734,766,5
"2347",108,110,5
"2348",2549,49,5
"2349",623,257,5
"2350",2995,58,4
"2351",180,515,4
"2352",2001,898,5
"2353",2179,9,4
"2354",392,241,4
"2355",1819,906,5
"2356",2244,261,5
"2357",881,230,3
"2358",1811,127,5
"2359",84,237,4
"2360",2751,462,4
"2361",131,948,5
"2362",2888,143,3
"2363",557,464,4
"2364",203,846,5
"2365",2389,263,5
"2366",1985,911,5
"2367",2123,13,5
"2368",2973,236,4
"2369",1443,27,3
"2370",1900,806,3
"2371",365,325,4
"2372",2144,538,5
"2373",1518,211,2
"2374",1266,28,5
"2375",1460,118,4
"2376",1763,30,3
"2377",2866,282,5
"2378",1690,49,5
"2379",1463,304,5
"2380",812,26,5
"2381",1970,14,5
"2382",1888,847,5
"2383",2692,222,5
"2384",1227,791,5
"2385",2963,643,5
"2386",1402,717,5
"2387",2024,476,5
"2388",854,878,3
"2389",1811,64,5
"2390",1656,688,4
"2391",2636,75,5
"2392",230,716,4
"2393",143,119,3
"2394",1483,44,4
"2395",530,138,4
"2396",1718,186,5
"2397",1333,39,5
"2398",1058,325,5
"2399",2516,26,4
"2400",1748,203,5
"2401",69,135,5
"2402",974,5,5
"2403",2515,340,5
"2404",2693,895,3
"2405",2438,275,5
"2406",2552,944,4
"2407",1240,643,5
"2408",2173,353,4
"2409",2524,151,5
"2410",764,49,5
"2411",2620,761,5
"2412",950,408,4
"2413",1789,464,5
"2414",2268,717,5
"2415",2911,304,2
"2416",290,24,5
"2417",1017,28,5
"2418",1677,114,5
"2419",227,327,4
"2420",2311,266,5
"2421",463,113,2
"2422",1432,804,3
"2423",1984,874,5
"2424",2201,201,4
"2425",2124,27,5
"2426",793,120,5
"2427",2750,7,5
"2428",2800,402,4
"2429",165,21,4
"2430",820,339,5
"2431",2824,438,5
"2432",1093,971,3
"2433",1957,222,5
"2434",54,874,5
"2435",1690,228,5
"2436",887,946,4
"2437",2602,524,5
"2438",1714,664,4
"2439",665,514,4
"2440",2824,28,5
"2441",1142,619,3
"2442",2690,727,5
"2443",335,808,5
"2444",807,25,5
"2445",2744,621,4
"2446",1445,159,3
"2447",2894,352,3
"2448",1569,375,5
"2449",1790,271,5
"2450",1077,697,3
"2451",1877,540,5
"2452",1761,293,5
"2453",512,222,4
"2454",1046,44,4
"2455",2020,564,4
"2456",2210,555,5
"2457",1447,937,4
"2458",169,561,3
"2459",235,66,3
"2460",1963,98,5
"2461",1474,96,5
"2462",2609,192,3
"2463",1521,133,4
"2464",2035,152,5
"2465",1981,29,5
"2466",313,238,5
"2467",852,29,5
"2468",1655,81,5
"2469",1190,794,4
"2470",1454,320,5
"2471",1334,134,5
"2472",431,474,4
"2473",2822,357,5
"2474",1146,8,3
"2475",1110,194,4
"2476",1644,521,5
"2477",797,45,3
"2478",2053,464,5
"2479",2325,963,3
"2480",1042,731,4
"2481",127,149,5
"2482",1684,29,4
"2483",2964,840,5
"2484",2799,600,5
"2485",872,241,5
"2486",559,99,4
"2487",235,56,5
"2488",631,614,4
"2489",34,839,5
"2490",1714,538,4
"2491",609,449,5
"2492",1257,739,5
"2493",163,642,3
"2494",2779,28,5
"2495",1835,661,3
"2496",1656,27,5
"2497",2904,569,4
"2498",948,927,5
"2499",2350,368,5
"2500",1184,621,3
"2501",912,47,5
"2502",1133,303,5
"2503",1687,797,4
"2504",2881,739,5
"2505",2365,170,5
"2506",1540,468,5
"2507",2614,222,4
"2508",2923,455,3
"2509",2283,146,5
"2510",1429,901,4
"2511",840,139,5
"2512",1685,424,5
"2513",2600,125,5
"2514",2089,358,5
"2515",1548,678,5
"2516",403,88,3
"2517",2161,373,5
"2518",408,38,5
"2519",2638,569,5
"2520",1843,791,5
"2521",1469,327,5
"2522",1012,756,5
"2523",816,112,3
"2524",519,734,5
"2525",1532,110,5
"2526",1402,746,5
"2527",1716,398,5
"2528",917,102,1
"2529",2230,239,5
"2530",878,850,5
"2531",2754,419,3
"2532",1567,325,4
"2533",2385,814,5
"2534",1984,282,5
"2535",542,324,4
"2536",625,633,5
"2537",860,820,5
"2538",1696,7,5
"2539",2467,377,3
"2540",2313,606,4
"2541",1889,507,5
"2542",1089,623,5
"2543",2043,5,5
"2544",2819,502,4
"2545",2763,1,5
"2546",1999,531,5
"2547",258,384,3
"2548",1383,175,4
"2549",2420,256,5
"2550",2612,21,5
"2551",1886,55,5
"2552",343,106,5
"2553",2495,844,5
"2554",1655,148,5
"2555",2548,256,5
"2556",2926,960,5
"2557",552,733,4
"2558",1746,27,5
"2559",244,944,3
"2560",747,931,4
"2561",1954,150,4
"2562",655,100,5
"2563",2557,9,2
"2564",399,4,3
"2565",2794,88,5
"2566",1394,149,4
"2567",1074,326,5
"2568",294,282,5
"2569",2911,356,4
"2570",2109,271,4
"2571",825,13,5
"2572",2286,983,5
"2573",988,707,5
"2574",1618,148,4
"2575",2203,464,5
"2576",2462,738,5
"2577",2285,139,5
"2578",1282,825,4
"2579",323,328,4
"2580",1876,739,5
"2581",376,96,5
"2582",1375,135,5
"2583",1612,328,3
"2584",1092,546,4
"2585",1669,45,5
"2586",1201,97,3
"2587",1986,339,4
"2588",955,643,4
"2589",1952,49,5
"2590",2021,18,4
"2591",2142,412,5
"2592",1219,993,5
"2593",2171,24,5
"2594",832,66,4
"2595",2822,25,5
"2596",2992,931,5
"2597",658,2,4
"2598",1328,84,4
"2599",2479,30,5
"2600",1803,691,5
"2601",785,540,4
"2602",453,26,5
"2603",2682,565,5
"2604",1224,175,5
"2605",512,814,5
"2606",1756,538,3
"2607",637,636,4
"2608",1744,910,5
"2609",1725,321,2
"2610",632,86,4
"2611",942,243,4
"2612",1243,858,5
"2613",2381,640,4
"2614",2813,55,4
"2615",2013,501,5
"2616",813,45,4
"2617",665,39,5
"2618",2900,67,5
"2619",1368,390,5
"2620",637,758,3
"2621",1361,524,4
"2622",1615,1,3
"2623",2439,871,5
"2624",416,160,4
"2625",1288,26,2
"2626",1017,337,3
"2627",1943,828,4
"2628",363,748,4
"2629",1824,635,4
"2630",1671,839,4
"2631",330,28,5
"2632",2687,120,2
"2633",1039,569,5
"2634",1477,22,5
"2635",876,89,4
"2636",339,886,5
"2637",1854,903,5
"2638",1361,662,4
"2639",793,479,5
"2640",208,598,3
"2641",2745,592,3
"2642",1727,222,4
"2643",1777,248,5
"2644",2089,278,3
"2645",2833,657,5
"2646",1447,561,4
"2647",762,187,4
"2648",1206,173,4
"2649",689,923,5
"2650",136,62,5
"2651",2256,979,5
"2652",1407,55,5
"2653",1099,454,5
"2654",916,774,3
"2655",2067,8,5
"2656",2415,24,2
"2657",524,953,4
"2658",2265,15,3
"2659",2267,6,5
"2660",687,362,5
"2661",653,6,5
"2662",2807,159,5
"2663",1684,72,5
"2664",1100,700,5
"2665",2547,252,4
"2666",2003,474,5
"2667",2696,440,5
"2668",613,28,5
"2669",810,27,5
"2670",1931,826,5
"2671",1376,132,3
"2672",262,332,5
"2673",142,960,5
"2674",1199,767,4
"2675",2269,125,5
"2676",1133,645,5
"2677",2260,36,5
"2678",2024,114,5
"2679",1721,13,5
"2680",2759,565,4
"2681",2553,149,5
"2682",2108,80,4
"2683",1384,243,4
"2684",2869,60,5
"2685",2892,15,5
"2686",909,26,5
"2687",2175,643,5
"2688",253,261,4
"2689",2125,5,3
"2690",1168,108,5
"2691",2675,537,5
"2692",1169,568,2
"2693",2425,48,5
"2694",1526,549,3
"2695",2585,120,5
"2696",62,262,3
"2697",1636,408,5
"2698",1123,55,3
"2699",1395,460,5
"2700",1585,830,5
"2701",52,3,5
"2702",2421,450,5
"2703",1941,874,4
"2704",2991,254,5
"2705",1748,598,5
"2706",784,922,5
"2707",924,657,5
"2708",1431,549,4
"2709",2812,173,4
"2710",1682,21,4
