"","X1_train","X2_train","Y_train"
"7514",2193,20,5
"7515",901,343,5
"7516",334,39,5
"7517",484,606,5
"7518",465,436,5
"7519",1866,569,4
"7520",1580,549,5
"7521",451,57,5
"7522",2330,24,5
"7523",193,644,5
"7524",47,891,1
"7525",35,271,5
"7526",2288,213,5
"7527",157,549,5
"7528",1930,79,5
"7529",774,27,4
"7530",785,635,5
"7531",8,667,5
"7532",2877,24,5
"7533",998,192,5
"7534",2755,716,5
"7535",2462,86,1
"7536",478,322,4
"7537",1036,338,5
"7538",2371,126,1
"7539",1911,132,5
"7540",2994,13,5
"7541",2461,201,1
"7542",2647,894,5
"7543",2943,288,5
"7544",634,1,5
"7545",1248,157,4
"7546",918,126,5
"7547",2643,415,5
"7548",1436,615,5
"7549",1628,697,1
"7550",923,862,4
"7551",1231,612,5
"7552",950,767,5
"7553",1970,94,5
"7554",1465,237,5
"7555",2329,18,4
"7556",351,416,5
"7557",1295,48,5
"7558",1168,282,5
"7559",207,696,5
"7560",1169,655,3
"7561",2259,526,5
"7562",1311,320,3
"7563",645,944,4
"7564",1523,518,5
"7565",2897,499,4
"7566",2654,3,4
"7567",218,34,5
"7568",2231,295,5
"7569",1967,211,5
"7570",1743,714,5
"7571",743,326,5
"7572",1341,798,5
"7573",1207,180,5
"7574",1719,160,5
"7575",2200,297,5
"7576",1023,34,4
"7577",5,74,2
"7578",597,751,5
"7579",2708,4,5
"7580",497,380,3
"7581",427,610,5
"7582",2801,247,5
"7583",914,241,5
"7584",894,475,5
"7585",1337,788,5
"7586",638,132,5
"7587",493,150,5
"7588",419,166,3
"7589",2887,145,5
"7590",353,332,5
"7591",1423,94,5
"7592",1897,217,5
"7593",401,566,5
"7594",659,692,1
"7595",506,274,5
"7596",439,665,5
"7597",112,338,5
"7598",2639,178,5
"7599",2300,942,5
"7600",1186,404,5
"7601",504,126,4
"7602",2425,250,5
"7603",1001,58,5
"7604",287,817,1
"7605",404,52,5
"7606",2280,756,4
"7607",2920,222,5
"7608",323,130,5
"7609",1325,836,4
"7610",893,250,5
"7611",1263,472,4
"7612",2264,842,5
"7613",999,465,4
"7614",1888,820,5
"7615",309,149,5
"7616",2277,993,3
"7617",2814,210,5
"7618",2925,1,1
"7619",1111,5,5
"7620",1197,401,5
"7621",2347,952,5
"7622",187,237,4
"7623",1106,21,1
"7624",1442,102,5
"7625",606,254,5
"7626",2857,463,5
"7627",1509,463,5
"7628",1825,821,5
"7629",157,668,5
"7630",892,748,5
"7631",1431,436,4
"7632",2509,268,5
"7633",929,691,5
"7634",272,549,5
"7635",437,416,4
"7636",2177,131,4
"7637",1301,327,5
"7638",2954,12,5
"7639",1443,797,4
"7640",2978,907,5
"7641",241,999,4
"7642",1420,726,5
"7643",316,16,5
"7644",1309,624,5
"7645",133,99,4
"7646",786,744,5
"7647",812,244,2
"7648",1331,105,4
"7649",2084,347,4
"7650",1290,948,5
"7651",1360,633,5
"7652",2036,52,2
"7653",2800,197,5
"7654",1290,10,5
"7655",1157,467,5
"7656",752,982,5
"7657",165,656,5
"7658",125,149,5
"7659",1440,6,5
"7660",2688,63,5
"7661",832,417,4
"7662",660,173,3
"7663",2653,500,5
"7664",1912,150,5
"7665",1014,607,5
"7666",618,364,5
"7667",1978,632,5
"7668",2547,601,5
"7669",465,356,5
"7670",516,337,5
"7671",2070,26,5
"7672",468,434,5
"7673",2054,562,3
"7674",36,338,5
"7675",2353,4,3
"7676",2240,448,5
"7677",2742,145,5
"7678",317,145,4
"7679",2371,463,5
"7680",2897,765,2
"7681",991,280,3
"7682",1286,729,5
"7683",921,534,5
"7684",1519,607,5
"7685",2285,801,5
"7686",2981,743,5
"7687",1399,469,5
"7688",107,781,5
"7689",365,794,3
"7690",2870,104,5
"7691",1999,653,1
"7692",534,408,4
"7693",2385,996,4
"7694",109,55,4
"7695",2860,52,4
"7696",2855,499,5
"7697",783,344,5
"7698",667,733,5
"7699",788,27,4
"7700",855,83,5
"7701",2946,198,5
"7702",2342,26,5
"7703",2626,559,5
"7704",131,111,5
"7705",64,480,5
"7706",1976,930,5
"7707",2065,587,5
"7708",915,769,4
"7709",165,157,5
"7710",1441,59,5
"7711",219,419,5
"7712",716,185,4
"7713",2184,575,5
"7714",1340,63,1
"7715",410,4,5
"7716",601,160,5
"7717",2048,510,2
"7718",2077,361,5
"7719",2488,3,1
"7720",2949,11,4
"7721",1736,983,4
"7722",1762,780,4
"7723",2633,837,5
"7724",496,114,5
"7725",25,567,5
"7726",671,283,5
"7727",1951,416,5
"7728",78,274,5
"7729",1209,2,5
"7730",243,669,4
"7731",21,39,5
"7732",441,741,2
"7733",2135,365,5
"7734",2484,333,4
"7735",815,80,1
"7736",636,109,5
"7737",629,36,5
"7738",2948,975,5
"7739",3,927,3
"7740",2459,106,3
"7741",1138,54,1
"7742",433,315,5
"7743",1943,646,2
"7744",1243,517,5
"7745",2126,478,5
"7746",1718,11,5
"7747",1267,244,4
"7748",676,34,5
"7749",1973,105,5
"7750",521,136,5
"7751",1770,123,5
"7752",307,34,5
"7753",1797,36,5
"7754",2935,2,5
"7755",662,3,5
"7756",244,344,5
"7757",1710,188,4
"7758",2666,84,4
"7759",1886,175,5
"7760",2054,534,5
"7761",1472,705,5
"7762",1346,968,5
"7763",55,149,5
"7764",1382,374,5
"7765",1572,197,5
"7766",2134,271,5
"7767",1465,9,5
"7768",548,35,5
"7769",2841,944,5
"7770",106,773,5
"7771",993,902,5
"7772",2985,211,5
"7773",224,2,5
"7774",1296,139,5
"7775",1313,237,5
"7776",1280,630,5
"7777",771,102,5
"7778",1158,271,5
"7779",836,985,5
"7780",1479,19,4
"7781",2032,260,3
"7782",1373,505,5
"7783",2671,806,5
"7784",2682,247,5
"7785",2705,280,5
"7786",2248,17,4
"7787",1499,124,5
"7788",1776,594,5
"7789",1368,38,5
"7790",1158,108,3
"7791",2610,822,5
"7792",1026,687,5
"7793",2862,683,3
"7794",11,3,5
"7795",667,807,4
"7796",2331,240,5
"7797",2001,503,5
"7798",1831,506,1
"7799",1807,933,5
"7800",2946,714,5
"7801",2465,114,5
"7802",640,24,3
"7803",1559,144,5
"7804",2165,130,4
"7805",516,70,5
"7806",696,419,4
"7807",1126,495,5
"7808",1746,369,5
"7809",328,451,5
"7810",588,56,4
"7811",2112,958,5
"7812",2210,336,5
"7813",2062,288,5
"7814",1099,115,5
"7815",982,59,5
"7816",615,27,5
"7817",1391,192,1
"7818",151,59,1
"7819",1529,51,5
"7820",2385,114,5
"7821",2635,879,4
"7822",1785,205,1
"7823",962,38,5
"7824",2354,879,5
"7825",195,807,5
"7826",521,747,5
"7827",1853,707,5
"7828",2007,73,5
"7829",2150,83,5
"7830",1306,94,5
"7831",2837,806,5
"7832",271,610,5
"7833",1221,610,5
"7834",596,472,5
"7835",1041,647,5
"7836",30,411,4
"7837",454,172,5
"7838",2658,26,3
"7839",625,120,5
"7840",389,251,4
"7841",2634,800,5
"7842",305,95,4
"7843",2771,157,5
"7844",1034,34,5
"7845",1179,37,5
"7846",1687,537,5
"7847",14,279,4
"7848",120,739,5
"7849",2068,11,3
"7850",895,231,3
"7851",1560,870,3
"7852",1006,238,5
"7853",2854,404,5
"7854",1171,336,4
"7855",1862,894,4
"7856",1082,431,5
"7857",1337,338,5
"7858",1832,475,5
"7859",283,936,5
"7860",1067,129,4
"7861",472,174,5
"7862",937,185,5
"7863",776,141,2
"7864",1078,130,4
"7865",1750,918,5
"7866",648,364,3
"7867",480,822,5
"7868",1031,30,1
"7869",2594,1,5
"7870",55,687,5
"7871",1501,921,5
"7872",2665,750,5
"7873",537,166,5
"7874",2770,810,4
"7875",1015,274,5
"7876",2360,641,5
"7877",1819,3,5
"7878",2235,386,5
"7879",2157,993,5
"7880",585,41,5
"7881",1014,280,5
"7882",334,1,5
"7883",2067,880,1
"7884",2049,303,4
"7885",2972,848,5
"7886",1346,549,5
"7887",2419,117,4
"7888",757,8,5
"7889",1056,951,4
"7890",2142,183,5
"7891",1998,733,5
"7892",1233,658,5
"7893",918,327,5
"7894",129,518,5
"7895",2515,371,5
"7896",2499,139,5
"7897",1628,172,2
"7898",2504,213,5
"7899",2293,129,5
"7900",2959,398,5
"7901",787,30,1
"7902",776,424,5
"7903",2100,393,5
"7904",493,161,5
"7905",595,312,4
"7906",170,94,5
"7907",2853,855,4
"7908",2941,747,5
"7909",2830,545,5
"7910",314,510,4
"7911",2478,229,4
"7912",1994,845,5
"7913",2677,944,5
"7914",1029,192,5
"7915",2297,819,4
"7916",303,188,5
"7917",1408,463,5
"7918",2921,766,5
"7919",288,34,5
"7920",2891,42,5
"7921",1925,222,5
"7922",387,992,5
"7923",1498,480,4
"7924",368,779,3
"7925",1566,6,5
"7926",388,406,5
"7927",1287,101,5
"7928",77,831,5
"7929",990,315,5
"7930",1335,8,5
"7931",270,64,5
"7932",1873,385,5
"7933",33,828,5
"7934",2659,309,5
"7935",182,49,3
"7936",2749,284,3
"7937",677,11,5
"7938",2676,565,5
"7939",2099,556,3
"7940",1474,437,5
"7941",1327,459,5
"7942",466,532,5
"7943",2498,729,5
"7944",2327,59,5
"7945",515,111,4
"7946",1159,141,5
"7947",2242,873,2
"7948",1348,18,4
"7949",246,857,5
"7950",16,27,5
"7951",887,56,5
"7952",2598,808,5
"7953",1801,370,5
"7954",1537,418,5
"7955",2561,49,5
"7956",1244,842,5
"7957",287,615,5
"7958",1056,853,5
"7959",1497,8,3
"7960",637,651,5
"7961",2484,668,4
"7962",2348,96,5
"7963",736,136,5
"7964",2951,102,5
"7965",680,285,5
"7966",2984,11,1
"7967",965,615,3
"7968",2754,602,5
"7969",1122,18,4
"7970",1140,416,5
"7971",1169,520,5
"7972",1668,536,5
"7973",1993,6,5
"7974",1089,5,5
"7975",2763,320,5
"7976",1753,5,5
"7977",1312,183,3
"7978",321,243,5
"7979",1191,56,5
"7980",2409,6,4
"7981",239,223,5
"7982",1733,52,5
"7983",1981,36,5
"7984",839,23,5
"7985",108,271,5
"7986",298,668,5
"7987",2295,149,4
"7988",1533,4,5
"7989",1457,41,5
"7990",2991,34,5
"7991",1504,249,5
"7992",1079,3,5
"7993",2143,254,5
"7994",1605,481,5
"7995",773,45,5
"7996",1785,57,5
"7997",2563,847,5
"7998",315,641,5
"7999",2753,380,5
"8000",2093,120,5
"8001",1208,679,5
"8002",2304,3,5
"8003",351,794,5
"8004",2632,1,5
"8005",229,327,5
"8006",250,283,5
"8007",2532,461,3
"8008",846,139,5
"8009",12,1,5
"8010",414,34,5
"8011",1976,18,5
"8012",957,875,4
"8013",2853,571,4
"8014",1959,375,5
"8015",287,254,1
"8016",1205,77,5
"8017",820,266,3
"8018",2675,77,5
"8019",2528,605,5
"8020",899,70,5
"8021",1170,247,5
"8022",2776,1,4
"8023",2717,24,2
"8024",2803,75,3
"8025",776,428,5
"8026",345,5,5
"8027",2866,9,4
"8028",270,550,5
"8029",1793,320,5
"8030",2920,963,5
"8031",2905,3,4
"8032",2261,504,5
"8033",2911,34,5
"8034",2217,497,5
"8035",2655,817,5
"8036",35,847,5
"8037",1080,364,5
"8038",1178,641,5
"8039",1066,251,5
"8040",2908,282,4
"8041",1910,407,3
"8042",2610,352,5
"8043",670,108,5
"8044",1386,6,5
"8045",2382,707,4
"8046",1505,518,5
"8047",1519,689,5
"8048",899,139,5
"8049",999,700,5
"8050",508,658,5
"8051",2425,111,4
"8052",1348,416,5
"8053",2877,22,5
"8054",2703,64,5
"8055",2494,145,5
"8056",515,422,5
"8057",128,944,5
"8058",1835,165,5
"8059",1750,504,5
"8060",58,615,4
"8061",2386,257,5
"8062",1349,511,5
"8063",2075,967,5
"8064",217,306,5
"8065",645,902,3
"8066",2576,27,3
"8067",1712,63,5
"8068",1738,127,5
"8069",1471,722,1
"8070",1916,64,5
"8071",2740,504,5
"8072",813,275,2
"8073",701,338,5
"8074",2411,2,5
"8075",126,34,4
"8076",1569,605,5
"8077",4,933,5
"8078",680,959,4
"8079",2571,26,5
"8080",1065,573,5
"8081",1305,984,5
"8082",1009,299,5
"8083",1334,196,1
"8084",2016,560,5
"8085",1653,367,5
"8086",2981,422,5
"8087",1814,944,5
"8088",1141,12,5
"8089",74,249,5
"8090",112,842,5
"8091",1689,517,5
"8092",1792,234,5
"8093",343,407,5
"8094",2550,494,4
"8095",571,71,4
"8096",1469,499,5
"8097",1266,697,5
"8098",725,111,4
"8099",2772,1,5
"8100",610,49,1
"8101",1469,750,3
"8102",2785,233,5
"8103",888,362,5
"8104",1165,978,4
"8105",2121,40,5
"8106",1982,128,5
"8107",988,282,5
"8108",2858,408,4
"8109",883,715,4
"8110",2539,4,5
"8111",1117,139,4
"8112",987,56,1
"8113",2660,4,5
"8114",1329,139,5
"8115",1839,553,4
"8116",2890,104,4
"8117",80,6,5
"8118",1549,61,5
"8119",901,161,5
"8120",2372,794,3
"8121",1576,36,3
"8122",484,145,5
"8123",2930,631,5
"8124",309,511,5
"8125",157,549,5
"8126",1346,658,5
"8127",973,120,5
"8128",502,134,4
"8129",1074,469,5
"8130",2321,52,5
"8131",2419,352,5
"8132",1283,368,5
"8133",473,341,5
"8134",1807,30,1
"8135",1684,26,5
"8136",46,313,5
"8137",2249,122,5
"8138",2775,37,4
"8139",2213,237,5
"8140",1203,933,5
"8141",662,111,5
"8142",1821,983,5
"8143",1136,632,4
"8144",820,255,5
"8145",592,713,1
"8146",2923,69,5
"8147",27,81,5
"8148",2842,10,5
"8149",715,160,5
"8150",1282,175,5
"8151",1677,280,4
"8152",905,817,5
"8153",225,188,4
"8154",34,263,5
"8155",624,97,5
"8156",565,108,5
"8157",520,25,5
"8158",3,651,1
"8159",1093,606,5
"8160",249,283,5
"8161",1325,718,5
"8162",2306,469,5
"8163",1140,26,5
"8164",1283,5,5
"8165",1396,836,5
"8166",1795,339,1
"8167",1214,265,3
"8168",672,57,5
"8169",2439,126,5
"8170",433,145,5
"8171",2425,14,5
"8172",2395,254,5
"8173",2581,385,5
"8174",2392,407,5
"8175",2903,636,5
"8176",1475,26,5
"8177",717,22,5
"8178",1371,37,5
"8179",1254,594,5
"8180",20,165,5
"8181",512,393,5
"8182",966,268,5
"8183",84,96,5
"8184",2761,23,5
"8185",2944,880,5
"8186",1625,377,5
"8187",2577,1,5
"8188",1071,94,5
"8189",833,50,5
"8190",489,950,4
"8191",2213,111,5
"8192",1661,767,4
"8193",1797,35,5
"8194",2892,713,5
"8195",196,115,5
"8196",554,479,5
"8197",248,2,5
"8198",2461,36,5
"8199",1761,37,4
"8200",652,58,5
"8201",2958,521,5
"8202",1337,103,4
"8203",1159,144,3
"8204",1870,313,3
"8205",787,247,5
"8206",2350,94,5
"8207",2204,985,3
"8208",1270,108,4
"8209",1039,177,5
"8210",1632,54,2
"8211",2700,220,4
"8212",1421,34,5
"8213",2311,427,4
"8214",411,383,5
"8215",2299,668,5
"8216",369,309,4
"8217",2252,897,3
"8218",228,494,5
"8219",1736,301,5
"8220",2866,1,5
"8221",2581,160,5
"8222",2871,826,5
"8223",1304,228,5
"8224",1821,20,5
"8225",2149,550,5
"8226",1978,397,5
"8227",515,461,5
"8228",2094,455,4
"8229",2955,210,5
"8230",2049,3,4
"8231",1772,127,5
"8232",814,71,5
"8233",2828,733,5
"8234",177,963,5
"8235",1551,455,5
"8236",870,249,3
"8237",958,109,5
"8238",967,621,5
"8239",2377,315,5
"8240",1007,315,3
"8241",1075,76,4
"8242",1741,660,5
"8243",565,271,5
"8244",559,650,5
"8245",1562,83,5
"8246",2097,355,4
"8247",1046,83,5
"8248",4,292,5
"8249",1835,27,4
"8250",2680,158,5
"8251",2829,24,5
"8252",2423,320,5
"8253",522,635,5
"8254",1917,425,5
"8255",141,803,5
"8256",1980,23,5
"8257",2557,364,4
"8258",2270,160,5
"8259",2122,41,5
"8260",1905,257,5
"8261",153,249,1
"8262",2422,794,5
"8263",1761,21,4
"8264",2302,499,5
"8265",2259,347,5
"8266",1573,754,4
"8267",1592,745,4
"8268",399,588,5
"8269",1877,64,4
"8270",1675,130,5
"8271",1031,58,5
"8272",2691,651,4
"8273",2708,144,5
"8274",2053,467,5
"8275",1004,170,5
"8276",90,309,4
"8277",2729,387,5
"8278",1581,422,5
"8279",2353,336,3
"8280",1553,528,3
"8281",431,902,5
"8282",2067,590,3
"8283",504,94,5
"8284",764,334,5
"8285",1130,94,5
"8286",2276,31,5
"8287",939,505,4
"8288",449,259,5
"8289",727,188,5
"8290",2064,49,5
"8291",2185,22,5
"8292",2799,335,5
"8293",122,132,5
"8294",1856,2,5
"8295",1531,31,5
"8296",1635,709,5
"8297",549,102,5
"8298",1776,810,5
"8299",2479,188,5
"8300",1825,150,5
"8301",376,897,4
"8302",347,200,4
"8303",2204,729,3
"8304",1361,903,5
"8305",977,141,5
"8306",683,175,5
"8307",420,149,5
"8308",1992,422,5
"8309",1667,139,4
"8310",1329,948,5
"8311",2773,625,5
"8312",2039,390,4
"8313",724,461,5
"8314",1991,58,4
"8315",1339,803,5
"8316",475,75,5
"8317",2949,517,5
"8318",1943,636,1
"8319",366,18,5
"8320",2661,4,3
"8321",1030,34,5
"8322",2481,624,5
"8323",1202,425,5
"8324",719,3,3
"8325",1782,3,5
"8326",1334,30,5
"8327",654,173,4
"8328",1743,420,5
"8329",834,56,4
"8330",4,175,5
"8331",1576,849,5
"8332",843,36,4
"8333",1197,844,5
"8334",2855,470,4
"8335",466,2,5
"8336",2214,314,5
"8337",2157,16,5
"8338",2546,469,3
"8339",182,455,2
"8340",993,45,5
"8341",2710,794,4
"8342",1971,4,4
"8343",399,731,5
"8344",1048,452,5
"8345",1405,49,3
"8346",1483,110,1
"8347",1969,820,5
"8348",2776,247,3
"8349",2588,477,5
"8350",2162,497,5
"8351",1334,206,5
"8352",2359,140,5
"8353",352,34,5
"8354",1223,20,5
"8355",1170,463,5
"8356",2183,433,4
"8357",2003,271,5
"8358",1347,463,5
"8359",2419,197,4
"8360",2253,27,5
"8361",1610,1,5
"8362",965,4,5
"8363",2674,3,5
"8364",63,93,5
"8365",1493,50,5
"8366",2218,53,2
"8367",2100,585,4
"8368",198,247,4
"8369",1822,621,3
"8370",2887,421,5
"8371",2445,587,1
"8372",1872,549,5
"8373",1397,816,5
"8374",1807,110,4
"8375",2260,280,5
"8376",2846,593,5
"8377",985,274,5
"8378",2713,794,5
"8379",1005,4,5
"8380",1554,281,5
"8381",2998,191,5
"8382",2646,65,4
"8383",2303,848,4
"8384",1457,34,5
"8385",1997,190,5
"8386",815,847,4
"8387",1069,181,5
"8388",1418,212,3
"8389",2783,75,2
"8390",2827,13,5
"8391",2096,347,5
"8392",1481,860,5
"8393",2736,149,5
"8394",1637,531,4
"8395",1800,141,4
"8396",2038,40,5
"8397",2793,5,5
"8398",1138,31,3
"8399",185,775,5
"8400",2222,720,3
"8401",2239,3,3
"8402",2805,385,5
"8403",2881,11,5
"8404",1008,647,5
"8405",1307,404,5
"8406",1760,518,5
"8407",2747,194,4
"8408",1583,108,5
"8409",631,10,5
"8410",870,489,5
"8411",2205,27,5
"8412",995,295,4
"8413",1172,81,5
"8414",688,280,5
"8415",51,170,5
"8416",2367,41,5
"8417",1555,105,5
"8418",398,933,5
"8419",512,808,3
"8420",1465,868,4
"8421",1046,266,3
"8422",1228,31,5
"8423",2428,691,5
"8424",2408,3,5
"8425",1986,268,5
"8426",544,855,5
"8427",1028,7,4
"8428",2778,139,5
"8429",1236,34,5
"8430",1142,726,5
"8431",372,128,5
"8432",845,354,5
"8433",589,64,2
"8434",2798,162,5
"8435",1612,633,5
"8436",2335,131,5
"8437",468,461,5
"8438",1388,34,5
"8439",1621,708,5
"8440",1696,299,5
"8441",2282,428,4
"8442",213,367,3
"8443",1616,188,5
"8444",2223,434,5
"8445",571,71,4
"8446",2053,268,5
"8447",2171,251,2
"8448",2478,903,5
"8449",2027,425,2
"8450",2190,702,4
"8451",2694,22,5
"8452",2397,257,5
"8453",2065,511,5
"8454",164,464,5
"8455",2940,3,5
"8456",267,145,4
"8457",2875,3,5
"8458",2465,289,5
"8459",2744,422,5
"8460",137,42,3
"8461",862,985,5
"8462",1425,26,5
"8463",164,59,5
"8464",1360,38,5
"8465",1516,282,5
"8466",39,139,5
"8467",1331,585,4
"8468",1846,465,5
"8469",2712,10,5
"8470",30,462,5
"8471",790,236,5
"8472",94,542,5
"8473",2246,722,5
"8474",933,713,4
"8475",917,24,5
"8476",1705,282,5
"8477",1776,34,3
"8478",2379,297,5
"8479",2581,88,5
"8480",1361,555,5
"8481",2351,9,5
"8482",884,17,1
"8483",1372,573,5
"8484",2538,69,5
"8485",235,691,5
"8486",2544,929,5
"8487",2627,237,5
"8488",2663,88,4
"8489",1921,111,5
"8490",182,60,4
"8491",809,328,5
"8492",1776,477,5
"8493",993,295,5
"8494",2060,34,4
"8495",1483,56,5
"8496",824,139,5
"8497",2925,497,1
"8498",2241,553,3
"8499",2937,187,5
"8500",2491,80,5
"8501",434,280,5
"8502",86,227,5
"8503",2494,966,5
"8504",749,128,4
"8505",2675,870,5
"8506",1718,916,5
"8507",2863,264,5
"8508",139,852,5
"8509",875,251,5
"8510",466,16,4
"8511",280,24,3
"8512",2943,291,5
"8513",828,693,5
"8514",1130,59,5
"8515",513,271,5
"8516",983,69,5
"8517",2155,5,5
"8518",2010,652,4
"8519",1295,592,4
"8520",456,756,5
"8521",1873,791,4
"8522",403,283,5
"8523",1641,2,4
"8524",290,177,5
"8525",2307,902,5
"8526",2448,9,4
"8527",2208,731,5
"8528",2860,426,3
"8529",2931,225,4
"8530",2817,509,5
"8531",2129,221,5
"8532",323,3,5
"8533",1002,28,5
"8534",1528,229,5
"8535",277,806,5
"8536",1843,29,5
"8537",973,144,5
"8538",1619,240,5
"8539",1785,31,2
"8540",2897,434,1
"8541",1562,876,5
"8542",2979,750,5
"8543",488,478,5
"8544",1505,229,5
"8545",2550,63,4
"8546",1716,978,5
"8547",4,364,5
"8548",2962,172,5
"8549",1262,368,5
"8550",2360,271,5
"8551",582,1,5
"8552",56,3,5
"8553",663,395,3
"8554",2270,306,5
"8555",2091,22,4
"8556",358,20,5
"8557",2217,610,5
"8558",260,9,5
"8559",2969,71,3
"8560",2275,692,4
"8561",2973,197,5
"8562",1152,820,5
"8563",479,31,5
"8564",1846,487,5
"8565",2946,108,5
"8566",1104,3,5
"8567",2576,295,5
"8568",2352,947,3
"8569",1952,796,5
"8570",849,944,5
"8571",2695,52,5
"8572",482,74,5
"8573",2407,227,5
"8574",2640,292,5
"8575",1842,439,2
"8576",437,607,5
"8577",1390,30,3
"8578",104,61,5
"8579",588,45,4
"8580",547,139,5
"8581",1538,696,5
"8582",2295,247,5
"8583",176,480,5
"8584",2434,632,5
"8585",262,53,4
"8586",2447,33,2
"8587",2966,129,5
"8588",1678,128,5
"8589",438,404,5
"8590",1224,852,5
"8591",64,41,5
"8592",975,255,2
"8593",2322,793,4
"8594",2782,199,5
"8595",1022,19,5
"8596",1065,257,5
"8597",2694,705,5
"8598",499,56,5
"8599",2873,575,5
"8600",929,237,5
"8601",886,46,5
"8602",239,211,5
"8603",738,49,5
"8604",361,1,5
"8605",1197,663,5
"8606",2020,114,1
"8607",1717,22,5
"8608",854,726,4
"8609",1946,521,5
"8610",624,261,5
"8611",301,257,5
"8612",1565,280,5
"8613",2323,916,4
"8614",1567,462,5
"8615",1161,38,4
"8616",1629,297,5
"8617",2963,275,5
"8618",139,14,5
"8619",928,54,5
"8620",1133,5,5
"8621",2334,111,5
"8622",1540,37,4
"8623",307,27,5
"8624",2339,494,5
"8625",2374,370,5
"8626",2022,390,5
"8627",2935,48,5
"8628",539,327,5
"8629",1913,647,5
"8630",2887,13,5
"8631",987,120,5
"8632",1229,153,5
"8633",439,571,5
"8634",185,374,5
"8635",2613,129,5
"8636",2523,685,4
"8637",963,11,5
"8638",2618,77,5
"8639",1041,681,5
"8640",2666,115,4
"8641",2218,3,1
"8642",2674,703,5
"8643",1714,157,5
"8644",1870,477,4
"8645",2287,713,5
"8646",375,44,5
"8647",1218,3,5
"8648",1903,43,5
"8649",667,229,5
"8650",2032,315,5
"8651",2999,295,5
"8652",2328,819,3
"8653",23,56,5
"8654",2285,19,3
"8655",2067,111,3
"8656",318,107,4
"8657",2225,34,5
"8658",2193,110,5
"8659",2343,5,5
"8660",1124,651,5
"8661",504,291,5
"8662",1983,685,5
"8663",2923,8,3
"8664",413,524,5
"8665",1700,188,5
"8666",454,951,5
"8667",646,50,4
"8668",1571,257,5
"8669",2483,480,5
"8670",2484,115,4
"8671",2719,15,2
"8672",1272,276,3
"8673",2993,532,5
"8674",667,433,3
"8675",819,35,5
"8676",2965,149,4
"8677",2845,18,4
"8678",2982,197,5
"8679",528,125,4
"8680",372,10,5
"8681",2115,511,5
"8682",2374,160,5
"8683",1376,47,5
"8684",1059,148,4
"8685",1886,63,5
"8686",2324,25,5
"8687",1477,132,5
"8688",2516,705,5
"8689",2610,478,5
"8690",937,393,5
"8691",204,83,5
"8692",2037,197,5
"8693",2479,405,5
"8694",1391,811,5
"8695",240,223,5
"8696",1994,733,5
"8697",708,50,5
"8698",1178,478,5
"8699",2918,199,5
"8700",928,251,4
"8701",312,35,2
"8702",1136,574,4
"8703",355,129,3
"8704",1945,546,5
"8705",2662,315,5
"8706",1634,208,3
"8707",1828,295,3
"8708",1390,240,5
"8709",575,115,4
"8710",789,569,5
"8711",2120,504,5
"8712",2871,542,5
"8713",2563,53,5
"8714",2410,469,5
"8715",1804,821,4
"8716",2500,868,4
"8717",223,129,4
"8718",1943,17,5
"8719",942,431,2
"8720",285,404,5
"8721",37,207,5
"8722",1082,18,5
"8723",2096,324,5
"8724",2972,212,4
"8725",1609,2,1
"8726",309,681,5
"8727",2037,155,5
"8728",1877,37,5
"8729",199,821,5
"8730",7,761,1
"8731",2304,50,5
"8732",2561,603,4
"8733",1462,26,5
"8734",933,417,5
"8735",1614,3,5
"8736",1936,983,5
"8737",2153,696,5
"8738",142,7,4
"8739",1378,244,4
"8740",2694,67,5
"8741",122,52,5
"8742",338,605,2
"8743",1015,271,5
"8744",202,229,4
"8745",1487,647,5
"8746",780,605,5
"8747",2376,106,5
"8748",248,40,5
"8749",2886,173,5
"8750",2484,38,4
"8751",799,414,5
"8752",2790,194,5
"8753",2771,573,5
"8754",2196,313,4
"8755",2632,400,5
"8756",104,714,5
"8757",1371,567,5
"8758",1208,469,5
"8759",755,92,4
"8760",166,760,5
"8761",1705,301,1
"8762",1082,313,5
"8763",2858,2,3
"8764",1617,341,5
"8765",41,37,5
"8766",217,36,5
"8767",323,374,5
"8768",2430,90,2
"8769",1215,128,5
"8770",2863,114,5
"8771",1658,34,5
"8772",687,96,5
"8773",1658,74,5
"8774",523,288,5
"8775",459,240,4
"8776",2710,715,5
"8777",2569,74,5
"8778",2015,714,5
"8779",2037,62,5
"8780",2722,90,5
"8781",1618,3,5
"8782",1344,211,5
"8783",2816,472,1
"8784",2048,870,5
"8785",947,225,5
"8786",2099,461,5
"8787",555,586,5
"8788",2304,320,5
"8789",2277,11,5
"8790",950,54,5
"8791",524,263,4
"8792",499,436,4
"8793",102,438,5
"8794",1063,35,1
"8795",2832,683,5
"8796",1963,102,3
"8797",1402,49,3
"8798",1101,4,2
"8799",2302,929,4
"8800",1484,18,4
"8801",706,806,4
"8802",557,20,5
"8803",1524,146,4
"8804",2827,636,2
"8805",2526,177,5
"8806",1747,693,1
"8807",1513,58,5
"8808",859,486,5
"8809",217,338,4
"8810",334,33,5
"8811",2729,1,5
"8812",931,944,5
"8813",1536,333,5
"8814",1650,692,5
"8815",1994,410,5
"8816",887,892,4
"8817",852,434,5
"8818",2233,40,3
"8819",825,770,1
"8820",1792,30,5
"8821",1444,147,1
"8822",1638,991,5
"8823",2355,200,5
"8824",2495,3,5
