"","X1_test","X2_test","Y_test"
"1407",1291,161,1
"1408",1291,361,4
"1409",1291,103,5
"1410",1291,9,5
"1411",2206,35,3
"1412",2206,15,5
"1413",2206,80,5
"1414",2206,104,3
"1415",952,367,5
"1416",952,196,5
"1417",952,292,5
"1418",300,336,4
"1419",169,276,3
"1420",169,17,5
"1421",169,22,5
"1422",2601,547,5
"1423",2601,411,1
"1424",2601,190,5
"1425",2601,743,5
"1426",2601,799,5
"1427",1251,79,5
"1428",1251,56,5
"1429",1251,59,5
"1430",1251,886,5
"1431",1251,36,5
"1432",1864,746,3
"1433",2155,29,5
"1434",2155,31,5
"1435",2155,281,4
"1436",2155,34,5
"1437",2155,22,4
"1438",2155,845,5
"1439",1589,225,5
"1440",1589,399,5
"1441",1589,287,5
"1442",1589,69,5
"1443",1589,45,5
"1444",871,93,2
"1445",2465,332,5
"1446",2465,202,5
"1447",2465,184,5
"1448",2693,200,4
"1449",2693,292,5
"1450",2693,21,5
"1451",2693,4,5
"1452",2693,186,5
"1453",1904,963,5
"1454",1904,111,5
"1455",1904,46,5
"1456",1904,247,5
"1457",252,98,5
"1458",252,9,5
"1459",252,244,5
"1460",252,257,4
"1461",252,7,5
"1462",252,192,5
"1463",1749,117,4
"1464",1749,15,5
"1465",1749,667,3
"1466",1749,41,5
"1467",1749,6,5
"1468",1431,405,3
"1469",1431,58,4
"1470",1431,30,4
"1471",1431,1,3
"1472",603,295,3
"1473",603,206,3
"1474",603,292,4
"1475",603,805,3
"1476",603,306,3
"1477",1649,553,5
"1478",1649,265,5
"1479",423,244,1
"1480",423,43,5
"1481",423,602,5
"1482",423,9,5
"1483",802,27,5
"1484",802,125,5
"1485",802,79,5
"1486",802,9,5
"1487",2644,97,5
"1488",2644,30,5
"1489",766,86,5
"1490",766,98,3
"1491",766,196,4
"1492",766,4,5
"1493",766,47,4
"1494",766,624,5
"1495",766,525,4
"1496",1078,8,5
"1497",1078,3,5
"1498",1078,415,5
"1499",1078,898,5
"1500",1078,324,5
"1501",2356,172,4
"1502",2356,110,5
"1503",2356,35,3
"1504",1140,224,5
"1505",1140,9,5
"1506",1140,483,5
"1507",464,79,5
"1508",23,3,5
"1509",23,23,3
"1510",23,52,5
"1511",1197,125,5
"1512",1197,31,5
"1513",1197,15,5
"1514",1197,427,3
"1515",1197,257,3
"1516",954,361,5
"1517",954,237,5
"1518",954,52,2
"1519",954,2,5
"1520",954,902,5
"1521",998,470,5
"1522",998,287,5
"1523",998,125,5
"1524",2931,963,5
"1525",2931,12,3
"1526",2931,976,3
"1527",409,173,4
"1528",409,33,5
"1529",409,54,5
"1530",409,145,4
"1531",346,993,5
"1532",346,358,5
"1533",346,52,4
"1534",346,227,4
"1535",346,784,4
"1536",670,968,3
"1537",1151,437,5
"1538",1151,656,4
"1539",1151,56,5
"1540",1151,41,5
"1541",1030,559,4
"1542",1030,8,3
"1543",1030,6,4
"1544",1486,1,5
"1545",1262,690,4
"1546",1262,58,5
"1547",1262,9,5
"1548",90,160,5
"1549",90,582,4
"1550",472,968,3
"1551",472,77,2
"1552",472,1,5
"1553",472,8,4
"1554",2477,235,5
"1555",2477,751,4
"1556",2477,612,3
"1557",398,340,5
"1558",398,81,5
"1559",2172,8,1
"1560",2172,720,2
"1561",2172,30,5
"1562",2172,314,5
"1563",2172,368,4
"1564",2147,120,5
"1565",2147,598,5
"1566",2147,52,5
"1567",2147,308,5
"1568",2994,638,4
"1569",2994,968,2
"1570",2994,515,5
"1571",2994,481,4
"1572",2994,288,5
"1573",2994,812,5
"1574",2994,747,4
"1575",2994,233,5
"1576",2994,72,5
"1577",2994,563,5
"1578",2994,701,4
"1579",2994,514,5
"1580",1948,18,4
"1581",1948,36,5
"1582",1948,55,3
"1583",859,657,4
"1584",859,109,5
"1585",859,932,4
"1586",859,401,4
"1587",859,49,3
"1588",859,81,5
"1589",2036,828,4
"1590",2036,522,3
"1591",2036,930,3
"1592",2106,87,1
"1593",2106,64,2
"1594",2106,84,2
"1595",2106,12,3
"1596",2106,117,5
"1597",2676,116,3
"1598",2676,96,5
"1599",2676,279,4
"1600",2676,252,5
"1601",2751,26,4
"1602",2751,48,3
"1603",2751,967,4
"1604",2751,97,4
"1605",2751,3,5
"1606",2751,101,4
"1607",2751,98,2
"1608",787,160,5
"1609",787,3,5
"1610",787,4,5
"1611",711,213,5
"1612",711,19,5
"1613",711,526,5
"1614",2847,584,5
"1615",2847,151,5
"1616",2847,37,4
"1617",2847,99,5
"1618",2847,79,5
"1619",1962,292,4
"1620",1962,23,5
"1621",1962,398,5
"1622",1013,588,3
"1623",1013,144,4
"1624",1013,10,4
"1625",450,251,5
"1626",450,59,5
"1627",450,560,5
"1628",763,103,5
"1629",763,894,5
"1630",484,681,5
"1631",484,999,5
"1632",484,645,5
"1633",484,40,5
"1634",1490,6,5
"1635",1490,536,4
"1636",1490,499,5
"1637",1450,75,5
"1638",1450,847,3
"1639",1450,34,5
"1640",1450,463,5
"1641",2875,731,1
"1642",2875,583,5
"1643",2875,786,4
"1644",391,123,5
"1645",391,319,5
"1646",391,137,4
"1647",1840,424,4
"1648",1840,398,4
"1649",1840,36,5
"1650",1840,2,5
"1651",958,947,3
"1652",958,174,3
"1653",958,930,3
"1654",958,571,4
"1655",2556,94,5
"1656",2556,585,5
"1657",2235,200,3
"1658",2235,721,5
"1659",73,9,4
"1660",2609,24,5
"1661",2609,23,5
"1662",2609,242,5
"1663",2609,107,5
"1664",2609,219,3
"1665",2590,605,5
"1666",1417,69,5
"1667",1417,380,5
"1668",1417,36,5
"1669",2363,15,5
"1670",816,175,4
"1671",260,196,4
"1672",260,191,5
"1673",260,126,5
"1674",547,814,5
"1675",547,326,5
"1676",2084,392,5
"1677",2084,929,5
"1678",2084,262,4
"1679",2084,311,2
"1680",2084,15,5
"1681",2084,39,2
"1682",1452,39,4
"1683",1452,460,4
"1684",203,69,5
"1685",212,117,4
"1686",212,344,3
"1687",212,2,4
"1688",212,47,2
"1689",212,486,3
"1690",276,103,3
"1691",276,275,4
"1692",276,609,1
"1693",276,260,4
"1694",276,281,4
"1695",1482,636,1
"1696",1482,505,3
"1697",1482,100,5
"1698",1482,863,5
"1699",1482,392,5
"1700",1482,244,1
"1701",1482,110,5
"1702",1482,583,5
"1703",1482,142,5
"1704",1731,968,3
"1705",1731,771,5
"1706",1731,876,3
"1707",1731,974,4
"1708",1731,607,4
"1709",1731,770,3
"1710",1731,761,5
"1711",81,357,3
"1712",81,145,5
"1713",581,200,5
"1714",658,620,5
"1715",658,38,5
"1716",658,14,5
"1717",1171,52,5
"1718",1171,39,4
"1719",1171,112,5
"1720",2690,957,1
"1721",2690,362,3
"1722",2690,825,5
"1723",2690,756,5
"1724",2690,829,4
"1725",1011,129,1
"1726",1011,682,5
"1727",1011,44,5
"1728",1011,116,5
"1729",1011,579,5
"1730",1011,983,5
"1731",1011,235,5
"1732",911,845,5
"1733",911,37,5
"1734",633,67,4
"1735",633,368,5
"1736",633,592,4
"1737",2686,206,5
"1738",2686,30,5
"1739",2686,451,5
"1740",1642,930,4
"1741",1642,319,5
"1742",2963,646,1
"1743",2963,593,2
"1744",2963,481,5
"1745",2963,126,1
"1746",2963,60,2
"1747",1812,337,5
"1748",1812,955,5
"1749",1812,776,4
"1750",89,163,2
"1751",89,126,3
"1752",1679,428,5
"1753",1679,226,4
"1754",1679,771,4
"1755",1679,941,4
"1756",1295,867,4
"1757",1295,656,5
"1758",2184,117,4
"1759",2184,58,5
"1760",2184,2,4
"1761",2184,528,5
"1762",2557,45,5
"1763",2557,1,4
"1764",1980,933,4
"1765",1980,383,5
"1766",544,301,4
"1767",544,537,3
"1768",544,908,5
"1769",544,235,4
"1770",823,491,5
"1771",823,41,4
"1772",1655,66,5
"1773",1655,486,4
"1774",1655,152,4
"1775",895,145,4
"1776",895,371,5
"1777",1128,928,4
"1778",1128,556,4
"1779",1128,115,4
"1780",2996,288,4
"1781",2996,356,5
"1782",2996,145,5
"1783",376,119,4
"1784",376,14,3
"1785",376,495,4
"1786",1793,9,5
"1787",1793,145,3
"1788",665,888,3
"1789",665,444,4
"1790",1718,3,5
"1791",1718,71,5
"1792",1718,278,5
"1793",1718,257,2
"1794",2761,63,5
"1795",2761,310,5
"1796",2761,260,5
"1797",2761,281,5
"1798",2761,1,4
"1799",274,52,5
"1800",274,35,4
"1801",274,368,5
"1802",274,80,5
"1803",885,640,5
"1804",885,70,5
"1805",885,150,3
"1806",885,14,5
"1807",2398,27,5
"1808",468,721,5
"1809",1788,111,5
"1810",1788,175,5
"1811",1788,89,1
"1812",1788,76,5
"1813",1788,243,5
"1814",1788,273,5
"1815",1788,902,5
"1816",1739,789,4
"1817",1739,145,5
"1818",1739,643,4
"1819",760,134,4
"1820",760,42,5
"1821",760,43,5
"1822",760,399,5
"1823",760,950,5
"1824",760,368,4
"1825",1393,8,5
"1826",1036,44,4
"1827",1036,79,4
"1828",1036,59,5
"1829",1036,69,5
"1830",1194,196,3
"1831",1194,9,5
"1832",1194,59,5
"1833",915,96,5
"1834",915,70,3
"1835",915,76,5
"1836",915,2,4
"1837",2204,636,3
"1838",2720,295,2
"1839",2720,84,5
"1840",2720,927,1
"1841",2304,657,5
"1842",2304,15,5
"1843",2304,683,5
"1844",1789,94,5
"1845",1789,31,4
"1846",853,26,5
"1847",745,211,2
"1848",745,273,3
"1849",745,615,4
"1850",1671,930,3
"1851",1671,492,2
"1852",1671,281,5
"1853",1496,419,4
"1854",1496,465,4
"1855",1496,455,4
"1856",1496,840,3
"1857",1496,712,3
"1858",1858,459,5
"1859",548,533,4
"1860",1401,313,5
"1861",1401,4,5
"1862",1401,31,5
"1863",1401,1,5
"1864",1401,552,5
"1865",1401,7,5
"1866",1401,891,5
"1867",1866,144,5
"1868",1866,54,5
"1869",2840,73,5
"1870",2840,46,5
"1871",2840,10,5
"1872",2840,219,5
"1873",2840,552,4
"1874",2840,12,4
"1875",451,288,5
"1876",451,299,5
"1877",451,145,5
"1878",451,68,5
"1879",668,43,1
"1880",2849,515,5
"1881",2849,321,5
"1882",2849,771,5
"1883",2935,244,3
"1884",2935,355,3
"1885",2935,499,5
"1886",1974,387,3
"1887",1974,312,2
"1888",1974,928,2
"1889",1974,662,4
"1890",698,888,5
"1891",698,332,5
"1892",698,836,5
"1893",698,674,5
"1894",698,917,5
"1895",698,440,2
"1896",698,310,4
"1897",698,2,5
"1898",698,6,5
"1899",2192,598,5
"1900",2192,247,4
"1901",2192,44,5
"1902",2192,110,3
"1903",1554,3,4
"1904",1554,240,3
"1905",1554,444,3
"1906",1554,145,4
"1907",185,419,5
"1908",2,279,5
"1909",2,376,5
"1910",2,110,5
"1911",2,673,5
"1912",2,462,5
"1913",2560,800,3
"1914",2560,659,5
"1915",2560,335,4
"1916",2560,802,5
"1917",2560,462,5
"1918",1112,66,4
"1919",1112,420,5
"1920",1112,7,5
"1921",1112,368,4
"1922",1112,50,5
"1923",1112,372,4
"1924",530,494,4
"1925",513,103,1
"1926",513,492,3
"1927",513,211,5
"1928",513,686,3
"1929",513,413,5
"1930",513,111,5
"1931",2677,39,5
"1932",2677,150,5
"1933",1981,167,4
"1934",68,103,5
"1935",68,49,4
"1936",68,444,5
"1937",899,594,5
"1938",899,679,5
"1939",899,504,3
"1940",627,59,5
"1941",627,537,4
"1942",627,626,4
"1943",627,449,1
"1944",1440,370,5
"1945",1440,221,5
"1946",1440,110,5
"1947",1851,979,5
"1948",1851,3,3
"1949",1851,262,5
"1950",1463,277,5
"1951",1463,374,5
"1952",1463,15,5
"1953",1540,346,5
"1954",1540,179,4
"1955",1885,658,5
"1956",171,399,5
"1957",171,54,5
"1958",171,7,1
"1959",171,615,5
"1960",1940,314,5
"1961",1940,17,5
"1962",1940,117,5
"1963",1170,295,1
"1964",1170,125,3
"1965",1170,43,1
"1966",1170,116,5
"1967",1170,44,5
"1968",2231,699,5
"1969",2231,147,1
"1970",2231,779,1
"1971",2231,388,5
"1972",1785,855,1
"1973",1785,811,4
"1974",1785,3,5
"1975",1785,876,3
"1976",1785,403,3
"1977",1785,890,3
"1978",1785,443,4
"1979",1023,364,3
"1980",1023,574,5
"1981",2255,44,5
"1982",780,581,5
"1983",780,998,5
"1984",1467,12,4
"1985",1467,522,2
"1986",1467,103,4
"1987",1467,721,5
"1988",2783,905,3
"1989",2783,521,5
"1990",2783,583,5
"1991",2783,115,5
"1992",2783,368,5
"1993",2553,26,5
"1994",2553,33,5
"1995",2553,36,5
"1996",2553,9,5
"1997",2553,220,5
"1998",2553,316,5
"1999",1640,319,5
"2000",495,160,4
"2001",495,289,5
"2002",495,110,4
"2003",495,106,5
"2004",1617,137,5
"2005",1617,33,4
"2006",1416,195,5
"2007",1416,439,4
"2008",1416,70,2
"2009",1416,465,5
"2010",1416,933,2
"2011",1416,231,3
"2012",913,423,4
"2013",913,781,5
"2014",490,590,5
"2015",490,369,4
"2016",490,720,5
"2017",490,925,4
"2018",490,554,5
"2019",490,279,5
"2020",490,974,5
"2021",1620,15,5
"2022",1620,721,5
"2023",1316,158,5
"2024",1316,101,5
"2025",402,266,3
"2026",402,193,5
"2027",746,280,2
"2028",746,612,4
"2029",2432,143,2
"2030",2432,33,5
"2031",2432,9,5
"2032",2432,126,5
"2033",2842,526,4
"2034",2842,73,5
"2035",2842,9,2
"2036",2936,17,5
"2037",2936,161,5
"2038",2936,251,4
"2039",2936,100,5
"2040",2936,43,5
"2041",2936,116,4
"2042",2936,66,5
"2043",2936,2,5
"2044",2936,54,5
"2045",2936,8,4
"2046",1579,176,4
"2047",1579,744,4
"2048",1579,549,5
"2049",2284,419,4
"2050",2284,493,3
"2051",2284,93,4
"2052",2207,835,4
"2053",2207,56,5
"2054",1765,25,5
"2055",1765,481,3
"2056",1765,935,3
"2057",1765,906,3
"2058",1765,176,4
"2059",1765,977,3
"2060",2499,67,5
"2061",2499,477,5
"2062",2703,387,1
"2063",2703,823,5
"2064",1704,99,4
"2065",1704,36,5
"2066",1704,165,5
"2067",2086,771,1
"2068",2086,186,3
"2069",2086,125,5
"2070",2086,625,5
"2071",2086,582,5
"2072",2086,237,5
"2073",1426,635,5
"2074",1426,466,5
"2075",1426,332,5
"2076",1363,635,5
"2077",1363,109,4
"2078",1363,302,5
"2079",1363,104,4
"2080",113,102,5
"2081",486,2,4
"2082",486,656,4
"2083",486,59,4
"2084",486,145,4
"2085",486,69,4
"2086",238,11,1
"2087",238,393,5
"2088",574,70,2
"2089",574,4,5
"2090",2014,582,4
"2091",2014,286,4
"2092",2014,725,4
"2093",2014,72,4
"2094",2014,676,5
"2095",2014,156,5
"2096",1583,371,5
"2097",1583,182,5
"2098",1583,135,3
"2099",1093,201,5
"2100",1093,918,2
"2101",1093,252,5
"2102",1034,906,2
"2103",1034,191,2
"2104",1034,974,3
"2105",1034,384,4
"2106",2809,638,5
"2107",2809,578,4
"2108",2809,375,3
"2109",625,25,5
"2110",625,178,5
"2111",625,12,5
"2112",2475,40,5
"2113",2475,23,4
"2114",2475,104,5
"2115",2475,15,5
"2116",2475,247,5
"2117",2576,52,5
"2118",2576,91,4
"2119",686,415,5
"2120",686,715,4
"2121",686,293,4
"2122",2971,2,5
"2123",2971,239,5
"2124",2337,584,5
"2125",2337,58,5
"2126",2337,293,5
"2127",2337,103,5
"2128",1627,434,5
"2129",1627,438,5
"2130",1627,101,5
"2131",1907,32,5
"2132",1907,37,3
"2133",1907,6,5
"2134",1792,501,2
"2135",1792,645,4
"2136",1999,200,5
"2137",1999,454,4
"2138",560,22,5
"2139",560,70,4
"2140",560,767,4
"2141",1730,28,3
"2142",1894,120,4
"2143",1894,3,4
"2144",1894,186,5
"2145",1894,313,5
"2146",1894,15,5
"2147",257,56,5
"2148",257,146,5
"2149",257,815,5
"2150",257,720,5
"2151",1288,102,5
"2152",1288,731,5
"2153",1288,30,5
"2154",1288,2,5
"2155",1288,364,3
"2156",1288,201,5
"2157",1278,234,4
"2158",1278,530,5
"2159",1278,102,4
"2160",1278,87,5
"2161",1278,579,4
"2162",1278,965,4
"2163",1278,195,4
"2164",1206,248,4
"2165",1206,288,4
"2166",1206,24,4
"2167",1206,547,4
"2168",1206,599,2
"2169",2518,4,5
"2170",2518,157,5
"2171",1124,583,5
"2172",1124,389,5
"2173",199,999,5
"2174",199,471,1
"2175",199,311,1
"2176",2250,3,3
"2177",2250,62,2
"2178",1600,947,5
"2179",1600,338,5
"2180",2991,40,5
"2181",2991,59,5
"2182",2401,782,5
"2183",2401,356,5
"2184",2401,370,5
"2185",2401,351,4
"2186",2401,399,5
"2187",1268,255,3
"2188",1268,116,5
"2189",1268,681,4
"2190",2797,917,3
"2191",2797,62,4
"2192",2797,174,4
"2193",330,905,5
"2194",330,336,5
"2195",330,356,4
"2196",1674,4,5
"2197",1674,332,5
"2198",1674,258,5
"2199",1674,157,5
"2200",1674,955,5
"2201",1674,6,5
"2202",1674,388,5
"2203",1674,668,4
"2204",103,331,3
"2205",103,98,5
"2206",103,291,5
"2207",103,43,5
"2208",1047,76,5
"2209",1351,886,5
"2210",1494,590,5
"2211",1494,66,5
"2212",1494,562,5
"2213",1494,100,5
"2214",1494,2,5
"2215",1494,699,5
"2216",1494,15,5
"2217",900,391,4
"2218",900,1,4
"2219",900,54,4
"2220",2950,140,5
"2221",2950,843,5
"2222",2950,129,5
"2223",2950,564,2
"2224",137,920,4
"2225",137,847,2
"2226",137,663,4
"2227",1779,13,5
"2228",2242,948,5
"2229",2242,15,5
"2230",2242,259,5
"2231",2242,212,5
"2232",2558,611,4
"2233",2558,297,1
"2234",2558,579,2
"2235",2558,35,3
"2236",2558,673,3
"2237",602,365,2
"2238",602,11,1
"2239",358,347,5
"2240",358,166,5
"2241",358,137,5
"2242",1003,877,1
"2243",762,679,2
"2244",762,394,4
"2245",762,50,5
"2246",712,113,2
"2247",712,118,3
"2248",2776,610,2
"2249",2776,616,5
"2250",2776,759,4
"2251",2776,434,3
"2252",2776,373,3
"2253",2912,626,5
"2254",2912,582,4
"2255",2912,717,4
"2256",738,637,4
"2257",738,96,5
"2258",738,672,3
"2259",738,692,5
"2260",738,945,5
"2261",2739,615,5
"2262",2739,1,4
"2263",901,29,3
"2264",901,45,3
"2265",901,562,5
"2266",2077,262,5
"2267",2077,394,5
"2268",2077,22,4
"2269",2077,454,5
"2270",2077,705,5
"2271",2077,59,5
"2272",1050,135,5
"2273",1050,542,5
"2274",64,4,5
"2275",64,254,5
"2276",64,931,5
"2277",64,9,5
"2278",64,52,5
"2279",64,114,5
"2280",1149,450,5
"2281",1149,9,4
"2282",1046,352,3
"2283",1046,30,4
"2284",2130,61,5
"2285",2130,69,5
"2286",2130,835,5
"2287",2130,315,5
"2288",2130,46,4
"2289",2130,110,4
"2290",1263,276,4
"2291",1263,350,5
"2292",206,947,4
"2293",206,336,4
"2294",206,126,4
"2295",1587,77,4
"2296",1587,39,5
"2297",1587,110,4
"2298",1587,30,5
"2299",2646,942,2
"2300",2578,79,5
"2301",1429,974,3
"2302",1429,791,5
"2303",1337,626,5
"2304",1337,582,5
"2305",855,19,5
"2306",855,106,5
"2307",2983,508,5
"2308",2983,384,5
"2309",2983,373,5
"2310",2983,948,5
"2311",1485,590,5
"2312",1485,311,4
"2313",1485,588,5
"2314",1485,574,5
"2315",1485,2,5
"2316",1485,709,5
"2317",1485,240,4
"2318",552,1,4
"2319",552,37,5
"2320",552,96,5
"2321",552,210,5
"2322",552,14,5
"2323",552,77,5
"2324",2889,3,4
"2325",2889,22,5
"2326",2889,207,5
"2327",754,456,5
"2328",754,125,5
"2329",2953,80,5
"2330",2953,92,5
"2331",263,52,5
"2332",263,576,4
"2333",263,15,5
"2334",676,3,5
"2335",676,104,5
"2336",2033,295,4
"2337",2033,534,5
"2338",2269,23,5
"2339",2269,80,4
"2340",2970,885,5
"2341",2970,327,3
"2342",2970,191,2
"2343",2970,666,5
"2344",888,61,5
"2345",888,247,5
"2346",888,197,5
"2347",888,383,4
"2348",51,118,4
"2349",51,508,4
"2350",2800,230,2
"2351",1987,750,2
"2352",1987,686,3
"2353",1987,773,4
"2354",1987,612,4
"2355",1987,233,3
"2356",1987,657,3
"2357",1987,93,3
"2358",1987,409,3
"2359",1987,189,3
"2360",28,157,5
"2361",1759,444,3
"2362",2704,874,4
"2363",2704,265,5
"2364",2704,2,4
"2365",2704,384,5
"2366",2704,567,4
"2367",2462,49,3
"2368",2594,511,5
"2369",2594,163,3
"2370",2594,871,5
"2371",2594,231,5
"2372",2594,142,5
"2373",2594,73,4
"2374",1444,60,1
"2375",1444,475,3
"2376",1444,582,3
"2377",1444,443,4
"2378",1373,47,2
"2379",1373,146,5
"2380",1373,504,5
"2381",1373,239,5
"2382",2434,345,5
"2383",2434,161,2
"2384",2759,57,1
"2385",2759,14,5
"2386",2759,24,2
"2387",2759,53,1
"2388",2656,138,2
"2389",2656,1,5
"2390",2656,139,4
"2391",223,213,5
"2392",223,615,5
"2393",223,136,4
"2394",1982,318,1
"2395",1982,356,3
"2396",1982,47,2
"2397",1982,398,5
"2398",1982,479,5
"2399",1982,246,5
"2400",2701,66,5
"2401",2701,302,4
"2402",2701,20,1
"2403",2701,10,3
"2404",2701,12,3
"2405",2701,362,4
"2406",2701,100,4
"2407",2685,195,5
"2408",2685,1,2
"2409",2685,75,4
"2410",2685,118,5
"2411",1175,538,2
"2412",1175,54,4
"2413",2331,64,3
"2414",2331,273,5
"2415",2331,313,5
"2416",2331,112,5
"2417",127,61,5
"2418",127,74,5
"2419",127,9,4
"2420",2468,5,4
"2421",2468,64,5
"2422",2468,77,5
"2423",2468,73,5
"2424",2114,154,5
"2425",2413,420,5
"2426",1066,119,5
"2427",1066,188,3
"2428",1066,73,4
"2429",541,607,4
"2430",541,307,2
"2431",541,774,3
"2432",541,771,2
"2433",1609,885,5
"2434",1609,295,3
"2435",1609,351,3
"2436",1609,341,5
"2437",2787,370,5
"2438",2787,230,5
"2439",2787,802,5
"2440",2787,824,5
"2441",2546,15,5
"2442",2546,186,5
"2443",1220,64,5
"2444",1220,34,5
"2445",1220,784,5
"2446",1220,588,1
"2447",1220,73,3
"2448",2400,206,5
"2449",2400,71,3
"2450",2400,194,5
"2451",2400,161,5
"2452",2400,31,5
"2453",2400,356,5
"2454",2400,7,1
"2455",2400,17,5
"2456",2400,835,5
"2457",2400,251,5
"2458",2400,2,5
"2459",1449,920,5
"2460",2445,44,5
"2461",2445,79,5
"2462",2445,32,5
"2463",2445,781,4
"2464",39,861,5
"2465",39,391,5
"2466",39,454,5
"2467",39,4,5
"2468",39,537,5
"2469",39,624,2
"2470",39,252,5
"2471",39,56,5
"2472",39,115,5
"2473",707,638,5
"2474",707,3,5
"2475",707,120,5
"2476",2649,8,5
"2477",2649,831,3
"2478",2312,374,4
"2479",2312,525,1
"2480",2312,188,4
"2481",2312,23,4
"2482",2312,31,5
"2483",2312,8,3
"2484",1109,418,4
"2485",1109,747,5
"2486",1109,287,5
"2487",1109,35,5
"2488",2539,208,5
"2489",2539,132,5
"2490",2539,8,5
"2491",2341,64,4
"2492",2341,7,4
"2493",2341,8,4
"2494",2341,30,4
"2495",2341,79,4
"2496",462,43,5
"2497",2088,2,5
"2498",2088,32,5
"2499",192,234,1
"2500",588,74,5
"2501",1289,64,4
"2502",1289,428,5
"2503",1289,876,5
"2504",1289,4,5
"2505",1289,66,5
"2506",2191,734,1
"2507",2191,555,4
"2508",2469,61,4
"2509",2469,527,3
"2510",2469,230,3
"2511",2469,313,5
"2512",2469,60,3
"2513",2469,8,3
"2514",2469,562,5
"2515",421,21,5
"2516",421,569,5
"2517",421,152,5
"2518",421,2,5
"2519",1487,157,5
"2520",662,64,5
"2521",662,576,5
"2522",440,35,5
"2523",440,103,4
"2524",440,2,4
"2525",2555,60,5
"2526",2555,222,5
"2527",2555,125,5
"2528",514,332,4
"2529",514,920,1
"2530",1190,921,3
"2531",1190,991,4
"2532",1190,568,4
"2533",1190,120,5
"2534",1059,13,5
"2535",1059,172,5
"2536",1059,356,5
"2537",1531,527,1
"2538",1531,219,5
"2539",673,775,3
"2540",673,175,4
"2541",2442,266,4
"2542",2442,89,4
"2543",2442,75,3
"2544",592,997,5
"2545",592,4,5
"2546",592,955,5
"2547",301,21,4
"2548",2924,144,3
"2549",2924,525,3
"2550",2924,198,1
"2551",2924,34,5
"2552",2924,252,5
"2553",1137,831,3
"2554",1137,329,5
"2555",1137,297,5
"2556",715,96,4
"2557",503,932,5
"2558",503,257,5
"2559",2308,634,5
"2560",2308,22,4
"2561",2308,91,3
"2562",2308,19,5
"2563",455,25,5
"2564",455,303,5
"2565",931,3,5
"2566",931,15,5
"2567",931,8,5
"2568",485,312,5
"2569",485,332,5
"2570",485,485,3
"2571",8,677,4
"2572",8,42,1
"2573",844,123,4
"2574",844,947,5
"2575",844,161,4
"2576",1217,655,5
"2577",1613,161,3
"2578",1613,62,1
"2579",1613,795,4
"2580",2406,102,5
"2581",2406,52,4
"2582",2406,10,4
"2583",2406,301,5
"2584",2406,150,5
"2585",2998,56,3
"2586",774,126,4
"2587",774,176,3
"2588",774,99,4
"2589",774,176,3
"2590",2514,475,3
"2591",2514,31,5
"2592",2514,172,5
"2593",2162,351,1
"2594",2162,277,3
"2595",2162,117,5
"2596",2275,97,5
"2597",2275,213,3
"2598",2275,166,4
"2599",2275,43,5
"2600",2105,861,5
"2601",2105,37,5
"2602",1831,464,4
"2603",1831,11,3
"2604",1831,28,4
"2605",1831,478,1
"2606",1831,411,4
"2607",764,322,5
"2608",764,44,5
"2609",764,450,4
"2610",764,514,3
"2611",764,74,5
"2612",764,1,5
"2613",764,262,5
"2614",2076,594,1
"2615",2076,312,3
"2616",2076,566,1
"2617",2076,102,5
"2618",2076,152,5
"2619",2076,93,5
"2620",123,4,5
"2621",123,316,5
"2622",1159,828,4
"2623",1159,370,4
"2624",1260,138,5
"2625",1403,338,5
"2626",1403,222,5
"2627",1403,772,5
"2628",1403,773,4
"2629",1403,266,5
"2630",1403,69,5
"2631",1403,36,5
"2632",100,161,5
"2633",100,315,5
"2634",100,482,3
"2635",100,12,3
"2636",1255,70,5
"2637",1255,6,5
"2638",1469,910,5
"2639",1469,20,5
"2640",857,112,4
"2641",1870,161,4
"2642",1870,59,5
"2643",1870,9,4
"2644",1870,135,4
"2645",2163,3,5
"2646",2163,41,5
"2647",2709,429,4
"2648",2709,111,5
"2649",639,419,5
"2650",639,222,5
"2651",639,381,5
"2652",639,149,4
"2653",639,468,2
"2654",639,935,5
"2655",639,180,4
"2656",639,631,4
"2657",639,974,5
"2658",639,258,5
"2659",639,617,3
"2660",639,749,5
"2661",2833,962,4
"2662",2833,22,5
"2663",2833,645,3
"2664",2833,313,5
"2665",2833,221,3
"2666",2833,202,5
"2667",2833,92,5
"2668",2459,120,5
"2669",2459,963,5
"2670",2459,49,2
"2671",2459,715,5
"2672",1814,894,5
"2673",1814,889,4
"2674",1814,983,5
"2675",988,380,4
"2676",988,542,4
"2677",988,74,4
"2678",988,36,4
"2679",697,578,3
"2680",1364,478,4
"2681",1364,12,5
"2682",1364,545,4
"2683",1353,89,1
"2684",1209,710,1
"2685",1209,16,1
"2686",1209,759,2
"2687",1209,24,1
"2688",772,2,5
"2689",1097,10,5
"2690",2355,307,4
"2691",2355,515,3
"2692",2355,233,5
"2693",2355,408,5
"2694",2355,226,2
"2695",1371,471,1
"2696",1371,180,3
"2697",1371,126,3
"2698",2926,312,1
"2699",2926,395,1
"2700",2926,219,5
"2701",2926,17,1
"2702",2926,177,2
"2703",2926,4,5
"2704",2926,668,1
"2705",1905,952,5
"2706",1905,252,4
"2707",1905,157,4
"2708",2960,997,5
"2709",2960,804,5
"2710",2960,203,5
"2711",2960,378,4
"2712",2960,94,5
"2713",2960,914,5
