"","X1_train","X2_train","Y_train"
"7698",1483,596,5
"7699",1721,688,5
"7700",2922,358,2
"7701",1011,3,5
"7702",220,447,5
"7703",2615,549,3
"7704",2966,301,3
"7705",13,36,5
"7706",960,2,4
"7707",2849,275,5
"7708",451,99,5
"7709",730,616,2
"7710",676,301,4
"7711",1994,85,5
"7712",2408,366,3
"7713",500,996,5
"7714",2295,76,5
"7715",1239,420,5
"7716",740,2,5
"7717",1012,243,4
"7718",770,96,3
"7719",1359,5,5
"7720",1961,132,5
"7721",1402,32,4
"7722",2408,9,4
"7723",787,350,5
"7724",1993,7,3
"7725",1765,97,5
"7726",2102,544,5
"7727",969,125,5
"7728",2598,41,5
"7729",2255,494,3
"7730",2949,103,2
"7731",1353,201,5
"7732",530,2,3
"7733",2567,323,5
"7734",1880,46,5
"7735",703,36,5
"7736",2701,790,4
"7737",445,194,5
"7738",384,728,5
"7739",470,67,5
"7740",1200,223,5
"7741",888,20,5
"7742",30,385,4
"7743",1359,43,5
"7744",1270,70,4
"7745",1325,567,5
"7746",1940,102,5
"7747",1843,36,5
"7748",552,908,5
"7749",2475,242,5
"7750",756,833,5
"7751",1976,574,5
"7752",1352,611,2
"7753",1162,975,2
"7754",2326,19,5
"7755",1301,77,3
"7756",699,476,4
"7757",677,852,5
"7758",1929,356,5
"7759",2015,380,5
"7760",1227,89,1
"7761",1343,45,5
"7762",1861,893,2
"7763",1255,15,5
"7764",1741,151,5
"7765",2051,36,5
"7766",1967,36,5
"7767",444,44,5
"7768",2993,69,5
"7769",2329,281,5
"7770",2808,876,4
"7771",583,27,5
"7772",1314,291,2
"7773",754,456,5
"7774",253,93,1
"7775",2181,34,4
"7776",867,492,4
"7777",2245,50,4
"7778",2041,395,5
"7779",1877,192,3
"7780",2316,3,5
"7781",752,952,5
"7782",1708,350,5
"7783",1440,356,5
"7784",1807,275,4
"7785",2033,403,4
"7786",2377,53,5
"7787",1172,20,4
"7788",168,113,2
"7789",1764,367,5
"7790",1780,36,5
"7791",661,146,4
"7792",2380,285,5
"7793",2627,835,3
"7794",2663,518,5
"7795",589,392,5
"7796",933,11,4
"7797",1350,55,5
"7798",525,316,4
"7799",1535,44,5
"7800",1525,1,5
"7801",1,91,5
"7802",2757,135,3
"7803",1419,96,3
"7804",52,79,5
"7805",1811,95,5
"7806",2298,30,5
"7807",949,720,1
"7808",1188,536,1
"7809",2642,2,5
"7810",1381,183,4
"7811",2475,321,5
"7812",2480,334,5
"7813",2942,34,4
"7814",1238,399,4
"7815",62,104,5
"7816",2663,79,5
"7817",2060,773,4
"7818",2885,98,3
"7819",2365,79,5
"7820",355,12,5
"7821",1027,9,4
"7822",965,634,5
"7823",2948,80,5
"7824",2359,135,3
"7825",2142,31,5
"7826",2426,480,5
"7827",2444,3,5
"7828",979,262,5
"7829",237,196,5
"7830",332,3,5
"7831",1086,517,5
"7832",1629,1,5
"7833",325,605,5
"7834",251,134,5
"7835",2352,742,4
"7836",521,262,5
"7837",2744,33,4
"7838",45,4,4
"7839",2994,286,4
"7840",582,243,4
"7841",2671,44,5
"7842",2931,492,1
"7843",1893,681,4
"7844",2451,3,5
"7845",519,887,5
"7846",1645,224,5
"7847",2013,396,4
"7848",2401,481,5
"7849",59,161,4
"7850",760,343,5
"7851",2934,175,5
"7852",932,54,5
"7853",1363,659,5
"7854",727,7,4
"7855",1975,340,5
"7856",892,116,5
"7857",1736,356,4
"7858",1785,251,4
"7859",2437,157,5
"7860",751,25,5
"7861",2905,219,5
"7862",1920,451,4
"7863",1749,186,5
"7864",1626,52,5
"7865",530,874,5
"7866",392,37,5
"7867",2763,38,5
"7868",334,943,3
"7869",2623,30,4
"7870",1892,101,4
"7871",1416,124,2
"7872",915,1,5
"7873",938,362,2
"7874",708,34,5
"7875",377,56,3
"7876",2719,89,5
"7877",1302,337,5
"7878",2265,368,3
"7879",1951,455,5
"7880",48,63,4
"7881",1035,702,5
"7882",871,137,5
"7883",1921,67,5
"7884",2486,399,5
"7885",1218,10,4
"7886",909,3,4
"7887",2409,21,4
"7888",2782,146,3
"7889",2896,2,5
"7890",1510,17,5
"7891",2796,14,2
"7892",509,919,5
"7893",1871,213,3
"7894",1697,194,2
"7895",972,6,5
"7896",1254,176,1
"7897",778,164,5
"7898",2942,3,5
"7899",440,774,3
"7900",2837,115,5
"7901",561,60,3
"7902",216,362,4
"7903",2855,314,5
"7904",1084,22,1
"7905",2328,760,5
"7906",550,55,4
"7907",1640,46,5
"7908",2015,142,5
"7909",1340,182,4
"7910",804,208,4
"7911",2569,338,5
"7912",661,69,5
"7913",440,480,4
"7914",345,134,1
"7915",803,85,4
"7916",1453,314,5
"7917",531,160,5
"7918",2103,115,4
"7919",1325,183,5
"7920",1263,406,5
"7921",1217,40,5
"7922",1571,117,2
"7923",1743,30,3
"7924",2632,947,5
"7925",1970,223,5
"7926",2938,194,5
"7927",1993,184,5
"7928",1084,902,4
"7929",156,574,3
"7930",1531,27,3
"7931",901,402,3
"7932",1731,578,3
"7933",690,47,3
"7934",1349,172,5
"7935",2494,3,4
"7936",514,182,4
"7937",99,89,4
"7938",1564,881,4
"7939",2306,39,3
"7940",1452,169,4
"7941",1737,52,5
"7942",2990,59,5
"7943",2352,4,5
"7944",2389,670,3
"7945",2712,2,5
"7946",2855,4,4
"7947",1854,73,5
"7948",2860,136,5
"7949",2466,968,4
"7950",1669,494,4
"7951",1495,399,4
"7952",2703,217,5
"7953",2322,703,1
"7954",2529,906,5
"7955",1086,179,5
"7956",2303,338,5
"7957",540,91,3
"7958",2853,1,4
"7959",1394,182,5
"7960",737,30,5
"7961",2634,856,2
"7962",495,52,5
"7963",1517,36,5
"7964",2719,9,5
"7965",1234,10,4
"7966",1840,17,4
"7967",380,121,1
"7968",1052,11,5
"7969",1329,6,5
"7970",757,4,5
"7971",1647,52,4
"7972",2575,563,5
"7973",170,15,5
"7974",19,537,2
"7975",973,292,5
"7976",2537,889,5
"7977",2007,44,4
"7978",1946,140,3
"7979",2115,186,5
"7980",1956,22,5
"7981",2517,622,4
"7982",909,362,2
"7983",756,396,4
"7984",875,2,5
"7985",2871,100,5
"7986",1215,578,5
"7987",2259,930,3
"7988",169,20,5
"7989",629,298,1
"7990",177,45,3
"7991",998,243,5
"7992",2349,43,5
"7993",2071,369,4
"7994",1210,3,4
"7995",887,72,3
"7996",2135,213,2
"7997",585,267,1
"7998",2576,4,4
"7999",1718,821,5
"8000",613,631,4
"8001",1388,126,5
"8002",1983,882,3
"8003",1956,157,5
"8004",1968,146,2
"8005",791,287,5
"8006",1707,818,5
"8007",1870,22,5
"8008",630,336,5
"8009",1851,454,5
"8010",2249,8,5
"8011",935,615,5
"8012",1565,950,5
"8013",176,478,4
"8014",2033,452,4
"8015",2356,9,5
"8016",270,577,5
"8017",933,648,3
"8018",1221,80,5
"8019",1186,310,5
"8020",1863,30,5
"8021",1715,14,4
"8022",2713,870,5
"8023",62,364,3
"8024",1167,87,5
"8025",1340,693,5
"8026",1559,821,4
"8027",2359,70,3
"8028",1298,904,5
"8029",2058,2,5
"8030",934,428,5
"8031",549,604,5
"8032",866,582,4
"8033",2313,569,5
"8034",1006,89,5
"8035",2805,835,4
"8036",390,50,5
"8037",2911,615,5
"8038",2955,228,3
"8039",567,954,5
"8040",776,81,4
"8041",1694,104,5
"8042",2859,64,5
"8043",2577,332,5
"8044",2100,399,5
"8045",182,28,5
"8046",1282,19,5
"8047",1522,262,4
"8048",2582,208,4
"8049",2753,160,4
"8050",2135,76,4
"8051",2853,157,5
"8052",1774,825,2
"8053",2259,351,3
"8054",1431,9,5
"8055",1817,219,3
"8056",2835,60,5
"8057",2103,739,4
"8058",604,465,5
"8059",210,21,4
"8060",704,75,4
"8061",2864,93,3
"8062",1819,219,5
"8063",1180,621,5
"8064",1573,186,5
"8065",2546,193,1
"8066",237,27,5
"8067",149,172,1
"8068",2581,64,5
"8069",464,80,4
"8070",1922,302,3
"8071",2536,373,5
"8072",2835,7,4
"8073",2983,614,5
"8074",2023,835,4
"8075",309,1,2
"8076",2680,59,5
"8077",2331,29,4
"8078",2602,562,5
"8079",1388,404,3
"8080",2561,284,3
"8081",2822,43,5
"8082",841,3,2
"8083",933,582,4
"8084",2710,284,5
"8085",2524,314,5
"8086",2879,79,4
"8087",2441,76,5
"8088",1635,308,5
"8089",2390,250,2
"8090",1518,676,4
"8091",1356,200,5
"8092",1022,55,4
"8093",883,9,4
"8094",1271,14,4
"8095",1812,75,5
"8096",250,250,5
"8097",1696,941,4
"8098",390,33,5
"8099",1397,6,5
"8100",1360,69,5
"8101",1369,556,5
"8102",2191,811,5
"8103",81,19,5
"8104",778,33,5
"8105",1150,293,4
"8106",1529,191,1
"8107",2812,705,3
"8108",2790,180,2
"8109",1234,100,4
"8110",83,116,3
"8111",2043,23,5
"8112",1255,152,4
"8113",1367,69,4
"8114",2331,2,5
"8115",2983,32,5
"8116",85,815,4
"8117",525,70,4
"8118",1098,6,5
"8119",320,451,2
"8120",1712,50,5
"8121",2159,32,5
"8122",2869,39,3
"8123",2319,350,5
"8124",459,310,5
"8125",1427,77,4
"8126",1686,9,4
"8127",182,925,3
"8128",492,531,5
"8129",1501,37,4
"8130",931,243,5
"8131",259,416,5
"8132",516,14,3
"8133",2874,336,4
"8134",1471,427,5
"8135",1592,147,5
"8136",1152,33,4
"8137",1877,153,1
"8138",654,33,5
"8139",1555,281,5
"8140",2055,519,5
"8141",970,186,5
"8142",1812,19,5
"8143",2475,930,4
"8144",1796,77,3
"8145",1105,52,4
"8146",1749,8,3
"8147",2840,42,5
"8148",1506,174,2
"8149",278,160,5
"8150",2187,35,5
"8151",1714,804,3
"8152",442,223,5
"8153",1143,605,5
"8154",2185,331,3
"8155",906,9,4
"8156",1732,92,5
"8157",1271,7,4
"8158",1621,89,5
"8159",911,201,5
"8160",1963,33,5
"8161",2521,1,5
"8162",403,24,4
"8163",134,84,5
"8164",1054,113,2
"8165",1500,399,5
"8166",1659,645,2
"8167",2847,8,5
"8168",49,121,3
"8169",1775,21,4
"8170",786,128,3
"8171",2802,817,5
"8172",1178,890,4
"8173",2468,176,2
"8174",880,988,4
"8175",2980,96,5
"8176",2587,748,5
"8177",2708,918,5
"8178",99,384,4
"8179",2259,7,3
"8180",184,515,3
"8181",1160,397,5
"8182",1868,3,5
"8183",105,359,4
"8184",1184,54,5
"8185",1272,76,5
"8186",738,324,4
"8187",2862,357,4
"8188",2623,3,5
"8189",2584,202,5
"8190",898,405,4
"8191",25,875,3
"8192",1453,877,3
"8193",73,37,5
"8194",1684,29,5
"8195",487,117,5
"8196",2063,97,4
"8197",1671,251,4
"8198",1262,366,4
"8199",259,99,5
"8200",1419,331,3
"8201",2514,21,5
"8202",74,578,4
"8203",676,53,5
"8204",1687,790,4
"8205",764,514,3
"8206",2122,99,4
"8207",2280,660,3
"8208",981,138,3
"8209",662,25,5
"8210",845,7,4
"8211",2469,135,5
"8212",1217,70,4
"8213",161,357,5
"8214",1492,221,4
"8215",1264,145,2
"8216",2288,4,5
"8217",1071,33,5
"8218",531,550,3
"8219",1227,979,4
"8220",327,443,4
"8221",2553,111,5
"8222",2500,154,2
"8223",616,587,5
"8224",778,3,4
"8225",1845,163,3
"8226",2377,662,3
"8227",131,3,5
"8228",2729,25,5
"8229",2631,105,5
"8230",1492,605,5
"8231",26,8,1
"8232",2993,22,5
"8233",2523,354,3
"8234",2358,366,4
"8235",737,475,1
"8236",2281,869,2
"8237",1498,602,5
"8238",198,145,5
"8239",699,36,4
"8240",1943,480,2
"8241",1154,1,5
"8242",147,950,5
"8243",1673,201,5
"8244",22,639,4
"8245",950,219,3
"8246",2768,351,1
"8247",896,659,5
"8248",1018,638,5
"8249",2058,163,5
"8250",657,38,1
"8251",2941,126,5
"8252",251,963,5
"8253",214,415,5
"8254",2039,191,2
"8255",552,306,5
"8256",1114,14,1
"8257",2362,116,3
"8258",1914,422,5
"8259",1257,79,5
"8260",2197,322,2
"8261",2283,631,3
"8262",1556,138,5
"8263",2063,488,2
"8264",1006,8,3
"8265",333,496,5
"8266",2277,319,4
"8267",235,111,4
"8268",1899,7,3
"8269",671,301,4
"8270",72,480,4
"8271",2960,772,5
"8272",1497,526,4
"8273",2827,307,5
"8274",1077,66,3
"8275",1243,720,3
"8276",2530,572,4
"8277",2515,634,1
"8278",1389,877,5
"8279",2398,22,4
"8280",2647,6,5
"8281",2,70,5
"8282",197,374,5
"8283",1593,287,5
"8284",1515,362,5
"8285",2017,70,2
"8286",2705,802,5
"8287",542,232,5
"8288",470,50,5
"8289",449,118,5
"8290",2391,89,3
"8291",2846,28,3
"8292",784,970,4
"8293",2722,31,5
"8294",2870,139,3
"8295",2829,111,2
"8296",1064,380,5
"8297",517,438,5
"8298",1717,76,5
"8299",1321,58,5
"8300",2333,174,4
"8301",997,287,4
"8302",949,651,4
"8303",730,116,5
"8304",2634,250,2
"8305",870,907,3
"8306",2526,395,4
"8307",1368,471,3
"8308",260,64,4
"8309",1122,47,4
"8310",1169,40,5
"8311",886,120,5
"8312",2728,682,2
"8313",1452,95,4
"8314",2036,284,5
"8315",194,50,5
"8316",2787,175,5
"8317",2187,85,5
"8318",365,492,5
"8319",2663,117,5
"8320",1226,66,5
"8321",1211,149,5
"8322",2952,701,5
"8323",805,688,5
"8324",1590,266,5
"8325",2392,19,5
"8326",2914,58,5
"8327",1911,549,4
"8328",2711,364,5
"8329",93,108,5
"8330",2940,112,3
"8331",1254,799,5
"8332",1537,2,5
"8333",345,545,5
"8334",1066,295,3
"8335",1585,945,5
"8336",658,729,5
"8337",665,60,1
"8338",812,1,5
"8339",510,27,4
"8340",2669,324,5
"8341",419,115,5
"8342",1524,79,5
"8343",1666,28,3
"8344",1184,183,5
"8345",760,71,4
"8346",828,123,4
"8347",448,50,4
"8348",2915,99,5
"8349",479,45,4
"8350",194,827,4
"8351",1611,89,5
"8352",483,45,4
"8353",1685,400,5
"8354",879,888,5
"8355",2636,681,4
"8356",591,182,5
"8357",223,220,5
"8358",2627,458,5
"8359",416,950,3
"8360",2628,69,5
"8361",1172,20,4
"8362",76,4,5
"8363",1508,72,4
"8364",1885,930,4
"8365",325,273,5
"8366",357,2,5
"8367",1560,183,5
"8368",2889,571,3
"8369",968,276,4
"8370",2763,2,4
"8371",2607,139,3
"8372",257,4,5
"8373",822,947,4
"8374",1845,740,1
"8375",1939,10,4
"8376",2833,111,4
"8377",1894,100,5
"8378",2672,76,5
"8379",2456,895,4
"8380",2005,3,5
"8381",2521,286,5
"8382",1915,990,5
"8383",1855,266,5
"8384",18,36,5
"8385",2038,152,2
"8386",15,745,5
"8387",2755,695,5
"8388",2714,91,5
"8389",2457,751,5
"8390",2100,33,5
"8391",864,75,5
"8392",2825,444,3
"8393",2121,157,5
"8394",736,30,5
"8395",476,119,4
"8396",1950,288,1
"8397",2704,197,5
"8398",1428,173,3
"8399",219,374,4
"8400",2294,763,5
"8401",196,395,4
"8402",183,340,3
"8403",732,201,5
"8404",2106,121,1
"8405",2720,338,5
"8406",2544,260,4
"8407",2640,6,5
"8408",2051,211,5
"8409",2706,928,4
"8410",971,42,4
"8411",2377,48,4
"8412",2079,89,5
"8413",1311,52,4
"8414",331,118,5
"8415",2820,802,4
"8416",2154,132,3
"8417",2574,821,3
"8418",2008,98,5
"8419",1539,115,5
"8420",1208,275,5
"8421",2514,651,5
"8422",1576,382,4
"8423",2028,301,4
"8424",1080,183,5
"8425",111,668,2
"8426",2480,717,4
"8427",2395,126,4
"8428",2199,835,3
"8429",2549,63,5
"8430",1801,46,5
"8431",1875,132,3
"8432",1885,18,4
"8433",981,248,5
"8434",1934,890,5
"8435",95,451,3
"8436",1462,156,3
"8437",1000,103,3
"8438",1921,332,5
"8439",578,14,3
"8440",248,506,5
"8441",1488,194,5
"8442",2014,21,4
"8443",2601,881,3
"8444",161,111,5
"8445",2047,22,5
"8446",2149,454,3
"8447",235,194,4
"8448",535,581,5
"8449",2842,7,4
"8450",465,947,3
"8451",19,332,4
"8452",436,145,3
"8453",317,481,4
"8454",1226,14,4
"8455",2983,664,5
"8456",324,893,2
"8457",664,952,5
"8458",1616,480,5
"8459",2476,822,4
"8460",660,565,5
"8461",470,12,5
"8462",659,51,5
"8463",964,257,5
"8464",266,196,4
"8465",540,321,5
"8466",826,44,5
"8467",2522,863,4
"8468",2626,91,5
"8469",1083,438,5
"8470",694,266,5
"8471",1657,99,5
"8472",2763,971,3
"8473",1693,827,4
"8474",2247,208,3
"8475",692,95,4
"8476",859,89,3
"8477",2522,75,5
"8478",1421,186,4
"8479",337,85,5
"8480",2893,793,3
"8481",1064,886,5
"8482",816,278,3
"8483",1909,488,3
"8484",1909,615,5
"8485",1499,65,5
"8486",1955,44,4
"8487",2216,90,5
"8488",478,190,3
"8489",629,349,1
"8490",240,357,5
"8491",831,403,5
"8492",1062,119,4
"8493",1138,49,5
"8494",441,36,5
"8495",2207,3,5
"8496",2974,30,5
"8497",1502,538,3
"8498",1419,266,5
"8499",2091,58,5
"8500",1158,2,4
"8501",1468,25,5
"8502",2195,115,4
"8503",164,160,5
"8504",433,68,5
"8505",1881,34,5
"8506",1012,231,3
"8507",698,51,5
"8508",2667,3,5
"8509",989,41,5
"8510",916,52,3
"8511",2808,713,5
"8512",2476,166,3
"8513",2400,49,2
"8514",2191,64,5
"8515",449,380,4
"8516",466,399,5
"8517",2259,43,5
"8518",2245,789,3
"8519",1687,214,4
"8520",1830,183,5
"8521",1883,362,3
"8522",990,10,4
"8523",2920,888,5
"8524",1612,157,3
"8525",1378,651,3
"8526",2920,32,5
"8527",2769,978,5
"8528",1426,253,5
"8529",885,515,5
"8530",1274,125,4
"8531",938,281,5
"8532",1738,14,4
"8533",2896,69,5
"8534",1191,382,3
"8535",670,725,4
"8536",2816,27,4
"8537",2090,49,5
"8538",359,182,5
"8539",366,758,5
"8540",447,920,3
"8541",694,65,4
"8542",2527,8,4
"8543",99,118,3
"8544",948,66,4
"8545",2236,24,5
"8546",2668,265,5
"8547",789,85,5
"8548",1363,159,5
"8549",2496,368,4
"8550",777,983,5
"8551",1586,208,4
"8552",508,109,4
"8553",535,10,3
"8554",1887,32,5
"8555",1050,14,4
"8556",1427,347,4
"8557",2146,192,5
"8558",1865,75,5
"8559",2644,233,5
"8560",2436,104,4
"8561",195,63,5
"8562",556,19,5
"8563",1323,235,5
"8564",2653,44,5
"8565",1374,501,1
"8566",1841,423,5
"8567",2710,175,5
"8568",40,566,1
"8569",1213,957,2
"8570",1042,605,4
"8571",588,186,5
"8572",1944,402,5
"8573",1322,45,5
"8574",1818,105,4
"8575",692,681,1
"8576",387,786,3
"8577",707,274,5
"8578",2169,145,4
"8579",2984,538,5
"8580",1380,508,4
"8581",2417,265,5
"8582",1682,292,5
"8583",2205,141,3
"8584",933,327,3
"8585",2018,87,3
"8586",2077,373,5
"8587",459,201,5
"8588",2587,53,5
"8589",2457,621,5
"8590",2309,20,5
"8591",300,354,5
"8592",459,809,5
"8593",2896,89,5
"8594",465,25,4
"8595",652,340,4
"8596",1541,183,4
"8597",1770,308,5
"8598",837,775,5
"8599",2144,3,5
"8600",996,988,5
"8601",2801,552,3
"8602",1857,203,2
"8603",1185,836,5
"8604",2644,1,2
"8605",935,75,3
"8606",1385,416,5
"8607",2379,21,4
"8608",981,726,4
"8609",2628,194,5
"8610",1979,75,4
"8611",2982,61,5
"8612",1825,6,5
"8613",1738,14,4
"8614",1900,243,5
"8615",400,607,5
"8616",2425,344,3
"8617",1327,106,5
"8618",1269,25,4
"8619",1882,640,5
"8620",352,85,5
"8621",2212,715,5
"8622",2477,933,5
"8623",1547,191,1
"8624",1235,1,5
"8625",1119,9,4
"8626",947,101,5
"8627",2805,4,5
"8628",1807,542,5
"8629",2645,266,5
"8630",2620,878,5
"8631",1035,69,5
"8632",2666,42,3
"8633",243,698,5
"8634",1173,35,5
"8635",2534,854,5
"8636",1782,338,2
"8637",2556,373,5
"8638",746,60,2
"8639",345,815,5
"8640",1039,36,5
"8641",735,39,4
"8642",816,706,4
"8643",2321,39,5
"8644",1240,150,4
"8645",2714,309,5
"8646",199,180,5
"8647",890,47,1
"8648",1773,34,5
"8649",1207,61,4
"8650",2104,72,1
"8651",390,134,3
"8652",1151,52,5
"8653",839,110,3
"8654",2815,94,5
"8655",857,64,5
"8656",2653,3,5
"8657",724,688,1
"8658",320,512,4
"8659",637,780,4
"8660",2193,451,5
"8661",405,762,4
"8662",74,471,1
"8663",620,186,5
"8664",2159,394,3
"8665",295,3,5
"8666",2980,8,5
"8667",2960,920,4
"8668",2478,15,5
"8669",1103,379,5
"8670",2831,64,3
"8671",1940,8,5
"8672",811,174,5
"8673",2486,79,3
"8674",518,71,4
"8675",2045,191,3
"8676",875,8,4
"8677",1094,526,4
"8678",2857,243,5
"8679",2340,365,2
"8680",2590,310,5
"8681",1159,504,5
"8682",345,92,5
"8683",1012,157,4
"8684",1502,440,5
"8685",1966,413,1
"8686",297,369,4
"8687",1147,39,4
"8688",2761,138,3
"8689",2470,983,5
"8690",2588,651,2
"8691",480,245,4
"8692",1814,17,5
"8693",1919,41,5
"8694",1661,383,5
"8695",374,747,4
"8696",792,66,5
"8697",417,23,1
"8698",2771,137,5
"8699",1664,36,5
"8700",260,499,5
"8701",337,59,5
"8702",1727,54,4
"8703",1314,367,5
"8704",1921,137,5
"8705",656,61,5
"8706",1914,740,5
"8707",182,174,4
"8708",166,874,4
"8709",1589,86,5
"8710",2967,526,3
"8711",867,80,5
"8712",435,76,5
"8713",1846,316,4
"8714",2632,96,1
"8715",1701,205,5
"8716",1580,49,2
"8717",2397,416,4
"8718",1159,52,2
"8719",638,107,5
"8720",357,391,4
"8721",877,915,5
"8722",1368,66,5
"8723",680,68,5
"8724",2802,292,5
"8725",1309,408,5
"8726",1309,39,5
"8727",2505,930,5
"8728",2400,243,1
"8729",52,438,5
"8730",1242,89,5
"8731",1741,110,4
"8732",1183,468,4
"8733",177,175,5
"8734",252,242,5
"8735",1239,371,5
"8736",377,265,5
"8737",2061,69,5
"8738",974,50,4
"8739",2758,39,3
"8740",686,314,4
"8741",1494,59,5
"8742",2417,43,4
"8743",1458,33,4
"8744",2727,186,5
"8745",2543,785,4
"8746",389,860,5
"8747",1081,3,5
"8748",229,542,5
"8749",986,518,5
"8750",92,391,4
"8751",2768,36,5
"8752",1230,36,5
"8753",1063,1,3
"8754",1841,157,5
"8755",1982,26,2
"8756",214,316,5
"8757",424,1,4
"8758",1969,291,3
"8759",2546,19,5
"8760",1452,138,4
"8761",2431,352,5
"8762",1379,226,1
"8763",2608,577,5
"8764",442,100,5
"8765",188,9,5
"8766",2139,627,5
"8767",1895,4,5
"8768",831,32,5
"8769",923,179,4
"8770",1684,313,4
"8771",2691,5,5
"8772",2183,73,5
"8773",506,106,5
"8774",1759,146,3
"8775",2268,29,5
"8776",2549,12,3
"8777",17,106,5
"8778",1287,695,3
"8779",2677,347,5
"8780",2634,252,5
"8781",743,668,5
"8782",2753,213,4
"8783",348,98,3
"8784",598,522,3
"8785",2178,27,5
"8786",2367,278,5
"8787",2154,174,3
"8788",1532,119,2
"8789",237,48,5
"8790",1227,877,3
"8791",2247,340,4
"8792",118,69,5
"8793",803,10,4
"8794",2865,41,3
"8795",1702,117,1
"8796",2884,8,4
"8797",906,46,4
"8798",404,6,5
"8799",2168,91,4
"8800",1559,134,1
"8801",410,127,5
"8802",291,9,5
"8803",472,6,5
"8804",2254,37,3
"8805",791,102,5
"8806",140,80,2
"8807",169,36,5
"8808",953,197,5
"8809",700,707,5
"8810",1618,45,5
"8811",1037,16,3
"8812",732,43,5
"8813",2426,76,3
"8814",2433,591,5
"8815",2927,485,4
"8816",2981,646,3
"8817",1323,40,5
"8818",1626,358,1
"8819",1549,160,5
"8820",200,311,2
"8821",1774,501,1
"8822",1833,877,3
"8823",1789,79,4
"8824",682,39,5
"8825",1765,152,3
"8826",2703,183,5
"8827",1119,182,5
"8828",1089,178,5
"8829",962,217,4
"8830",2368,32,5
"8831",1994,131,5
"8832",2472,115,5
"8833",112,473,5
"8834",2665,307,4
"8835",1944,60,5
"8836",2506,243,5
"8837",2619,306,5
"8838",2628,963,5
"8839",974,44,3
"8840",1242,823,5
"8841",494,1,5
"8842",1070,937,4
"8843",2346,703,3
"8844",1448,410,5
"8845",516,739,5
"8846",1588,182,5
"8847",1613,338,3
"8848",1942,59,5
"8849",2782,7,3
"8850",1744,196,3
"8851",1168,56,4
"8852",311,928,5
"8853",1551,92,1
"8854",1221,352,4
"8855",84,358,2
"8856",2458,319,5
"8857",1832,394,3
"8858",2877,824,5
"8859",2747,52,5
"8860",2089,97,5
"8861",246,230,4
"8862",1498,877,5
"8863",2732,313,5
"8864",2689,320,3
"8865",27,918,3
"8866",122,220,5
"8867",1850,649,3
"8868",721,192,5
"8869",267,106,4
"8870",2610,1,4
"8871",963,12,4
"8872",2851,466,4
"8873",2870,992,2
"8874",482,109,5
"8875",2386,76,4
"8876",2027,43,5
"8877",5,108,5
"8878",2663,156,3
"8879",1676,44,5
"8880",1263,279,5
"8881",2015,715,1
"8882",189,512,4
"8883",2949,80,5
"8884",1110,379,5
"8885",172,110,3
"8886",2915,188,5
"8887",2460,1,5
"8888",1571,198,1
"8889",1409,874,5
"8890",945,364,5
"8891",58,609,1
"8892",2275,183,5
"8893",54,48,3
"8894",2171,368,2
"8895",724,821,5
"8896",1450,720,5
"8897",1838,240,5
"8898",1256,15,5
"8899",1154,132,3
"8900",1335,3,5
"8901",101,3,5
"8902",2749,207,5
"8903",1756,15,5
"8904",297,875,5
"8905",1479,194,4
"8906",309,963,5
"8907",186,37,4
"8908",1360,15,5
"8909",1791,53,5
"8910",1034,381,3
"8911",2216,100,5
"8912",2648,76,5
"8913",1496,699,2
"8914",1284,230,5
"8915",4,36,5
"8916",619,98,4
"8917",2545,138,5
"8918",492,279,3
"8919",2005,366,2
"8920",629,42,1
"8921",1768,789,5
"8922",1570,63,5
"8923",1801,243,4
"8924",734,453,5
"8925",973,357,5
"8926",2307,79,5
"8927",2367,79,5
"8928",407,440,4
"8929",2453,646,2
"8930",1672,137,5
"8931",905,113,5
"8932",1443,767,3
"8933",1750,1,5
"8934",1898,274,5
"8935",52,91,5
"8936",202,329,3
"8937",1393,21,5
"8938",2821,33,5
"8939",2464,234,4
"8940",437,27,4
"8941",109,549,5
"8942",2629,523,5
"8943",1519,46,5
"8944",1295,787,5
"8945",2929,302,5
"8946",772,1,5
"8947",1748,715,4
"8948",834,213,4
"8949",1744,75,3
"8950",829,191,3
"8951",1054,576,5
"8952",2055,58,5
"8953",2466,135,5
"8954",2503,116,4
"8955",2313,301,5
"8956",1361,559,5
"8957",2423,178,4
"8958",2758,39,3
"8959",2313,69,5
"8960",2874,8,5
"8961",383,75,4
"8962",1401,562,5
"8963",2248,767,2
"8964",2919,950,4
"8965",223,293,4
"8966",1254,22,4
"8967",1780,463,5
"8968",139,54,3
"8969",1747,44,5
"8970",673,27,4
"8971",955,36,5
"8972",980,834,5
"8973",404,315,5
"8974",774,240,2
"8975",410,59,5
"8976",48,55,5
"8977",2915,30,5
"8978",2746,30,5
"8979",183,196,3
"8980",2917,42,4
"8981",736,850,5
"8982",2649,165,4
"8983",2811,415,5
"8984",414,106,5
"8985",1412,107,5
"8986",1252,194,4
"8987",853,381,1
"8988",1910,60,4
"8989",311,11,4
"8990",1387,235,4
"8991",203,858,5
"8992",187,251,3
"8993",2219,978,5
"8994",2501,31,3
"8995",28,252,5
"8996",766,17,5
"8997",927,72,5
"8998",2113,138,1
"8999",2931,262,5
"9000",2597,927,5
"9001",640,274,5
"9002",1903,89,4
"9003",1689,840,5
"9004",587,231,4
"9005",802,29,5
"9006",2485,948,5
"9007",598,174,3
"9008",451,1,5
