"","X1_validation","X2_validation","Y_validation"
"1403",269,22,5
"1404",523,34,5
"1405",1876,621,5
"1406",2657,385,5
"1407",497,229,5
"1408",795,145,5
"1409",672,92,5
"1410",2642,188,5
"1411",2286,236,5
"1412",36,534,5
"1413",882,890,5
"1414",2607,89,4
"1415",1731,51,3
"1416",90,26,4
"1417",540,1,4
"1418",2298,52,1
"1419",2472,5,5
"1420",369,623,5
"1421",2988,57,4
"1422",159,833,5
"1423",921,47,5
"1424",2560,320,5
"1425",2049,116,4
"1426",753,944,5
"1427",2249,377,5
"1428",2528,407,5
"1429",603,338,5
"1430",1170,180,5
"1431",880,794,5
"1432",2542,480,5
"1433",1969,150,5
"1434",1472,761,5
"1435",1665,338,5
"1436",2451,756,5
"1437",1435,819,4
"1438",1567,657,1
"1439",2136,591,4
"1440",498,571,5
"1441",2286,74,5
"1442",712,696,5
"1443",2073,387,5
"1444",1597,829,1
"1445",2597,30,2
"1446",2540,566,5
"1447",909,532,5
"1448",1498,404,5
"1449",2228,31,5
"1450",2597,365,3
"1451",2160,66,5
"1452",1668,197,5
"1453",2926,18,5
"1454",407,431,5
"1455",581,92,5
"1456",1437,340,5
"1457",1285,750,5
"1458",2746,340,5
"1459",615,102,5
"1460",2087,340,5
"1461",450,36,5
"1462",2985,673,5
"1463",171,559,5
"1464",2159,926,5
"1465",1013,405,5
"1466",2787,10,5
"1467",609,511,5
"1468",2916,294,5
"1469",988,921,5
"1470",2258,463,5
"1471",1322,327,5
"1472",1755,996,3
"1473",2401,288,5
"1474",1195,124,5
"1475",114,107,3
"1476",977,830,5
"1477",1359,846,5
"1478",2095,470,3
"1479",330,247,5
"1480",1522,494,4
"1481",2915,2,5
"1482",1017,607,5
"1483",745,960,4
"1484",2844,95,5
"1485",2968,646,5
"1486",1551,518,4
"1487",1571,26,5
"1488",1945,84,4
"1489",1274,499,5
"1490",1683,406,5
"1491",1269,306,5
"1492",724,52,4
"1493",219,129,4
"1494",1067,34,5
"1495",1256,13,5
"1496",1140,520,5
"1497",238,143,5
"1498",1846,467,5
"1499",2066,289,5
"1500",422,89,4
"1501",758,615,3
"1502",105,842,4
"1503",753,173,3
"1504",1988,25,5
"1505",2945,901,5
"1506",2160,26,5
"1507",2582,271,2
"1508",806,415,5
"1509",2993,126,4
"1510",162,1000,5
"1511",1985,339,3
"1512",92,64,2
"1513",84,26,5
"1514",1878,465,4
"1515",898,148,5
"1516",2082,4,1
"1517",2284,464,5
"1518",439,208,4
"1519",2027,92,2
"1520",312,27,5
"1521",7,132,5
"1522",43,649,5
"1523",507,71,5
"1524",2749,1,5
"1525",244,211,5
"1526",1340,485,5
"1527",664,824,5
"1528",1112,132,5
"1529",1886,323,5
"1530",2863,1,5
"1531",896,59,5
"1532",276,347,4
"1533",134,417,5
"1534",2626,478,5
"1535",802,26,4
"1536",2619,463,3
"1537",50,511,5
"1538",1386,245,2
"1539",1780,908,3
"1540",517,595,5
"1541",2980,26,4
"1542",1310,499,5
"1543",2529,7,1
"1544",1987,384,5
"1545",2280,212,5
"1546",11,190,4
"1547",869,150,5
"1548",1053,718,4
"1549",2109,26,5
"1550",249,283,5
"1551",2881,677,5
"1552",130,207,5
"1553",189,43,5
"1554",1377,12,5
"1555",1950,59,5
"1556",933,183,4
"1557",808,240,4
"1558",1701,94,5
"1559",1157,111,5
"1560",881,979,5
"1561",1704,333,5
"1562",1280,835,4
"1563",2789,405,5
"1564",209,6,5
"1565",1224,129,5
"1566",1809,431,5
"1567",1659,136,4
"1568",1121,9,5
"1569",901,3,3
"1570",1740,268,5
"1571",736,110,5
"1572",1410,25,4
"1573",2121,229,5
"1574",2437,236,5
"1575",2785,159,5
"1576",314,233,5
"1577",1190,751,1
"1578",6,705,3
"1579",2938,953,5
"1580",1779,96,5
"1581",1872,375,5
"1582",761,436,5
"1583",1609,166,2
"1584",1520,245,3
"1585",1963,234,4
"1586",1902,484,5
"1587",1017,268,5
"1588",484,74,5
"1589",165,726,3
"1590",2102,492,5
"1591",1248,693,5
"1592",2039,523,5
"1593",1453,452,1
"1594",1783,20,4
"1595",628,144,5
"1596",350,347,4
"1597",1788,5,5
"1598",2483,34,5
"1599",2836,323,4
"1600",888,828,5
"1601",1589,49,5
"1602",2197,5,5
"1603",1561,36,1
"1604",994,285,5
"1605",2479,268,5
"1606",573,756,5
"1607",1643,6,5
"1608",1123,751,5
"1609",335,94,5
"1610",1809,355,5
"1611",865,53,5
"1612",2150,806,5
"1613",10,370,5
"1614",1401,885,5
"1615",2174,1,5
"1616",872,3,5
"1617",1723,511,5
"1618",1873,548,5
"1619",923,251,5
"1620",1729,115,5
"1621",2332,590,4
"1622",2029,105,5
"1623",1873,834,5
"1624",968,162,4
"1625",2077,26,5
"1626",952,92,5
"1627",303,610,5
"1628",2701,10,4
"1629",497,502,5
"1630",1472,778,5
"1631",298,322,4
"1632",1098,13,5
"1633",2431,280,5
"1634",1332,649,2
"1635",1550,785,5
"1636",2746,469,5
"1637",1262,44,5
"1638",2678,25,5
"1639",996,415,5
"1640",2696,115,5
"1641",215,361,5
"1642",928,3,1
"1643",2720,260,1
"1644",2517,14,1
"1645",1709,228,5
"1646",2028,42,2
"1647",2777,32,5
"1648",1291,661,5
"1649",689,63,3
"1650",1398,751,4
"1651",2286,469,5
"1652",2340,6,5
"1653",1641,733,5
"1654",869,453,4
"1655",1250,739,5
"1656",1210,588,5
"1657",256,835,5
"1658",1687,798,5
"1659",2873,731,5
"1660",1794,26,5
"1661",2502,271,4
"1662",2959,2,5
"1663",2833,610,4
"1664",1526,983,5
"1665",494,56,5
"1666",2069,867,5
"1667",2336,547,5
"1668",1268,247,5
"1669",697,306,4
"1670",290,24,5
"1671",95,94,5
"1672",1442,574,5
"1673",2908,26,5
"1674",167,657,5
"1675",1171,285,5
"1676",1319,36,1
"1677",206,464,5
"1678",1419,12,3
"1679",959,44,1
"1680",2022,5,5
"1681",1749,34,5
"1682",2147,10,5
"1683",1474,340,4
"1684",1687,131,5
"1685",138,8,4
"1686",2433,354,5
"1687",668,37,3
"1688",1433,658,3
"1689",183,36,1
"1690",2369,436,5
"1691",2633,47,5
"1692",2629,340,2
"1693",1875,749,2
"1694",1889,726,5
"1695",2150,179,5
"1696",2117,385,5
"1697",986,275,2
"1698",2018,14,5
"1699",2162,655,5
"1700",2977,628,5
"1701",1446,108,5
"1702",1705,92,5
"1703",150,792,5
"1704",1138,30,1
"1705",203,13,5
"1706",1130,368,5
"1707",2550,933,3
"1708",312,75,3
"1709",2983,160,5
"1710",1570,26,5
"1711",557,69,5
"1712",958,725,4
"1713",126,404,5
"1714",2717,63,5
"1715",2075,744,5
"1716",2326,748,5
"1717",1898,247,5
"1718",1108,447,5
"1719",2693,18,5
"1720",589,177,5
"1721",338,107,5
"1722",1954,339,2
"1723",1239,180,5
"1724",1268,51,5
"1725",1180,64,4
"1726",735,695,5
"1727",2323,306,5
"1728",792,216,4
"1729",346,2,5
"1730",1519,549,5
"1731",1939,8,5
"1732",2702,407,5
"1733",1072,2,1
"1734",1486,2,5
"1735",2385,962,5
"1736",1982,496,5
"1737",1945,132,5
"1738",2009,463,4
"1739",2154,150,5
"1740",1469,103,5
"1741",2517,239,5
"1742",1928,764,5
"1743",1905,26,5
"1744",2481,753,5
"1745",171,250,3
"1746",257,295,5
"1747",2958,61,5
"1748",1583,183,5
"1749",1221,62,5
"1750",436,9,5
"1751",25,180,5
"1752",799,49,5
"1753",1775,28,3
"1754",2384,422,5
"1755",548,347,4
"1756",1278,180,5
"1757",339,549,5
"1758",2156,545,5
"1759",2944,3,3
"1760",271,770,5
"1761",504,37,2
"1762",2591,188,5
"1763",1364,20,5
"1764",2911,179,3
"1765",124,170,5
"1766",2732,267,5
"1767",2115,633,5
"1768",2426,22,5
"1769",2287,5,3
"1770",1448,410,5
"1771",585,236,5
"1772",2639,14,5
"1773",2890,263,4
"1774",633,1,1
"1775",2310,502,4
"1776",863,152,1
"1777",2921,175,5
"1778",1037,828,5
"1779",2906,41,5
"1780",2616,1,5
"1781",43,10,5
"1782",808,6,5
"1783",1941,748,4
"1784",2095,338,5
"1785",1551,26,5
"1786",1670,805,5
"1787",2361,199,5
"1788",2473,521,5
"1789",1612,467,5
"1790",210,127,5
"1791",2741,480,5
"1792",2493,540,5
"1793",2158,418,5
"1794",2636,61,4
"1795",1629,948,5
"1796",1864,898,4
"1797",68,4,5
"1798",491,169,1
"1799",1534,486,4
"1800",24,9,5
"1801",647,222,5
"1802",637,725,5
"1803",1559,34,5
"1804",1594,543,5
"1805",1100,211,5
"1806",648,157,4
"1807",2281,16,3
"1808",2525,150,5
"1809",1516,864,5
"1810",437,252,5
"1811",536,136,5
"1812",2160,8,5
"1813",1501,641,5
"1814",1040,601,3
"1815",1342,584,5
"1816",1476,791,3
"1817",1041,907,5
"1818",2633,133,2
"1819",1614,895,5
"1820",1656,785,5
"1821",2560,12,5
"1822",169,786,5
"1823",1461,11,5
"1824",863,47,1
"1825",2244,59,5
"1826",1341,56,4
"1827",2697,651,5
"1828",51,899,5
"1829",2267,869,3
"1830",1637,168,5
"1831",2095,59,5
"1832",1121,687,5
"1833",1484,34,4
"1834",911,3,4
"1835",2479,463,5
"1836",1375,34,5
"1837",1252,534,3
"1838",2537,469,5
"1839",2036,726,5
"1840",606,320,5
"1841",1427,139,5
"1842",2835,64,2
"1843",2683,142,5
"1844",788,518,5
"1845",207,432,5
"1846",41,356,5
"1847",2004,722,5
"1848",1781,114,5
"1849",286,227,5
"1850",1326,436,5
"1851",121,149,4
"1852",1755,467,4
"1853",1948,30,4
"1854",2532,63,4
"1855",2706,529,5
"1856",749,830,5
"1857",1540,309,5
"1858",1509,743,5
"1859",1030,250,5
"1860",1992,172,4
"1861",1995,315,5
"1862",600,130,5
"1863",1699,124,5
"1864",1167,245,5
"1865",987,275,5
"1866",2020,25,5
"1867",1789,211,5
"1868",1366,143,5
"1869",2598,167,5
"1870",129,177,5
"1871",1873,275,4
"1872",417,347,4
"1873",2512,194,5
"1874",349,607,5
"1875",585,714,5
"1876",2582,367,3
"1877",2223,49,3
"1878",2171,821,4
"1879",2000,103,2
"1880",528,104,3
"1881",2847,160,5
"1882",2664,56,5
"1883",2820,227,3
"1884",2040,847,5
"1885",433,354,5
"1886",2958,695,1
"1887",2092,933,3
"1888",228,84,2
"1889",1504,811,4
"1890",1054,157,5
"1891",1171,405,5
"1892",2121,212,5
"1893",754,59,5
"1894",2904,4,2
"1895",1759,77,5
"1896",2401,422,4
"1897",1545,49,5
"1898",296,508,3
"1899",1488,361,5
"1900",1594,111,5
"1901",577,559,5
"1902",327,169,5
"1903",1155,436,5
"1904",1996,17,5
"1905",1222,59,5
"1906",233,347,5
"1907",2389,10,5
"1908",1436,685,5
"1909",2164,522,5
"1910",866,733,5
"1911",432,385,5
"1912",2514,10,4
"1913",1706,2,5
"1914",2487,83,5
"1915",2616,587,5
"1916",2086,271,4
"1917",441,309,5
"1918",510,739,5
"1919",2636,115,5
"1920",1269,310,4
"1921",452,956,5
"1922",404,292,5
"1923",1868,150,4
"1924",856,705,5
"1925",2485,731,5
"1926",1435,285,5
"1927",2548,337,5
"1928",2133,78,4
"1929",504,912,3
"1930",1953,9,5
"1931",2128,491,5
"1932",590,22,4
"1933",261,536,5
"1934",1009,633,5
"1935",2181,92,5
"1936",1632,61,4
"1937",2986,158,2
"1938",1310,588,3
"1939",2703,3,5
"1940",805,5,3
"1941",766,261,3
"1942",2324,283,5
"1943",1266,111,5
"1944",1994,747,5
"1945",528,511,5
"1946",805,847,5
"1947",2374,869,5
"1948",172,848,4
"1949",2520,322,5
"1950",417,315,5
"1951",1922,1,5
"1952",2488,309,4
"1953",1068,25,4
"1954",1947,655,4
"1955",2997,708,5
"1956",1191,83,5
"1957",1115,188,5
"1958",607,685,5
"1959",2231,404,5
"1960",2039,298,3
"1961",1906,626,5
"1962",597,268,5
"1963",752,385,5
"1964",1857,385,5
"1965",1713,465,5
"1966",2162,180,5
"1967",1541,325,1
"1968",870,1000,5
"1969",2130,81,5
"1970",1975,163,4
"1971",2339,34,5
"1972",2110,416,5
"1973",361,665,5
"1974",516,188,5
"1975",380,41,5
"1976",2797,57,5
"1977",527,36,5
"1978",1029,681,5
"1979",2225,155,5
"1980",2731,417,5
"1981",1180,323,4
"1982",437,141,5
"1983",1499,545,5
"1984",86,802,1
"1985",261,180,5
"1986",1424,606,2
"1987",582,464,5
"1988",1499,777,5
"1989",1719,193,5
"1990",2034,130,5
"1991",1785,357,2
"1992",1466,983,5
"1993",1145,697,5
"1994",1569,136,2
"1995",2551,148,5
"1996",2534,5,5
"1997",266,988,5
"1998",1528,695,2
"1999",613,128,2
"2000",923,9,5
"2001",2837,41,5
"2002",1228,870,5
"2003",145,114,5
"2004",543,743,5
"2005",1077,692,4
"2006",338,3,3
"2007",775,657,1
"2008",792,16,5
"2009",1250,64,5
"2010",2997,131,5
"2011",1743,172,5
"2012",1449,255,5
"2013",2900,44,5
"2014",279,137,5
"2015",2795,4,3
"2016",465,921,5
"2017",95,685,5
"2018",1033,657,4
"2019",1858,895,2
"2020",1288,49,5
"2021",545,160,2
"2022",294,817,4
"2023",775,415,4
"2024",2749,838,5
"2025",1177,325,1
"2026",2590,588,4
"2027",2544,34,5
"2028",1522,898,5
"2029",961,429,1
"2030",207,451,5
"2031",2228,314,5
"2032",214,151,5
"2033",2784,497,5
"2034",1928,252,5
"2035",2864,327,5
"2036",1910,874,5
"2037",26,554,4
"2038",2888,338,5
"2039",1340,60,5
"2040",1683,57,5
"2041",2429,467,5
"2042",1629,114,5
"2043",445,650,5
"2044",2777,177,5
"2045",2882,415,4
"2046",2415,282,5
"2047",1426,236,5
"2048",1659,480,2
"2049",2586,850,5
"2050",2586,406,5
"2051",1261,485,5
"2052",2053,315,4
"2053",1860,1,5
"2054",2059,25,5
"2055",541,90,3
"2056",2867,271,5
"2057",1904,374,5
"2058",1246,499,4
"2059",537,30,5
"2060",2274,73,5
"2061",2885,651,5
"2062",26,668,5
"2063",2837,335,5
"2064",59,177,5
"2065",2751,208,4
"2066",2931,211,4
"2067",1377,948,5
"2068",1234,624,5
"2069",1565,85,1
"2070",2628,545,5
"2071",420,585,5
"2072",2866,16,5
"2073",1210,132,5
"2074",2383,395,5
"2075",1037,228,4
"2076",880,478,5
"2077",1863,721,5
"2078",1776,361,5
"2079",1638,3,3
"2080",692,15,5
"2081",1088,47,5
"2082",1435,731,5
"2083",1611,26,3
"2084",1432,3,5
"2085",2680,279,5
"2086",2805,124,5
"2087",1338,139,5
"2088",53,706,5
"2089",1726,3,4
"2090",2431,324,5
"2091",1338,612,4
"2092",2340,10,5
"2093",1046,518,5
"2094",1876,56,5
"2095",834,567,4
"2096",1170,665,5
"2097",2562,791,5
"2098",2243,464,5
"2099",1971,18,4
"2100",2770,457,5
"2101",2552,770,5
"2102",1683,533,5
"2103",843,64,1
"2104",2144,365,4
"2105",1719,338,4
"2106",696,567,5
"2107",2436,161,5
"2108",2103,68,5
"2109",2538,798,5
"2110",1051,18,1
"2111",1192,416,4
"2112",2962,96,5
"2113",1678,27,5
"2114",1270,497,4
"2115",1669,3,4
"2116",184,416,5
"2117",830,504,5
"2118",1627,145,5
"2119",2772,638,5
"2120",792,192,5
"2121",70,6,4
"2122",1165,250,5
"2123",2961,606,5
"2124",756,338,4
"2125",2221,9,5
"2126",584,188,5
"2127",2660,602,5
"2128",1274,344,4
"2129",805,469,5
"2130",150,180,5
"2131",1859,263,1
"2132",798,999,5
"2133",1089,745,5
"2134",1536,480,5
"2135",50,59,5
"2136",141,6,5
"2137",2763,248,5
"2138",2719,260,1
"2139",923,74,5
"2140",2464,1,5
"2141",2912,765,4
"2142",1522,94,5
"2143",1813,34,5
"2144",200,69,5
"2145",64,340,4
"2146",1363,62,5
"2147",869,461,5
"2148",185,2,5
"2149",2993,713,3
"2150",532,522,3
"2151",26,983,4
"2152",2622,1000,5
"2153",1900,947,5
"2154",404,26,5
"2155",1612,222,5
"2156",175,371,5
"2157",1734,22,4
"2158",1011,590,3
"2159",2104,426,5
"2160",2579,285,5
"2161",192,509,5
"2162",351,435,1
"2163",1611,37,4
"2164",2575,783,5
"2165",2399,299,5
"2166",657,8,4
"2167",1148,102,5
"2168",2475,90,5
"2169",2327,434,5
"2170",1934,96,5
"2171",2806,3,5
"2172",1831,237,1
"2173",652,149,4
"2174",1376,71,1
"2175",2927,448,4
"2176",1412,876,5
"2177",1167,239,5
"2178",1074,4,3
"2179",2999,493,5
"2180",1165,34,5
"2181",1147,828,5
"2182",2152,145,5
"2183",1995,659,1
"2184",1381,188,5
"2185",2413,416,5
"2186",2268,992,5
"2187",1664,861,4
"2188",1251,902,4
"2189",1553,187,1
"2190",2331,213,5
"2191",2479,160,5
"2192",2671,338,5
"2193",2402,12,5
"2194",2427,983,3
"2195",2400,794,5
"2196",2303,679,5
"2197",1349,36,5
"2198",1790,3,5
"2199",715,211,5
"2200",1166,94,5
"2201",1708,560,5
"2202",1401,303,5
"2203",2013,143,5
"2204",399,181,5
"2205",1251,641,5
"2206",2053,180,5
"2207",2499,229,5
"2208",1127,769,5
"2209",70,567,5
"2210",527,722,5
"2211",1745,124,4
"2212",2599,106,5
"2213",197,18,2
"2214",2776,161,3
"2215",247,687,4
"2216",2460,545,5
"2217",2119,665,5
"2218",460,431,3
"2219",1694,124,5
"2220",2580,933,5
"2221",2168,71,3
"2222",2372,148,1
"2223",106,62,5
"2224",2429,410,3
"2225",1467,942,3
"2226",653,43,5
"2227",2394,966,1
"2228",1785,280,5
"2229",1977,37,5
"2230",2328,387,5
"2231",1755,26,4
"2232",1635,532,5
"2233",2300,130,5
"2234",1650,491,4
"2235",2209,378,1
"2236",1015,75,5
"2237",645,31,1
"2238",2627,268,5
"2239",3000,419,5
"2240",48,27,5
"2241",2073,2,5
"2242",2414,633,4
"2243",1482,58,5
"2244",1602,451,2
"2245",1989,2,4
"2246",1515,45,3
"2247",2662,295,5
"2248",2632,534,5
"2249",1153,733,5
"2250",2141,214,3
"2251",110,134,4
"2252",1761,828,4
"2253",945,420,5
"2254",261,510,1
"2255",13,559,5
"2256",2286,292,5
"2257",691,177,5
"2258",2302,820,4
"2259",1990,594,5
"2260",857,274,5
"2261",1339,108,5
"2262",210,321,5
"2263",2711,59,5
"2264",1289,145,5
"2265",743,763,1
"2266",1198,537,5
"2267",2852,180,3
"2268",1067,133,5
"2269",296,8,5
"2270",804,677,2
"2271",287,691,5
"2272",2420,180,5
"2273",809,759,3
"2274",1204,477,5
"2275",1342,146,5
"2276",2892,585,5
"2277",1038,283,5
"2278",188,667,4
"2279",482,303,5
"2280",185,34,5
"2281",2888,124,5
"2282",632,82,2
"2283",1805,652,5
"2284",2207,327,5
"2285",588,59,3
"2286",34,778,1
"2287",271,770,5
"2288",2114,637,5
"2289",2992,250,5
"2290",2285,254,4
"2291",41,3,5
"2292",1892,108,5
"2293",1373,84,4
"2294",1805,870,4
"2295",757,197,5
"2296",2576,700,5
"2297",355,1,4
"2298",787,281,5
"2299",923,786,5
"2300",110,615,2
"2301",2791,4,5
"2302",1384,213,5
"2303",2212,274,5
"2304",276,190,5
"2305",1253,942,5
"2306",1031,131,1
"2307",2275,747,5
"2308",989,966,5
"2309",1722,194,5
"2310",1545,55,5
"2311",624,200,5
"2312",2923,145,5
"2313",612,724,3
"2314",1139,42,4
"2315",2389,100,5
"2316",1298,641,5
"2317",1091,111,5
"2318",542,662,5
"2319",2569,115,5
"2320",459,271,4
"2321",2272,830,5
"2322",247,613,5
"2323",1694,508,5
"2324",2847,52,5
"2325",2940,90,5
"2326",995,453,5
"2327",2772,144,4
"2328",877,240,5
"2329",662,422,5
"2330",539,111,5
"2331",794,327,5
"2332",1973,262,2
"2333",2949,64,3
"2334",2399,102,5
"2335",562,335,5
"2336",1322,108,5
"2337",293,34,5
"2338",864,247,5
"2339",1544,165,5
"2340",1995,946,5
"2341",1648,962,5
"2342",1242,602,4
"2343",58,249,5
"2344",2313,159,1
"2345",1361,364,5
"2346",2593,23,5
"2347",2024,742,5
"2348",1519,344,5
"2349",918,900,4
"2350",714,43,4
"2351",714,26,5
"2352",1355,150,5
"2353",2707,368,5
"2354",948,625,4
"2355",2929,870,5
"2356",2327,70,5
"2357",2456,658,4
"2358",422,190,5
"2359",180,2,5
"2360",1553,102,5
"2361",1537,22,4
"2362",422,245,4
"2363",234,140,5
"2364",696,10,5
"2365",1816,271,5
"2366",1181,592,5
"2367",125,646,5
"2368",2591,192,5
"2369",605,529,5
"2370",1499,771,5
"2371",2832,59,5
"2372",636,854,5
"2373",550,124,2
"2374",835,759,4
"2375",2406,646,5
"2376",832,285,4
"2377",2115,473,4
"2378",881,193,4
"2379",2514,9,1
"2380",1731,275,5
"2381",1037,115,5
"2382",1040,133,5
"2383",594,274,1
"2384",1521,320,5
"2385",2621,428,5
"2386",1959,63,5
"2387",2462,518,5
"2388",1432,743,4
"2389",1918,452,5
"2390",1671,163,3
"2391",2437,335,5
"2392",215,80,5
"2393",836,441,5
"2394",797,130,4
"2395",75,635,5
"2396",1050,268,5
"2397",2142,467,5
"2398",1536,180,5
"2399",741,108,5
"2400",2163,785,5
"2401",486,464,5
"2402",2402,305,3
"2403",130,417,5
"2404",87,1,4
"2405",2494,4,5
"2406",1200,237,5
"2407",2645,690,5
"2408",8,23,5
"2409",1485,237,5
"2410",2270,49,4
"2411",653,652,5
"2412",1562,10,3
"2413",1313,64,5
"2414",2056,683,5
"2415",549,777,5
"2416",767,658,3
"2417",1703,356,5
"2418",538,748,4
"2419",534,53,5
"2420",1618,300,3
"2421",2105,92,4
"2422",2223,52,5
"2423",283,902,3
"2424",887,70,5
"2425",631,149,5
"2426",2129,653,5
"2427",321,931,5
"2428",395,132,5
"2429",2285,640,5
"2430",1938,331,1
"2431",2089,747,5
"2432",2779,1,5
"2433",972,951,5
"2434",2451,469,5
"2435",1479,393,4
"2436",1203,569,5
"2437",260,267,5
"2438",2658,679,3
"2439",2389,132,5
"2440",190,25,4
"2441",1738,613,5
"2442",2762,27,3
"2443",2382,407,5
"2444",2567,672,5
"2445",2033,724,1
"2446",779,13,5
"2447",2336,271,1
"2448",1571,8,5
"2449",2752,179,1
"2450",1005,64,5
"2451",2296,1,5
"2452",807,21,5
"2453",2828,43,5
"2454",1935,238,5
"2455",1707,447,4
"2456",1528,4,5
"2457",1138,3,1
"2458",784,507,5
"2459",1171,52,5
"2460",2288,291,5
"2461",370,27,5
"2462",2374,724,5
"2463",1064,26,5
"2464",2904,105,1
"2465",731,469,5
"2466",65,121,4
"2467",880,115,5
"2468",1477,267,5
"2469",2428,665,5
"2470",323,980,5
"2471",1293,867,4
"2472",68,260,1
"2473",1523,507,5
"2474",462,927,5
"2475",200,109,5
"2476",2028,104,4
"2477",128,77,1
"2478",2368,38,5
"2479",344,73,3
"2480",307,228,5
"2481",244,336,5
"2482",1021,315,4
"2483",282,473,3
"2484",2037,521,5
"2485",2401,89,2
"2486",1874,239,5
"2487",2414,19,4
"2488",1624,441,5
"2489",2290,708,5
"2490",1210,139,5
"2491",1582,8,5
"2492",831,637,5
"2493",999,180,5
"2494",985,139,5
"2495",164,282,5
"2496",747,881,5
"2497",1093,50,5
"2498",655,77,5
"2499",705,549,4
"2500",2601,148,5
"2501",1854,204,5
"2502",2870,96,5
"2503",646,188,4
"2504",175,3,5
"2505",454,790,5
"2506",2267,652,3
"2507",2731,461,4
"2508",2492,532,2
"2509",2089,397,5
"2510",1272,115,5
"2511",2463,5,5
"2512",128,708,5
"2513",1244,529,5
"2514",2381,139,5
"2515",721,867,4
"2516",1436,79,5
"2517",171,288,5
"2518",858,701,5
"2519",2201,165,5
"2520",2482,714,5
"2521",638,733,5
"2522",1476,87,3
"2523",2558,124,5
"2524",1179,49,5
"2525",2263,27,5
"2526",1635,137,5
"2527",2336,83,5
"2528",3000,750,5
"2529",679,282,1
"2530",2567,244,2
"2531",1643,311,5
"2532",332,57,5
"2533",2094,347,5
"2534",844,145,5
"2535",150,794,5
"2536",912,94,5
"2537",1809,24,5
"2538",56,894,5
"2539",2162,703,5
"2540",1334,88,5
"2541",793,543,5
"2542",2385,150,4
"2543",1479,70,2
"2544",488,129,5
"2545",1942,449,5
"2546",1737,57,5
"2547",1702,433,2
"2548",2773,3,5
"2549",1411,545,5
"2550",1193,105,4
"2551",423,810,5
"2552",2738,797,5
"2553",717,2,5
"2554",2751,687,3
"2555",2828,250,5
"2556",1916,477,5
"2557",1599,422,5
"2558",2463,80,5
"2559",2618,334,5
"2560",2884,545,5
"2561",534,3,5
"2562",1143,3,5
"2563",462,505,5
"2564",653,639,5
"2565",280,116,5
"2566",1005,94,5
"2567",902,19,3
"2568",910,64,4
"2569",2967,34,5
"2570",301,405,5
"2571",2551,811,5
"2572",1671,83,5
"2573",1745,80,3
"2574",2214,990,5
"2575",211,371,5
"2576",2172,341,4
"2577",1104,41,4
"2578",2555,854,5
"2579",1952,162,5
"2580",695,545,5
"2581",1022,8,1
"2582",2301,59,5
"2583",250,77,5
"2584",518,36,5
"2585",2071,5,3
"2586",918,536,5
"2587",1798,314,5
"2588",2056,983,5
"2589",943,659,2
"2590",102,516,5
"2591",1826,787,3
"2592",2831,126,3
"2593",147,160,5
"2594",1026,260,5
"2595",1303,141,5
"2596",2512,6,5
"2597",1148,666,5
"2598",1488,524,5
"2599",2257,27,5
"2600",1259,79,1
"2601",249,948,5
"2602",1170,341,4
"2603",1494,362,5
"2604",1551,948,5
"2605",94,386,4
"2606",1982,157,5
"2607",2357,280,5
"2608",2107,29,5
"2609",1861,320,5
"2610",697,43,4
"2611",936,131,4
"2612",1853,41,5
"2613",1333,955,4
"2614",2002,726,4
"2615",1178,758,3
"2616",976,11,4
"2617",256,946,5
"2618",2335,842,5
"2619",1830,274,5
"2620",2156,463,5
"2621",1071,5,5
"2622",2288,371,4
"2623",732,839,3
"2624",2667,3,5
"2625",1160,8,5
"2626",1626,90,5
"2627",2052,175,4
"2628",1869,268,5
"2629",2625,36,1
"2630",2997,821,5
"2631",1817,295,5
"2632",2645,3,5
"2633",1634,3,4
"2634",2859,159,1
"2635",2567,16,4
"2636",1676,772,1
"2637",1181,505,5
"2638",2846,640,3
"2639",1887,406,5
"2640",2199,820,5
"2641",1118,35,2
"2642",668,462,5
"2643",645,222,2
"2644",106,641,5
"2645",211,94,5
"2646",1831,37,1
"2647",1046,819,5
"2648",809,71,5
"2649",1714,606,5
"2650",1035,254,5
"2651",1060,129,5
"2652",2874,566,5
"2653",1420,859,5
"2654",1628,297,1
"2655",588,150,4
"2656",2798,815,5
"2657",1736,591,4
"2658",1189,651,4
"2659",869,106,4
"2660",1676,820,5
"2661",660,90,5
"2662",2639,854,5
"2663",1345,746,4
"2664",167,354,4
"2665",1450,901,3
"2666",2534,32,5
"2667",1313,667,5
"2668",2773,712,1
"2669",2579,986,5
"2670",1509,530,5
"2671",1082,64,5
"2672",2895,177,4
"2673",2000,409,5
"2674",2486,599,5
"2675",1975,738,5
"2676",440,31,4
"2677",720,194,4
"2678",2054,320,5
"2679",2351,368,4
"2680",714,4,5
"2681",722,43,5
"2682",2601,136,5
"2683",2646,850,5
"2684",1603,57,5
"2685",2209,830,5
"2686",2174,2,5
"2687",2683,585,3
"2688",2391,196,5
"2689",1784,222,4
"2690",647,25,5
"2691",2899,494,5
"2692",1493,94,5
"2693",1212,361,5
"2694",190,431,3
"2695",2269,169,5
"2696",42,39,3
"2697",1499,751,4
"2698",2596,499,5
"2699",2568,81,5
"2700",2268,59,5
"2701",693,58,5
"2702",771,785,5
"2703",1622,139,5
"2704",1681,20,5
"2705",2688,156,5
"2706",1486,27,5
"2707",2628,132,5
"2708",1776,875,5
"2709",1593,599,5
"2710",2324,31,5
